batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_03,peak_03_freq_mhz,peak_03_raw,peak_03_spike_sig,peak_04,peak_04_freq_mhz,peak_04_raw,peak_04_spike_sig,pk1_z_minus,pk1_z_plus,pk1_lockin_signal,pk1_delta_f_mhz,pk1_peak_shift_kHz,pk1_f0_mhz,pk1_f_new_mhz,pk1_B_shift_uT,pk2_z_minus,pk2_z_plus,pk2_lockin_signal,pk2_delta_f_mhz,pk2_peak_shift_kHz,pk2_f0_mhz,pk2_f_new_mhz,pk2_B_shift_uT,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
127,0,2.1730870209867135,1787090039.749769,0.0155734580475837,1790.1603244357636,2794.0895817609085,1790.1603244357636,False,1799.5357991536457,2800.0895794720896,1799.5357991536457,False,1793.6271375868055,2944.8173197317374,1793.6271375868055,False,1802.7232340494793,2950.8173174429194,1802.7232340494793,False,0.9479072794321461,0.952871684358288,0.004964404926141808,-0.12222833548102145,-122.22833548102145,2797.1459848103937,2797.0237564749127,-4.361559216422404,0.9497429906684229,0.9545594620948596,0.004816471426436708,-0.07927050054312546,-79.27050054312545,2947.8450790264806,2947.7658085259372,-2.828664735338476,0.9479072794321461,0.952871684358288,0.004964404926141808,-0.12222833548102145,-122.22833548102145,2797.0237564749127,-4.361559216422404
128,0,2.1884925204794854,1787090039.764936,0.015115125104784966,1796.8609836154512,2794.0895817609085,1796.8609836154512,False,1796.3727240668402,2800.0895794720896,1796.3727240668402,False,1794.7954182942708,2944.8173197317374,1794.7954182942708,False,1800.0180691189234,2950.8173174429194,1800.0180691189234,False,0.9514553435506052,0.9511968053772009,-0.0002585381734043768,0.06943809684704388,69.43809684704388,2797.1459848103937,2797.2154229072407,2.4778081946561477,0.9503616066504164,0.9531270509891412,0.0027654443387248318,-0.0031782315077542238,-3.178231507754224,2947.8450790264806,2947.841900794973,-0.11341105865523207,0.9514553435506052,0.9511968053772009,-0.0002585381734043768,0.06943809684704388,69.43809684704388,2797.2154229072407,2.4778081946561477
129,0,2.2035852710250765,1787090039.779957,0.014957208186388016,1798.2938530815973,2794.0895817609085,1798.2938530815973,False,1801.2849582248261,2800.0895794720896,1801.2849582248261,False,1800.7844401041668,2944.8173197317374,1800.7844401041668,False,1796.907302517361,2950.8173174429194,1796.907302517361,False,0.9522140618502436,0.9537978810758804,0.0015838192256367734,0.0018290758377755541,1.829075837775554,2797.1459848103937,2797.1478138862312,0.06526819289807144,0.9535328518695102,0.9514798698590572,-0.0020529820104530083,0.17558342224387447,175.58342224387445,2947.8450790264806,2948.0206624487246,6.265466109187641,0.9522140618502436,0.9537978810758804,0.0015838192256367734,0.0018290758377755541,1.829075837775554,2797.1478138862312,0.06526819289807144
130,0,2.218705291626975,1787090039.7951648,0.015155917033553123,1796.6017876519097,2794.0895817609085,1796.6017876519097,False,1796.5756401909719,2800.0895794720896,1796.5756401909719,False,1796.024826388889,2944.8173197317374,1796.024826388889,False,1801.7199896918403,2950.8173174429194,1801.7199896918403,False,0.9513180967703663,0.9513042514358321,-1.3845334534190457e-05,0.060458599550481384,60.45859955048138,2797.1459848103937,2797.2064434099443,2.1573865097945113,0.9510125901776314,0.9540282344630804,0.0030156442854489818,-0.012460547559468908,-12.460547559468907,2947.8450790264806,2947.832618478921,-0.4446384370350024,0.9513180967703663,0.9513042514358321,-1.3845334534190457e-05,0.060458599550481384,60.45859955048138,2797.2064434099443,2.1573865097945113
131,0,2.2342444584937766,1787090039.81106,0.015838083112612367,1790.2732123480903,2794.0895817609085,1790.2732123480903,False,1802.0742214626734,2800.0895794720896,1802.0742214626734,False,1795.4450222439239,2944.8173197317374,1795.4450222439239,False,1805.695171440972,2950.8173174429194,1805.695171440972,False,0.9479670546781918,0.9542158036263534,0.006248748948161631,-0.16935993004191313,-169.35993004191315,2797.1459848103937,2796.9766248803517,-6.043388882454793,0.9507055782512941,0.9561331318097778,0.005427553558483678,-0.10194139858879683,-101.94139858879683,2947.8450790264806,2947.743137627892,-3.6376462528117623,0.9479670546781918,0.9542158036263534,0.006248748948161631,-0.16935993004191313,-169.35993004191315,2796.9766248803517,-6.043388882454793
132,0,2.2498961666133255,1787090039.826441,0.015324166975915432,1793.5183973524304,2794.0895817609085,1793.5183973524304,False,1801.1749918619794,2800.0895794720896,1801.1749918619794,False,1794.6979953342016,2944.8173197317374,1794.6979953342016,False,1799.7849500868056,2950.8173174429194,1799.7849500868056,False,0.9496854116581386,0.953739652818661,0.004054241160522443,-0.08882804019430873,-88.82804019430873,2797.1459848103937,2797.0571567701995,-3.1697131099881792,0.9503100202468006,0.9530036121973735,0.002693591950572949,-0.0005125371915536365,-0.5125371915536365,2947.8450790264806,2947.844566489289,-0.018289223221297335,0.9496854116581386,0.953739652818661,0.004054241160522443,-0.08882804019430873,-88.82804019430873,2797.0571567701995,-3.1697131099881792
133,0,2.265660437522456,1787090039.8426182,0.01611220883205533,1787.6472466362848,2794.0895817609085,1787.6472466362848,False,1788.0106418185762,2800.0895794720896,1788.0106418185762,False,1790.1718695746526,2944.8173197317374,1790.1718695746526,False,1798.8173122829862,2950.8173174429194,1798.8173122829862,False,0.9465765803280555,0.9467690016066989,0.00019242127864338432,0.0528892301159237,52.889230115923695,2797.1459848103937,2797.1988740405095,1.8872834040794924,0.9479133926953246,0.9524912385816845,0.004577845886359899,-0.07041759026074988,-70.41759026074988,2947.8450790264806,2947.77466143622,-2.5127601434752314,0.9465765803280555,0.9467690016066989,0.00019242127864338432,0.0528892301159237,52.889230115923695,2797.1988740405095,1.8872834040794924
134,0,2.2817123539280146,1787090039.858523,0.015823042020201683,1792.2413465711804,2794.0895817609085,1792.2413465711804,False,1792.143142361111,2800.0895794720896,1792.143142361111,False,1786.80361328125,2944.8173197317374,1786.80361328125,False,1798.2393880208333,2950.8173174429194,1798.2393880208333,False,0.9490092008656037,0.9489572007825244,-5.200008307926218e-05,0.06185876501095591,61.85876501095591,2797.1459848103937,2797.2078435754047,2.207349593596771,0.9461298682724404,0.9521852220715555,0.0060553537991151485,-0.12523253164930345,-125.23253164930345,2947.8450790264806,2947.7198464948315,-4.468760050289161,0.9490092008656037,0.9489572007825244,-5.200008307926218e-05,0.06185876501095591,61.85876501095591,2797.2078435754047,2.207349593596771
135,0,2.297802416491322,1787090039.874799,0.01619816687889397,1795.5973063151043,2794.0895817609085,1795.5973063151043,False,1796.1768744574651,2800.0895794720896,1796.1768744574651,False,1789.4328423394102,2944.8173197317374,1789.4328423394102,False,1799.5488633897571,2950.8173174429194,1799.5488633897571,False,0.9507862141461038,0.9510931011067697,0.0003068869606659419,0.04868868102336922,48.68868102336922,2797.1459848103937,2797.1946734914172,1.7373922717445482,0.9475220705961681,0.9528786019982005,0.005356531402032405,-0.09930650553031879,-99.30650553031879,2947.8450790264806,2947.74577252095,-3.5436235202083495,0.9507862141461038,0.9510931011067697,0.0003068869606659419,0.04868868102336922,48.68868102336922,2797.1946734914172,1.7373922717445482
136,0,2.313881437643431,1787090039.8906822,0.01580429100431502,1794.6678927951386,2794.0895817609085,1794.6678927951386,False,1791.370236545139,2800.0895794720896,1791.370236545139,False,1788.5501763237849,2944.8173197317374,1788.5501763237849,False,1797.3814290364583,2950.8173174429194,1797.3814290364583,False,0.9502940806599839,0.9485479396458125,-0.0017461410141713651,0.12402868375879443,124.02868375879443,2797.1459848103937,2797.2700134941524,4.425802303696632,0.9470546903676501,0.9517309244560614,0.004676234088411335,-0.07406775245765988,-74.06775245765988,2947.8450790264806,2947.771011274023,-2.6430114351148974,0.9502940806599839,0.9485479396458125,-0.0017461410141713651,0.12402868375879443,124.02868375879443,2797.2700134941524,4.425802303696632
137,0,2.3301972290501,1787090039.907422,0.016659041866660118,1798.7263699001737,2794.0895817609085,1798.7263699001737,False,1795.976375325521,2800.0895794720896,1795.976375325521,False,1794.589803059896,2944.8173197317374,1794.589803059896,False,1804.2182427300347,2950.8173174429194,1804.2182427300347,False,0.9524430837066713,0.9509869348689778,-0.001456148837693516,0.1133868358946296,113.3868358946296,2797.1459848103937,2797.2593716462884,4.04606180040785,0.9502527313866953,0.9553510837120796,0.005098352325384248,-0.08972816701040595,-89.72816701040595,2947.8450790264806,2947.75535085947,-3.2018329649730926,0.9524430837066713,0.9509869348689778,-0.001456148837693516,0.1133868358946296,113.3868358946296,2797.2593716462884,4.04606180040785
138,0,2.34702562505845,1787090039.9243588,0.016849499894306064,1792.6691406249997,2794.0895817609085,1792.6691406249997,False,1797.143123372396,2800.0895794720896,1797.143123372396,False,1798.9389702690976,2944.8173197317374,1798.9389702690976,False,1796.9742974175347,2950.8173174429194,1796.9742974175347,False,0.9492357219722207,0.951604739292302,0.0023690173200813236,-0.026985352074728162,-26.985352074728162,2797.1459848103937,2797.1189994583187,-0.9629371993551299,0.952555657666982,0.9515153443094138,-0.0010403133575682677,0.13801382794614311,138.01382794614312,2947.8450790264806,2947.9830928544266,4.9248439889431594,0.9492357219722207,0.951604739292302,0.0023690173200813236,-0.026985352074728162,-26.985352074728162,2797.1189994583187,-0.9629371993551299
139,0,2.364754125010222,1787090039.942894,0.018381083849817514,1800.9109320746531,2794.0895817609085,1800.9109320746531,False,1798.8251871744792,2800.0895794720896,1798.8251871744792,False,1798.0350992838544,2944.8173197317374,1798.0350992838544,False,1808.0044867621527,2950.8173174429194,1808.0044867621527,False,0.9535998305964862,0.9524954084132181,-0.0011044221832681167,0.10047951683648014,100.47951683648014,2797.1459848103937,2797.24646432723,3.5854809033856743,0.9520770492010897,0.9573559367024855,0.005278887501395824,-0.09642594846133076,-96.42594846133076,2947.8450790264806,2947.7486530780193,-3.440834586830244,0.9535998305964862,0.9524954084132181,-0.0011044221832681167,0.10047951683648014,100.47951683648014,2797.24646432723,3.5854809033856743
140,0,2.3829617289593443,1787090039.960706,0.017699958058074117,1786.3312825520832,2794.0895817609085,1786.3312825520832,False,1794.8568386501734,2800.0895794720896,1794.8568386501734,False,1790.9473144531253,2944.8173197317374,1790.9473144531253,False,1798.1162516276042,2950.8173174429194,1798.1162516276042,False,0.9458797645636468,0.9503941293254364,0.00451436476178968,-0.10571320386620386,-105.71320386620387,2797.1459848103937,2797.0402716065273,-3.7722382196047626,0.9483239982902923,0.9521200201553296,0.003796021865037247,-0.04141223771069316,-41.41223771069316,2947.8450790264806,2947.80366678877,-1.4777418537929332,0.9458797645636468,0.9503941293254364,0.00451436476178968,-0.10571320386620386,-105.71320386620387,2797.0402716065273,-3.7722382196047626
141,0,2.4004568540258333,1787090039.9779332,0.017145958030596375,1789.897230360243,2794.0895817609085,1789.897230360243,False,1797.804991319444,2800.0895794720896,1797.804991319444,False,1797.4570800781253,2944.8173197317374,1797.4570800781253,False,1805.4459309895835,2950.8173174429194,1805.4459309895835,False,0.9477679685637522,0.9519552047989194,0.004187236235167147,-0.09370856272509602,-93.70856272509602,2797.1459848103937,2797.0522762476685,-3.3438682102874684,0.951770982417415,0.9560011565699207,0.004230174152505706,-0.05751911063221382,-57.519110632213824,2947.8450790264806,2947.7875599158483,-2.052494670004775,0.9477679685637522,0.9519552047989194,0.004187236235167147,-0.09370856272509602,-93.70856272509602,2797.0522762476685,-3.3438682102874684
142,0,2.4176986875245348,1787090039.9951959,0.017151540843769908,1794.4169325086805,2794.0895817609085,1794.4169325086805,False,1790.5854410807292,2800.0895794720896,1790.5854410807292,False,1795.498193359375,2944.8173197317374,1795.498193359375,False,1797.7882649739586,2950.8173174429194,1797.7882649739586,False,0.9501611947507528,0.9481323828247697,-0.0020288119259830317,0.13440186304818222,134.4018630481822,2797.1459848103937,2797.2803866734416,4.79595571824801,0.950733732873371,0.9519463480365236,0.0012126151631525195,0.05443109803329994,54.431098033299946,2947.8450790264806,2947.8995101245137,1.9423029557985991,0.9501611947507528,0.9481323828247697,-0.0020288119259830317,0.13440186304818222,134.4018630481822,2797.2803866734416,4.79595571824801
143,0,2.43550437502563,1787090040.013473,0.018143665976822376,1795.6517116970485,2794.0895817609085,1795.6517116970485,False,1802.4074625651042,2800.0895794720896,1802.4074625651042,False,1799.2717990451388,2944.8173197317374,1799.2717990451388,False,1807.0240071614583,2950.8173174429194,1807.0240071614583,False,0.9508150223242771,0.954392258026827,0.0035772357025499746,-0.07132336273792561,-71.3233627379256,2797.1459848103937,2797.0746614476557,-2.545081456534599,0.9527318937366276,0.9568367632306202,0.00410486949399258,-0.05287035887067419,-52.87035887067419,2947.8450790264806,2947.79220866761,-1.8866100082313086,0.9508150223242771,0.954392258026827,0.0035772357025499746,-0.07132336273792561,-71.3233627379256,2797.0746614476557,-2.545081456534599
144,0,2.4534187915269285,1787090040.031071,0.017531916964799166,1797.332750108507,2794.0895817609085,1797.332750108507,False,1804.7099799262153,2800.0895794720896,1804.7099799262153,False,1801.467097981771,2944.8173197317374,1801.467097981771,False,1806.3392144097222,2950.8173174429194,1806.3392144097222,False,0.9517051484908978,0.9556114633336501,0.003906314842752279,-0.08339958557896004,-83.39958557896004,2797.1459848103937,2797.0625852248145,-2.976005765735086,0.9538943258462875,0.9564741588172542,0.0025798329709666445,0.0037078745881118586,3.7078745881118587,2947.8450790264806,2947.8487869010687,0.1323106832754731,0.9517051484908978,0.9556114633336501,0.003906314842752279,-0.08339958557896004,-83.39958557896004,2797.0625852248145,-2.976005765735086
145,0,2.470602729008533,1787090040.0478568,0.01671554218046367,1796.951049804687,2794.0895817609085,1796.951049804687,False,1807.170220269097,2800.0895794720896,1807.170220269097,False,1803.4178656684028,2944.8173197317374,1803.4178656684028,False,1802.2895046657984,2950.8173174429194,1802.2895046657984,False,0.9515030344726093,0.9569141844912677,0.005411150018658439,-0.13862254778828825,-138.62254778828824,2797.1459848103937,2797.0073622626055,-4.946565364983166,0.9549272762839652,0.9543297981734317,-0.0005974781105335669,0.12158482076355094,121.58482076355094,2947.8450790264806,2947.966663847244,4.338596230500676,0.9515030344726093,0.9569141844912677,0.005411150018658439,-0.13862254778828825,-138.62254778828824,2797.0073622626055,-4.946565364983166
146,0,2.487844937480986,1787090040.065643,0.017623125109821558,1799.5827935112852,2794.0895817609085,1799.5827935112852,False,1802.909966362847,2800.0895794720896,1802.909966362847,False,1802.2239122178821,2944.8173197317374,1802.2239122178821,False,1806.0889539930554,2950.8173174429194,1806.0889539930554,False,0.9528965683271095,0.9546583386684996,0.0017617703413901342,-0.004701199303113651,-4.701199303113651,2797.1459848103937,2797.1412836110903,-0.16775618409626217,0.9542950663351673,0.9563416434958754,0.0020465771607081074,0.023491447814409296,23.491447814409295,2947.8450790264806,2947.8685704742948,0.8382617689983334,0.9528965683271095,0.9546583386684996,0.0017617703413901342,-0.004701199303113651,-4.701199303113651,2797.1412836110903,-0.16775618409626217
147,0,2.505166167044081,1787090040.082388,0.016655499814078212,1786.714279513889,2794.0895817609085,1786.714279513889,False,1791.1972276475694,2800.0895794720896,1791.1972276475694,False,1792.6039442274305,2944.8173197317374,1792.6039442274305,False,1787.1574788411458,2950.8173174429194,1787.1574788411458,False,0.9460825651749332,0.9484563297541317,0.0023737645791985784,-0.02715956232381553,-27.159562323815532,2797.1459848103937,2797.1188252480697,-0.969153665565784,0.9492011998464619,0.9463172435234651,-0.0028839563229967613,0.20641223056649005,206.41223056649005,2947.8450790264806,2948.051491257047,7.365552047048603,0.9460825651749332,0.9484563297541317,0.0023737645791985784,-0.02715956232381553,-27.159562323815532,2797.1188252480697,-0.969153665565784
148,0,2.5216968540335074,1787090040.098709,0.016237457981333137,1780.6561957465278,2794.0895817609085,1780.6561957465278,False,1791.7357991536458,2800.0895794720896,1791.7357991536458,False,1791.264222547743,2944.8173197317374,1791.264222547743,False,1796.896826171875,2950.8173174429194,1796.896826171875,False,0.9428747509785698,0.9487415085976889,0.005866757619119145,-0.1553419877012832,-155.34198770128322,2797.1459848103937,2796.9906428226923,-5.543176837756324,0.9484918042044882,0.9514743225323667,0.002982518327878547,-0.01123158803445561,-11.231588034455608,2947.8450790264806,2947.833847438446,-0.400784614418199,0.9428747509785698,0.9487415085976889,0.005866757619119145,-0.1553419877012832,-155.34198770128322,2796.9906428226923,-5.543176837756324
149,0,2.5381603750865906,1787090040.115308,0.01652324991300702,1785.214976671007,2794.0895817609085,1785.214976671007,False,1794.317928059896,2800.0895794720896,1794.317928059896,False,1794.145141601563,2944.8173197317374,1794.145141601563,False,1802.4903889973962,2950.8173174429194,1802.4903889973962,False,0.9452886697570525,0.9501087709335013,0.004820101176448821,-0.11693281830841046,-116.93281830841046,2797.1459848103937,2797.0290519920854,-4.172595571952985,0.9500172788255569,0.9544361683781816,0.004418889552624705,-0.06452037506358337,-64.52037506358336,2947.8450790264806,2947.780558651417,-2.3023256873959235,0.9452886697570525,0.9501087709335013,0.004820101176448821,-0.11693281830841046,-116.93281830841046,2797.0290519920854,-4.172595571952985
150,0,2.5546093960292637,1787090040.1316202,0.016252291854470968,1791.152845594618,2794.0895817609085,1791.152845594618,False,1800.307394748264,2800.0895794720896,1800.307394748264,False,1802.1494086371526,2944.8173197317374,1802.1494086371526,False,1801.4353922526043,2950.8173174429194,1801.4353922526043,False,0.9484328290260156,0.953280251720067,0.004847422694051473,-0.11793543650755257,-117.93543650755258,2797.1459848103937,2797.028049373886,-4.208372698670874,0.9542556159655254,0.9538775373547392,-0.0003780786107862033,0.11344518874161273,113.44518874161272,2947.8450790264806,2947.958524215222,4.048144045875419,0.9484328290260156,0.953280251720067,0.004847422694051473,-0.11793543650755257,-117.93543650755258,2797.028049373886,-4.208372698670874
151,0,2.5709624584997073,1787090040.1480289,0.016329332953318954,1789.3396538628472,2794.0895817609085,1789.3396538628472,False,1793.3090115017362,2800.0895794720896,1793.3090115017362,False,1794.7430745442712,2944.8173197317374,1794.7430745442712,False,1801.5821967230902,2950.8173174429194,1801.5821967230902,False,0.9474727263926979,0.9495745398164528,0.002101813423754928,-0.017179766117360863,-17.179766117360863,2797.1459848103937,2797.1288050442763,-0.6130376148073389,0.9503338901263821,0.9539552717477582,0.003621381621376041,-0.0349331558474223,-34.9331558474223,2947.8450790264806,2947.8101458706333,-1.2465442423430737,0.9474727263926979,0.9495745398164528,0.002101813423754928,-0.017179766117360863,-17.179766117360863,2797.1288050442763,-0.6130376148073389
152,0,2.5874100835062563,1787090040.164482,0.01638533314689994,1795.9722846137156,2794.0895817609085,1795.9722846137156,False,1795.9557047526043,2800.0895794720896,1795.9557047526043,False,1797.068199327257,2944.8173197317374,1797.068199327257,False,1802.9664306640625,2950.8173174429194,1802.9664306640625,False,0.9509847687973442,0.9509759895998472,-8.779197496977531e-06,0.060272687432906896,60.2726874329069,2797.1459848103937,2797.2062574978268,2.150752477622998,0.9515650662826713,0.9546882370644252,0.0031231707817538368,-0.01644973674876803,-16.44973674876803,2947.8450790264806,2947.828629289732,-0.5869874660565241,0.9509847687973442,0.9509759895998472,-8.779197496977531e-06,0.060272687432906896,60.2726874329069,2797.2062574978268,2.150752477622998
153,0,2.6033416249556467,1787090040.179903,0.015365916071459651,1784.5958116319446,2794.0895817609085,1784.5958116319446,False,1793.1638509114587,2800.0895794720896,1793.1638509114587,False,1788.3425645616321,2944.8173197317374,1788.3425645616321,False,1790.7078640407985,2950.8173174429194,1790.7078640407985,False,0.9449608158549825,0.9494976758739709,0.004536860018988453,-0.10653871270469108,-106.53871270469108,2797.1459848103937,2797.039446097689,-3.801695429085465,0.9469447579230785,0.9481972069712081,0.0012524490481296002,0.052953277135389956,52.95327713538995,2947.8450790264806,2947.8980323036158,1.8895688386879088,0.9449608158549825,0.9494976758739709,0.004536860018988453,-0.10653871270469108,-106.53871270469108,2797.039446097689,-3.801695429085465
154,0,2.618561312556267,1787090040.194916,0.014951459132134914,1790.578431532118,2794.0895817609085,1790.578431532118,False,1794.1910481770835,2800.0895794720896,1794.1910481770835,False,1792.2384060329864,2944.8173197317374,1792.2384060329864,False,1791.2585286458332,2950.8173174429194,1791.2585286458332,False,0.9481286712006971,0.9500415868031808,0.0019129156024837446,-0.010247779536703285,-10.247779536703284,2797.1459848103937,2797.135737030857,-0.36567868743588655,0.9490076438220688,0.9484887892281227,-0.000518854593946072,0.11866792034203731,118.6679203420373,2947.8450790264806,2947.9637469468225,4.234510431845465,0.9481286712006971,0.9500415868031808,0.0019129156024837446,-0.010247779536703285,-10.247779536703284,2797.135737030857,-0.36567868743588655
155,0,2.633947833091952,1787090040.210679,0.015713500091806054,1785.6268174913196,2794.0895817609085,1785.6268174913196,False,1789.9939127604164,2800.0895794720896,1789.9939127604164,False,1791.1853325737843,2944.8173197317374,1791.1853325737843,False,1791.0480875651042,2950.8173174429194,1791.0480875651042,False,0.9455067434715756,0.9478191628337103,0.0023124193621346656,-0.02490837584314096,-24.90837584314096,2797.1459848103937,2797.1210764345506,-0.8888230032522466,0.9484500311970269,0.9483773586318841,-7.267256514276177e-05,0.10211474891984759,102.11474891984759,2947.8450790264806,2947.9471937754006,3.6438320339654435,0.9455067434715756,0.9478191628337103,0.0023124193621346656,-0.02490837584314096,-24.90837584314096,2797.1210764345506,-0.8888230032522466
156,0,2.650144312530756,1787090040.227319,0.016580708790570498,1794.0378879123261,2794.0895817609085,1794.0378879123261,False,1795.2354383680554,2800.0895794720896,1795.2354383680554,False,1796.0121120876734,2944.8173197317374,1796.0121120876734,False,1799.0267252604167,2950.8173174429194,1799.0267252604167,False,0.9499604869553618,0.9505946015533551,0.0006341145979932294,0.03668040281503247,36.68040281503247,2797.1459848103937,2797.1826652132086,1.3088924784125204,0.9510058578316449,0.9526021247872407,0.001596266955595782,0.04019777289517963,40.19777289517963,2947.8450790264806,2947.885276799376,1.4344052560369551,0.9499604869553618,0.9505946015533551,0.0006341145979932294,0.03668040281503247,36.68040281503247,2797.1826652132086,1.3088924784125204
157,0,2.6666496040998027,1787090040.243684,0.016295958077535033,1788.5289632161457,2794.0895817609085,1788.5289632161457,False,1794.5293863932293,2800.0895794720896,1794.5293863932293,False,1793.0692681206597,2944.8173197317374,1793.0692681206597,False,1792.9571180555554,2950.8173174429194,1792.9571180555554,False,0.9470434578211144,0.9502207401748743,0.0031772823537599137,-0.05664626785115305,-56.64626785115305,2797.1459848103937,2797.0893385425425,-2.0213484103323243,0.9494475933675699,0.9493882088187952,-5.938454877474353e-05,0.10162176892827193,101.62176892827193,2947.8450790264806,2947.946700795409,3.626240683994859,0.9470434578211144,0.9502207401748743,0.0031772823537599137,-0.05664626785115305,-56.64626785115305,2797.0893385425425,-2.0213484103323243
158,0,2.682792770443484,1787090040.2596102,0.01584312506020069,1793.4265814887153,2794.0895817609085,1793.4265814887153,False,1795.6634955512156,2800.0895794720896,1795.6634955512156,False,1796.910693359375,2944.8173197317374,1796.910693359375,False,1799.2501898871528,2950.8173174429194,1799.2501898871528,False,0.9496367942665034,0.9508212619895139,0.0011844677230105072,0.0164840847655732,16.4840847655732,2797.1459848103937,2797.1624688951592,0.5882131303730089,0.9514816653428386,0.9527204514775864,0.0012387861347478157,0.053460165653382935,53.46016565338294,2947.8450790264806,2947.8985391921337,1.9076564963382434,0.9496367942665034,0.9508212619895139,0.0011844677230105072,0.0164840847655732,16.4840847655732,2797.1624688951592,0.5882131303730089
159,0,2.6990319376345724,1787090040.276114,0.016392874997109175,1786.626869032118,2794.0895817609085,1786.626869032118,False,1788.6806830512155,2800.0895794720896,1788.6806830512155,False,1785.959952799479,2944.8173197317374,1785.959952799479,False,1788.4366644965278,2950.8173174429194,1788.4366644965278,False,0.9460362804758263,0.947123794947423,0.0010875144715967178,0.020041979892307705,20.041979892307705,2797.1459848103937,2797.1660267902857,0.715171991589627,0.945683141852955,0.9469945847525888,0.0013114428996338079,0.050764629288179514,50.76462928817951,2947.8450790264806,2947.8958436557687,1.8114697861896771,0.9460362804758263,0.947123794947423,0.0010875144715967178,0.020041979892307705,20.041979892307705,2797.1660267902857,0.715171991589627
160,0,2.715317395981401,1787090040.2922082,0.016027791891247034,1794.4945882161458,2794.0895817609085,1794.4945882161458,False,1794.0666151258679,2800.0895794720896,1794.0666151258679,False,1793.386414930556,2944.8173197317374,1793.386414930556,False,1800.1911919487848,2950.8173174429194,1800.1911919487848,False,0.9502023142021175,0.9499756982939567,-0.0002266159081608654,0.0682666449329716,68.2666449329716,2797.1459848103937,2797.2142514553266,2.436006456357822,0.9496155256838243,0.953218721209077,0.003603195525252678,-0.03425845909318985,-34.25845909318985,2947.8450790264806,2947.8108205673875,-1.2224685659859353,0.9502023142021175,0.9499756982939567,-0.0002266159081608654,0.0682666449329716,68.2666449329716,2797.2142514553266,2.436006456357822
161,0,2.731346958084032,1787090040.308189,0.015917500015348196,1798.208642578125,2794.0895817609085,1798.208642578125,False,1800.277853732639,2800.0895794720896,1800.277853732639,False,1798.5405056423613,2944.8173197317374,1798.5405056423613,False,1804.444411892361,2950.8173174429194,1804.444411892361,False,0.9521689420610141,0.9532646094653647,0.001095667404350631,0.019742791579479075,19.742791579479075,2797.1459848103937,2797.1657276019732,0.704495845685094,0.9523446667768791,0.9554708424802891,0.0031261757034100057,-0.016561218117522893,-16.561218117522895,2947.8450790264806,2947.828517808363,-0.5909655337397549,0.9521689420610141,0.9532646094653647,0.001095667404350631,0.019742791579479075,19.742791579479075,2797.1657276019732,0.704495845685094
162,0,2.7477607920300215,1787090040.325037,0.0167735000140965,1804.3131401909727,2794.0895817609085,1804.3131401909727,False,1801.7447781032984,2800.0895794720896,1801.7447781032984,False,1801.4461615668406,2944.8173197317374,1801.4461615668406,False,1811.7045464409723,2950.8173174429194,1811.7045464409723,False,0.9554013328393756,0.9540413601677147,-0.0013599726716608806,0.1098574574834291,109.85745748342909,2797.1459848103937,2797.255842267877,3.920120521104378,0.9538832398112286,0.9593151542407202,0.005431914429491647,-0.10210318512587135,-102.10318512587135,2947.8450790264806,2947.7429758413546,-3.643419395013965,0.9554013328393756,0.9540413601677147,-0.0013599726716608806,0.1098574574834291,109.85745748342909,2797.255842267877,3.920120521104378
163,0,2.764761208440177,1787090040.342175,0.01706041698344052,1803.495787217882,2794.0895817609085,1803.495787217882,False,1801.5638481987849,2800.0895794720896,1801.5638481987849,False,1797.5294867621528,2944.8173197317374,1797.5294867621528,False,1810.9017469618054,2950.8173174429194,1810.9017469618054,False,0.9549685365012585,0.9539455560259212,-0.0010229804753372207,0.09749084908645708,97.49084908645708,2797.1459848103937,2797.2434756594803,3.478834180932668,0.9518093224598863,0.9588900641189925,0.0070807416591062156,-0.16327400334682618,-163.2740033468262,2947.8450790264806,2947.6818050231336,-5.826220501956401,0.9549685365012585,0.9539455560259212,-0.0010229804753372207,0.09749084908645708,97.49084908645708,2797.2434756594803,3.478834180932668
164,0,2.7816704164724797,1787090040.358886,0.016616417095065117,1803.8784993489583,2794.0895817609085,1803.8784993489583,False,1799.1943793402777,2800.0895794720896,1799.1943793402777,False,1806.588218858507,2944.8173197317374,1806.588218858507,False,1806.048716905382,2950.8173174429194,1806.048716905382,False,0.955171186291907,0.952690899250934,-0.002480287040973028,0.1509696530711205,150.96965307112052,2797.1459848103937,2797.2969544634648,5.387155761886972,0.9566060090914403,0.9563203375671336,-0.0002856715243066965,0.11001692349475159,110.0169234947516,2947.8450790264806,2947.955095949975,3.9258108583625315,0.955171186291907,0.952690899250934,-0.002480287040973028,0.1509696530711205,150.96965307112052,2797.2969544634648,5.387155761886972
