batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_03,peak_03_freq_mhz,peak_03_raw,peak_03_spike_sig,peak_04,peak_04_freq_mhz,peak_04_raw,peak_04_spike_sig,pk1_z_minus,pk1_z_plus,pk1_lockin_signal,pk1_delta_f_mhz,pk1_peak_shift_kHz,pk1_f0_mhz,pk1_f_new_mhz,pk1_B_shift_uT,pk2_z_minus,pk2_z_plus,pk2_lockin_signal,pk2_delta_f_mhz,pk2_peak_shift_kHz,pk2_f0_mhz,pk2_f_new_mhz,pk2_B_shift_uT,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
66,0,1.027554479544051,1787091219.439698,0.015408790903165936,1714.8295952690974,2793.722388411013,1714.8295952690974,False,1724.3395236545143,2800.722385740725,1724.3395236545143,False,1719.7139268663195,2944.2248570655506,1719.7139268663195,False,1723.0229139539929,2951.2248543952624,1723.0229139539929,False,0.9464927685177617,0.9517417323044559,0.005248963786694261,-0.04927999562033922,-49.279995620339214,2797.232768585552,2797.1834885899316,-1.758492564242764,0.9491886541897652,0.9510150352822317,0.001826381092466578,0.0743384601187116,74.33846011871161,2947.663056495268,2947.7373949553867,2.652671285994562,0.9464927685177617,0.9517417323044559,0.005248963786694261,-0.04927999562033922,-49.279995620339214,2797.1834885899316,-1.758492564242764
67,0,1.0432467710925266,1787091219.4555242,0.015725707868114114,1712.361181640625,2793.722388411013,1712.361181640625,False,1727.4383734809028,2800.722385740725,1727.4383734809028,False,1717.6423041449652,2944.2248570655506,1717.6423041449652,False,1728.7874240451388,2951.2248543952624,1728.7874240451388,False,0.9451303383057422,0.9534521290456195,0.008321790739877266,-0.1512083184344842,-151.2083184344842,2797.232768585552,2797.0815602671178,-5.395672225038688,0.9480452310005059,0.9541967316620759,0.006151500661569997,-0.0675861263895716,-67.58612638957159,2947.663056495268,2947.5954703688785,-2.411723037024393,0.9451303383057422,0.9534521290456195,0.008321790739877266,-0.1512083184344842,-151.2083184344842,2797.0815602671178,-5.395672225038688
68,0,1.0607501044869423,1787091219.4747908,0.01918820897117257,1711.9819769965277,2793.722388411013,1711.9819769965277,False,1720.2445149739583,2800.722385740725,1720.2445149739583,False,1718.5689181857638,2944.2248570655506,1718.5689181857638,False,1722.767296006945,2951.2248543952624,1722.767296006945,False,0.9449210379446937,0.9494815099979033,0.00456047205320953,-0.02644213044449231,-26.44213044449231,2797.232768585552,2797.2063264551075,-0.9435530418388635,0.9485566716073407,0.9508739480633899,0.0023172764560491776,0.058230206836424624,58.23020683642462,2947.663056495268,2947.7212867021044,2.0778692134036763,0.9449210379446937,0.9494815099979033,0.00456047205320953,-0.02644213044449231,-26.44213044449231,2797.2063264551075,-0.9435530418388635
69,0,1.0788594796322286,1787091219.4915478,0.016538708936423063,1717.8607638888886,2793.722388411013,1717.8607638888886,False,1726.442076280382,2800.722385740725,1726.442076280382,False,1723.8967963324653,2944.2248570655506,1723.8967963324653,False,1729.1133653428817,2951.2248543952624,1729.1133653428817,False,0.9481658089100581,0.95290222712056,0.004736418210501969,-0.03227841637651824,-32.27841637651824,2797.232768585552,2797.2004901691757,-1.1518133163188067,0.9514973708764162,0.9543766335497772,0.002879262673361027,0.039789176423045254,39.789176423045255,2947.663056495268,2947.702845671691,1.4198250222325597,0.9481658089100581,0.95290222712056,0.004736418210501969,-0.03227841637651824,-32.27841637651824,2797.2004901691757,-1.1518133163188067
70,0,1.0947214795742184,1787091219.506677,0.015087041072547436,1713.6620035807293,2793.722388411013,1713.6620035807293,False,1723.572425672743,2800.722385740725,1723.572425672743,False,1725.5347629123262,2944.2248570655506,1725.5347629123262,False,1730.6883436414932,2951.2248543952624,1730.6883436414932,False,0.9458483213419778,0.9513183358955682,0.005470014553590419,-0.05661244039181153,-56.612440391811525,2797.232768585552,2797.1761561451603,-2.020141321432041,0.952401439436458,0.9552459360007733,0.002844496564315291,0.04092999243332745,40.92999243332745,2947.663056495268,2947.703986487701,1.4605335581404313,0.9458483213419778,0.9513183358955682,0.005470014553590419,-0.05661244039181153,-56.612440391811525,2797.1761561451603,-2.020141321432041
71,0,1.1099764170357957,1787091219.522094,0.01534383394755423,1718.2767523871528,2793.722388411013,1718.2767523871528,False,1722.184304470486,2800.722385740725,1722.184304470486,False,1726.124574110243,2944.2248570655506,1726.124574110243,False,1731.4975396050347,2951.2248543952624,1731.4975396050347,False,0.9483954119601102,0.9505521684096635,0.0021567564495532654,0.053291191260812824,53.29119126081282,2797.232768585552,2797.286059776813,1.9016268648591501,0.9527269831727915,0.9556925682083809,0.002965585035589413,0.03695659217423071,36.95659217423071,2947.663056495268,2947.700013087442,1.3187479365626145,0.9483954119601102,0.9505521684096635,0.0021567564495532654,0.053291191260812824,53.29119126081282,2797.286059776813,1.9016268648591501
72,0,1.1253030005609617,1787091219.537256,0.015080666868016124,1720.8374972873266,2793.722388411013,1720.8374972873266,False,1726.2427354600695,2800.722385740725,1726.2427354600695,False,1726.4775444878474,2944.2248570655506,1726.4775444878474,False,1727.852029079861,2951.2248543952624,1727.852029079861,False,0.9498088040176768,0.9527922018180947,0.0029833978004178974,0.025870784011660115,25.870784011660113,2797.232768585552,2797.2586393695638,0.9231652873130215,0.9529218036440646,0.9536804444620032,0.0007586408179385273,0.1093753173753649,109.3753173753649,2947.663056495268,2947.7724318126434,3.902915978281648,0.9498088040176768,0.9527922018180947,0.0029833978004178974,0.025870784011660115,25.870784011660113,2797.2586393695638,0.9231652873130215
73,0,1.1403068335494027,1787091219.552141,0.014842082979157567,1725.0980061848957,2793.722388411013,1725.0980061848957,False,1731.1518717447918,2800.722385740725,1731.1518717447918,False,1727.4105631510417,2944.2248570655506,1727.4105631510417,False,1736.5953938802086,2951.2248543952624,1736.5953938802086,False,0.9521603734522606,0.9555017783299397,0.0033414048776790883,0.013995380190749293,13.995380190749293,2797.232768585552,2797.246763965743,0.49940694371785943,0.9534367792544938,0.958506306797755,0.005069527543261176,-0.03208223222534868,-32.082232225348676,2947.663056495268,2947.6309742630424,-1.1448127399853225,0.9521603734522606,0.9555017783299397,0.0033414048776790883,0.013995380190749293,13.995380190749293,2797.246763965743,0.49940694371785943
74,0,1.1556562295882031,1787091219.5679529,0.015766708878800273,1713.7976291232637,2793.722388411013,1713.7976291232637,False,1720.970787217882,2800.722385740725,1720.970787217882,False,1716.1498697916663,2944.2248570655506,1716.1498697916663,False,1722.5588650173613,2951.2248543952624,1722.5588650173613,False,0.945923179272812,0.9498823728175941,0.003959193544782136,-0.006497203235132135,-6.497203235132135,2797.232768585552,2797.226271382317,-0.23184424904125517,0.9472214883226433,0.950758905481363,0.003537417158719691,0.01819247795016038,18.19247795016038,2947.663056495268,2947.6812489732183,0.6491749197173986,0.945923179272812,0.9498823728175941,0.003959193544782136,-0.006497203235132135,-6.497203235132135,2797.226271382317,-0.23184424904125517
75,0,1.171548187499866,1787091219.583928,0.015928125008940697,1723.6204508463547,2793.722388411013,1723.6204508463547,False,1731.0280571831597,2800.722385740725,1731.0280571831597,False,1727.47162000868,2944.2248570655506,1727.47162000868,False,1736.7041042751734,2951.2248543952624,1736.7041042751734,False,0.9513448431821556,0.9554334394188634,0.004088596236707764,-0.01078960223988315,-10.78960223988315,2797.232768585552,2797.221978983312,-0.3850129260592046,0.953470479322642,0.9585663090294524,0.00509582970681044,-0.032945312107039965,-32.94531210703997,2947.663056495268,2947.630111183161,-1.1756106232886085,0.9513448431821556,0.9554334394188634,0.004088596236707764,-0.01078960223988315,-10.78960223988315,2797.221978983312,-0.3850129260592046
76,0,1.1870993544580415,1787091219.599051,0.015078041004016995,1712.7484809027774,2793.722388411013,1712.7484809027774,False,1715.4642198350691,2800.722385740725,1715.4642198350691,False,1718.8348578559028,2944.2248570655506,1718.8348578559028,False,1720.8487386067707,2951.2248543952624,1720.8487386067707,False,0.94534410645617,0.9468430467985152,0.001498940342345212,0.07511151943073872,75.11151943073872,2797.232768585552,2797.307880104983,2.6802569023243907,0.9487034558565414,0.9498150086152599,0.001111552758718548,0.0977948557329084,97.7948557329084,2947.663056495268,2947.760851351001,3.4896822628071797,0.94534410645617,0.9468430467985152,0.001498940342345212,0.07511151943073872,75.11151943073872,2797.307880104983,2.6802569023243907
77,0,1.2022530421381816,1787091219.61425,0.01513308403082192,1716.2192355685766,2793.722388411013,1716.2192355685766,False,1728.1962700737847,2800.722385740725,1728.1962700737847,False,1724.967768012153,2944.2248570655506,1724.967768012153,False,1731.0057481553818,2951.2248543952624,1731.0057481553818,False,0.9472597744627993,0.953870446787759,0.00661067232495971,-0.09444904340004738,-94.44904340004739,2797.232768585552,2797.138319542152,-3.3702913003157073,0.9520884890568514,0.9554211260475973,0.0033326369907459297,0.024912139730701072,24.91213973070107,2947.663056495268,2947.6879686349985,0.8889573126855935,0.9472597744627993,0.953870446787759,0.00661067232495971,-0.09444904340004738,-94.44904340004739,2797.138319542152,-3.3702913003157073
78,0,1.2178575210273266,1787091219.63024,0.01592295803129673,1709.0057915581597,2793.722388411013,1709.0057915581597,False,1713.4743760850695,2800.722385740725,1713.4743760850695,False,1717.367787000868,2944.2248570655506,1717.367787000868,False,1723.612158203125,2951.2248543952624,1723.612158203125,False,0.9432783452812625,0.9457447611583263,0.0024664158770637545,0.04301952072074623,43.01952072074623,2797.232768585552,2797.275788106273,1.5350956580340505,0.9478937124517014,0.9513402660936389,0.0034465536419374665,0.021174075763114933,21.17407576311493,2947.663056495268,2947.684230571031,0.755569360659254,0.9432783452812625,0.9457447611583263,0.0024664158770637545,0.04301952072074623,43.01952072074623,2797.275788106273,1.5350956580340505
79,0,1.2335718125104904,1787091219.645689,0.015391624998301268,1712.5044053819445,2793.722388411013,1712.5044053819445,False,1723.0690673828121,2800.722385740725,1723.0690673828121,False,1724.2664632161461,2944.2248570655506,1724.2664632161461,False,1730.6442545572918,2951.2248543952624,1730.6442545572918,False,0.9452093900294896,0.951040509467387,0.005831119437897492,-0.06859060114677668,-68.59060114677668,2797.232768585552,2797.1641779844053,-2.4475664126026504,0.951701406911909,0.9552216012216895,0.0035201943097805666,0.01875762896509211,18.75762896509211,2947.663056495268,2947.681814124233,0.6693415988114512,0.9452093900294896,0.951040509467387,0.005831119437897492,-0.06859060114677668,-68.59060114677668,2797.1641779844053,-2.4475664126026504
80,0,1.249322688090615,1787091219.661741,0.01599220815114677,1713.2895019531254,2793.722388411013,1713.2895019531254,False,1719.3119900173613,2800.722385740725,1719.3119900173613,False,1720.7548990885418,2944.2248570655506,1720.7548990885418,False,1722.867529296875,2951.2248543952624,1722.867529296875,False,0.9456427206818534,0.9489668068866924,0.0033240862048390385,0.014569855520095324,14.569855520095324,2797.232768585552,2797.2473384410723,0.5199063488472496,0.9497632142995741,0.9509292713936761,0.001166057094102002,0.09600634904803794,96.00634904803793,2947.663056495268,2947.759062844316,3.425861727377888,0.9456427206818534,0.9489668068866924,0.0033240862048390385,0.014569855520095324,14.569855520095324,2797.2473384410723,0.5199063488472496
81,0,1.265349896508269,1787091219.6778939,0.015936875017359853,1713.096554904514,2793.722388411013,1713.096554904514,False,1724.5189914279515,2800.722385740725,1724.5189914279515,False,1722.4931125217013,2944.2248570655506,1722.4931125217013,False,1729.0426242404515,2951.2248543952624,1729.0426242404515,False,0.9455362243939882,0.9518407887647647,0.006304564370776533,-0.08429517829624107,-84.29517829624108,2797.232768585552,2797.148473407256,-3.0079638272994957,0.9507226136761446,0.9543375883046566,0.0036149746285120132,0.015647505110672904,15.647505110672904,2947.663056495268,2947.6787040003787,0.558360873204143,0.9455362243939882,0.9518407887647647,0.006304564370776533,-0.08429517829624107,-84.29517829624108,2797.148473407256,-3.0079638272994957
82,0,1.2858234795276076,1787091219.702209,0.023866625037044287,1720.4948893229168,2793.722388411013,1720.4948893229168,False,1725.4540744357637,2800.722385740725,1725.4540744357637,False,1723.0582573784723,2944.2248570655506,1723.0582573784723,False,1733.9761067708332,2951.2248543952624,1733.9761067708332,False,0.9496197030354887,0.9523569037812654,0.002737200745776658,0.034037352856472455,34.03735285647245,2797.232768585552,2797.2668059384087,1.2145786774362137,0.9510345429323077,0.9570606026213545,0.006026059689046792,-0.06346990304080452,-63.46990304080452,2947.663056495268,2947.5995865922273,-2.264840959206556,0.9496197030354887,0.9523569037812654,0.002737200745776658,0.034037352856472455,34.03735285647245,2797.2668059384087,1.2145786774362137
83,0,1.310920938034542,1787091219.728342,0.025945207802578807,1716.8751953125,2793.722388411013,1716.8751953125,False,1725.2587782118055,2800.722385740725,1725.2587782118055,False,1725.1046223958333,2944.2248570655506,1725.1046223958333,False,1728.395445421007,2951.2248543952624,1728.395445421007,False,0.9476218286026247,0.9522491108762413,0.00462728227361664,-0.028658283132780214,-28.658283132780213,2797.232768585552,2797.2041103024194,-1.022633568826014,0.9521640252412341,0.953980380758069,0.0018163555168349,0.07466743961934733,74.66743961934732,2947.663056495268,2947.737723934887,2.6644104916980917,0.9476218286026247,0.9522491108762413,0.00462728227361664,-0.028658283132780214,-28.658283132780213,2797.2041103024194,-1.022633568826014
84,0,1.3357898340327665,1787091219.7519941,0.023579749977216125,1719.8780734592015,2793.722388411013,1719.8780734592015,False,1727.0926242404512,2800.722385740725,1727.0926242404512,False,1719.9621744791668,2944.2248570655506,1719.9621744791668,False,1726.71630859375,2951.2248543952624,1726.71630859375,False,0.9492792541908197,0.9532612942497245,0.00398204005890479,-0.007255041832017525,-7.2550418320175245,2797.232768585552,2797.22551354372,-0.25888673394296047,0.9493256733845645,0.953053588458277,0.0037279150737125066,0.01194147439197437,11.94147439197437,2947.663056495268,2947.67499796966,0.42611598601107514,0.9492792541908197,0.9532612942497245,0.00398204005890479,-0.007255041832017525,-7.2550418320175245,2797.22551354372,-0.25888673394296047
85,0,1.3554800420533866,1787091219.767757,0.01569950021803379,1717.0105604383684,2793.722388411013,1717.0105604383684,False,1726.498103841146,2800.722385740725,1726.498103841146,False,1718.680116102431,2944.2248570655506,1718.680116102431,False,1728.30966796875,2951.2248543952624,1728.30966796875,False,0.947696542797608,0.9529331512900794,0.0052366084924714285,-0.04887015984462003,-48.87015984462003,2797.232768585552,2797.1838984257074,-1.7438681075014284,0.9486180468158688,0.9539330362647811,0.005314989448912288,-0.04013682560859956,-40.13682560859956,2947.663056495268,2947.6229196696595,-1.4322304313659564,0.947696542797608,0.9529331512900794,0.0052366084924714285,-0.04887015984462003,-48.87015984462003,2797.1838984257074,-1.7438681075014284
86,0,1.373516250634566,1787091219.7880478,0.02023391705006361,1717.6313503689234,2793.722388411013,1717.6313503689234,False,1726.2520724826386,2800.722385740725,1726.2520724826386,False,1718.3163248697915,2944.2248570655506,1718.3163248697915,False,1723.477479383681,2951.2248543952624,1723.477479383681,False,0.9480391851112583,0.9527973553472647,0.004758170236006443,-0.03299994984106457,-32.99994984106457,2797.232768585552,2797.199768635711,-1.1775602997810652,0.948417253820522,0.9512659307025142,0.002848676881992196,0.04079281937989184,40.79281937989184,2947.663056495268,2947.703849314648,1.4556387160966258,0.9480391851112583,0.9527973553472647,0.004758170236006443,-0.03299994984106457,-32.99994984106457,2797.199768635711,-1.1775602997810652
87,0,1.391306604607962,1787091219.803367,0.015223459107801318,1717.549538845486,2793.722388411013,1717.549538845486,False,1723.4703938802081,2800.722385740725,1723.4703938802081,False,1722.8354356553816,2944.2248570655506,1722.8354356553816,False,1727.4337999131944,2951.2248543952624,1727.4337999131944,False,0.9479940295952066,0.9512620198895584,0.0032679902943517636,0.016430605298659185,16.430605298659184,2797.232768585552,2797.249199190851,0.5863047851362827,0.950911557447245,0.9534496046847301,0.002538047237485075,0.05098582864807885,50.98582864807885,2947.663056495268,2947.714042323916,1.8193629977190569,0.9479940295952066,0.9512620198895584,0.0032679902943517636,0.016430605298659185,16.430605298659184,2797.249199190851,0.5863047851362827
88,0,1.4068125210469589,1787091219.8190122,0.015568208182230592,1720.180173068576,2793.722388411013,1720.180173068576,False,1725.4041612413196,2800.722385740725,1725.4041612413196,False,1723.6293023003473,2944.2248570655506,1723.6293023003473,False,1733.2580864800348,2951.2248543952624,1733.2580864800348,False,0.9494459967618798,0.9523293544097562,0.0028833576478763945,0.02918920223630634,29.18920223630634,2797.232768585552,2797.2619577877886,1.0415787266737917,0.9513497287038529,0.9566642944314535,0.005314565727600584,-0.04012292160641013,-40.12292160641013,2947.663056495268,2947.6229335736616,-1.4317342851273953,0.9494459967618798,0.9523293544097562,0.0028833576478763945,0.02918920223630634,29.18920223630634,2797.2619577877886,1.0415787266737917
89,0,1.4228251250460744,1787091219.8354151,0.01635099994018674,1712.297607421875,2793.722388411013,1712.297607421875,False,1719.9702663845485,2800.722385740725,1719.9702663845485,False,1710.3089463975696,2944.2248570655506,1710.3089463975696,False,1724.651489257813,2951.2248543952624,1724.651489257813,False,0.9450952487910306,0.9493301396766954,0.004234890885664866,-0.01564232204222517,-15.642322042225171,2797.232768585552,2797.2171262635097,-0.5581759221462023,0.9439976159511665,0.9519139203681346,0.007916304416968112,-0.12549644291408424,-125.49644291408424,2947.663056495268,2947.537560052354,-4.478177380605347,0.9450952487910306,0.9493301396766954,0.004234890885664866,-0.01564232204222517,-15.642322042225171,2797.2171262635097,-0.5581759221462023
90,0,1.4387926255585626,1787091219.850958,0.015480917179957032,1708.8517279730902,2793.722388411013,1708.8517279730902,False,1715.428173828125,2800.722385740725,1715.428173828125,False,1712.8171549479168,2944.2248570655506,1712.8171549479168,False,1720.6110243055555,2951.2248543952624,1720.6110243055555,False,0.9431933105527026,0.9468231513610905,0.0036298408083879075,0.004427711361877256,4.427711361877257,2797.232768585552,2797.237196296914,0.15799712253344478,0.9453820107979708,0.9496838032361983,0.004301792438227481,-0.006889752436312999,-6.889752436312999,2947.663056495268,2947.656166742832,-0.2458518568481658,0.9431933105527026,0.9468231513610905,0.0036298408083879075,0.004427711361877256,4.427711361877257,2797.237196296914,0.15799712253344478
91,0,1.4541370006045327,1787091219.866097,0.015077667078003287,1718.8529839409723,2793.722388411013,1718.8529839409723,False,1721.9371392144099,2800.722385740725,1721.9371392144099,False,1722.0346489800352,2944.2248570655506,1722.0346489800352,False,1730.4045735677087,2951.2248543952624,1730.4045735677087,False,0.9487134604706949,0.9504157466169966,0.0017022861463016348,0.06836636356470395,68.36636356470395,2797.232768585552,2797.3011349491167,2.439564786065656,0.9504695667098377,0.9550893103375006,0.00461974362766282,-0.017323011071005867,-17.323011071005865,2947.663056495268,2947.645733484197,-0.6181491247147397,0.9487134604706949,0.9504157466169966,0.0017022861463016348,0.06836636356470395,68.36636356470395,2797.3011349491167,2.439564786065656
92,0,1.4696852091001347,1787091219.882041,0.015883499989286065,1715.2458414713542,2793.722388411013,1715.2458414713542,False,1725.2208957248265,2800.722385740725,1725.2208957248265,False,1721.4648518880208,2944.2248570655506,1721.4648518880208,False,1728.61083984375,2951.2248543952624,1728.61083984375,False,0.9467225138064166,0.9522282018016149,0.0055056879951983495,-0.05779575924689323,-57.79575924689323,2797.232768585552,2797.1749728263053,-2.0623665160895386,0.95015506967258,0.9540992667768708,0.003944197104290836,0.004844390191510424,4.844390191510424,2947.663056495268,2947.6679008854594,0.1728657647555818,0.9467225138064166,0.9522282018016149,0.0055056879951983495,-0.05779575924689323,-57.79575924689323,2797.1749728263053,-2.0623665160895386
93,0,1.4852196460124105,1787091219.897172,0.015078207943588495,1713.000572374132,2793.722388411013,1713.000572374132,False,1722.6198350694444,2800.722385740725,1722.6198350694444,False,1719.754248046875,2944.2248570655506,1719.754248046875,False,1727.7051540798614,2951.2248543952624,1727.7051540798614,False,0.9454832472520254,0.9507925576375609,0.005309310385535504,-0.05128174440123115,-51.28174440123115,2797.232768585552,2797.1814868411507,-1.829922366586895,0.9492109092907497,0.9535993774418402,0.004388468151090508,-0.009733931542081815,-9.733931542081814,2947.663056495268,2947.653322563726,-0.3473426899115692,0.9454832472520254,0.9507925576375609,0.005309310385535504,-0.05128174440123115,-51.28174440123115,2797.1814868411507,-1.829922366586895
94,0,1.5002685419749469,1787091219.912143,0.01491883397102356,1713.39697265625,2793.722388411013,1713.39697265625,False,1724.3920247395836,2800.722385740725,1724.3920247395836,False,1722.7869818793401,2944.2248570655506,1722.7869818793401,False,1723.3738281250003,2951.2248543952624,1723.3738281250003,False,0.9457020386710084,0.9517707100509879,0.006068671379979462,-0.07647040414465676,-76.47040414465677,2797.232768585552,2797.1562981814072,-2.7287469363637156,0.9508848135954028,0.9512087208391787,0.00032390724377595603,0.12364067623273427,123.64067623273426,2947.663056495268,2947.7866971715007,4.4119567596608,0.9457020386710084,0.9517707100509879,0.006068671379979462,-0.07647040414465676,-76.47040414465677,2797.1562981814072,-2.7287469363637156
95,0,1.5152033960912377,1787091219.927039,0.014845042023807764,1715.9913547092012,2793.722388411013,1715.9913547092012,False,1724.98984375,2800.722385740725,1724.98984375,False,1725.374281141493,2944.2248570655506,1725.374281141493,False,1730.7502902560761,2951.2248543952624,1730.7502902560761,False,0.9471339966093745,0.9521006736647503,0.00496667705537579,-0.039916301043859986,-39.91630104385999,2797.232768585552,2797.1928522845083,-1.4243612990244072,0.9523128622180618,0.9552801271664138,0.0029672649483519775,0.03690146747296231,36.90146747296231,2947.663056495268,2947.699957962741,1.3167808832772734,0.9471339966093745,0.9521006736647503,0.00496667705537579,-0.039916301043859986,-39.91630104385999,2797.1928522845083,-1.4243612990244072
96,0,1.5304181670071557,1787091219.942572,0.01548558403737843,1714.07900390625,2793.722388411013,1714.07900390625,False,1725.2594292534723,2800.722385740725,1725.2594292534723,False,1720.9296468098958,2944.2248570655506,1720.9296468098958,False,1723.9103786892363,2951.2248543952624,1723.9103786892363,False,0.9460784828657022,0.9522494702158698,0.006170987350167634,-0.07986431320536047,-79.86431320536047,2797.232768585552,2797.152904272347,-2.8498541680474045,0.9498596655475772,0.9515048675994134,0.0016452020518362698,0.08028367389016677,80.28367389016677,2947.663056495268,2947.7433401691583,2.864818508784141,0.9460784828657022,0.9522494702158698,0.006170987350167634,-0.07986431320536047,-79.86431320536047,2797.152904272347,-2.8498541680474045
97,0,1.545793104567565,1787091219.9578729,0.015164625132456422,1723.6638563368058,2793.722388411013,1723.6638563368058,False,1724.4208984375,2800.722385740725,1724.4208984375,False,1725.5085883246527,2944.2248570655506,1725.5085883246527,False,1729.968872070313,2951.2248543952624,1729.968872070313,False,0.9513688006546295,0.9517866467635065,0.0004178461088770735,0.11097234846548337,110.97234846548338,2797.232768585552,2797.3437409340177,3.959903956090614,0.9523869924861487,0.9548488267829508,0.0024618342968021345,0.05348668207425334,53.48668207425334,2947.663056495268,2947.7165431773424,1.90860270033733,0.9513688006546295,0.9517866467635065,0.0004178461088770735,0.11097234846548337,110.97234846548338,2797.3437409340177,3.959903956090614
98,0,1.5612509585916996,1787091219.973393,0.015457416884601116,1714.2139458550348,2793.722388411013,1714.2139458550348,False,1724.556892903646,2800.722385740725,1724.556892903646,False,1716.044558376736,2944.2248570655506,1716.044558376736,False,1720.1228298611109,2951.2248543952624,1720.1228298611109,False,0.9461529634899268,0.9518617083201305,0.005708744830203671,-0.06453132976335257,-64.53132976335257,2797.232768585552,2797.168237255789,-2.302716591612638,0.9471633621432556,0.9494143464268615,0.002250984283605928,0.06040551991446153,60.40551991446153,2947.663056495268,2947.7234620151826,2.1554924320033377,0.9461529634899268,0.9518617083201305,0.005708744830203671,-0.06453132976335257,-64.53132976335257,2797.168237255789,-2.302716591612638
99,0,1.5767148334998637,1787091219.988811,0.015368666965514421,1721.687158203125,2793.722388411013,1721.687158203125,False,1729.8278483072918,2800.722385740725,1729.8278483072918,False,1722.529416232639,2944.2248570655506,1722.529416232639,False,1728.5385498046876,2951.2248543952624,1728.5385498046876,False,0.9502777706804366,0.9547709893276976,0.0044932186472609326,-0.024211276909190373,-24.211276909190374,2797.232768585552,2797.208557308643,-0.8639479342417347,0.9507426513521724,0.9540593666028844,0.003316715250711977,0.025434596124034856,25.434596124034854,2947.663056495268,2947.688491091392,0.9076004897243383,0.9502777706804366,0.9547709893276976,0.0044932186472609326,-0.024211276909190373,-24.211276909190374,2797.208557308643,-0.8639479342417347
100,0,1.5920351670356467,1787091220.0040362,0.015175999840721488,1716.0279459635417,2793.722388411013,1716.0279459635417,False,1718.4573404947919,2800.722385740725,1718.4573404947919,False,1720.3876410590278,2944.2248570655506,1720.3876410590278,False,1724.5706624348961,2951.2248543952624,1724.5706624348961,False,0.9471541929937382,0.9484950867840299,0.0013408937902917861,0.080354060004225,80.354060004225,2797.232768585552,2797.313122645556,2.8673301457402585,0.9495605078207063,0.9518693083532709,0.0023088005325645478,0.05850833601103177,58.508336011031766,2947.663056495268,2947.721564831279,2.087793891344268,0.9471541929937382,0.9484950867840299,0.0013408937902917861,0.080354060004225,80.354060004225,2797.313122645556,2.8673301457402585
101,0,1.6074722295161337,1787091220.019676,0.015582040883600712,1719.1208875868058,2793.722388411013,1719.1208875868058,False,1723.9668891059027,2800.722385740725,1723.9668891059027,False,1723.463365342882,2944.2248570655506,1723.463365342882,False,1730.0732801649306,2951.2248543952624,1730.0732801649306,False,0.9488613287277745,0.9515360582791569,0.002674729551382371,0.03610957630602603,36.10957630602603,2797.232768585552,2797.268878161858,1.2885232766923362,0.9512581405188204,0.954906454378604,0.003648313859783592,0.01455351070494052,14.55351070494052,2947.663056495268,2947.677610005973,0.5193231053718427,0.9488613287277745,0.9515360582791569,0.002674729551382371,0.03610957630602603,36.10957630602603,2797.268878161858,1.2885232766923362
102,0,1.6229202715912834,1787091220.034936,0.015206124866381288,1706.572146267361,2793.722388411013,1706.572146267361,False,1718.7302544487848,2800.722385740725,1718.7302544487848,False,1718.448508029514,2944.2248570655506,1718.448508029514,False,1724.078369140625,2951.2248543952624,1724.078369140625,False,0.9419351053026471,0.9486457204589994,0.006710615156352295,-0.09776423339816649,-97.7642333981665,2797.232768585552,2797.135004352154,-3.4885895446105657,0.9484902117430715,0.9515975892015237,0.003107377458452243,0.03230381190693596,32.303811906935955,2947.663056495268,2947.6953603071747,1.1527195227995988,0.9419351053026471,0.9486457204589994,0.006710615156352295,-0.09776423339816649,-97.7642333981665,2797.135004352154,-3.4885895446105657
103,0,1.6381486045429483,1787091220.050138,0.015149290906265378,1721.2239800347222,2793.722388411013,1721.2239800347222,False,1728.2408582899304,2800.722385740725,1728.2408582899304,False,1724.279372829861,2944.2248570655506,1724.279372829861,False,1728.4998074001735,2951.2248543952624,1728.4998074001735,False,0.9500221214963207,0.9538950570605578,0.0038729355642370678,-0.0036359515537816587,-3.6359515537816587,2797.232768585552,2797.2291326339982,-0.12974420331792957,0.9517085323172898,0.9540379829004986,0.0023294505832087697,0.05783072470983395,57.83072470983395,2947.663056495268,2947.7208872199776,2.0636142131684965,0.9500221214963207,0.9538950570605578,0.0038729355642370678,-0.0036359515537816587,-3.6359515537816587,2797.2291326339982,-0.12974420331792957
104,0,1.65344804211054,1787091220.065532,0.015343250008299947,1721.6720404730906,2793.722388411013,1721.6720404730906,False,1725.3904703776038,2800.722385740725,1725.3904703776038,False,1722.1511664496527,2944.2248570655506,1722.1511664496527,False,1729.2577528211805,2951.2248543952624,1729.2577528211805,False,0.9502694265148162,0.9523217977968208,0.002052371282004639,0.05675373738430464,56.75373738430464,2797.232768585552,2797.2895223229366,2.0251833208786985,0.9505338780225788,0.9544563275931103,0.00392244957053145,0.005558014332314391,5.558014332314391,2947.663056495268,2947.6686145096,0.19833051428469853,0.9502694265148162,0.9523217977968208,0.002052371282004639,0.05675373738430464,56.75373738430464,2797.2895223229366,2.0251833208786985
