batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_raw,peak_01_ref_raw,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_raw,peak_02_ref_raw,peak_02_spike_sig,peak_02_spike_ref,z_minus,z_plus,lockin_signal,f0_mhz,delta_f_mhz,peak_shift_kHz,delta_f_linear_mhz,peak_shift_linear_kHz,B_shift_nT,B_shift_linear_nT
92,9.529552646446973,1785869703.918375,0.009659874951466918,-5577.969693125897,-5560.400143656203,2930.2169026906186,-5577.969693125897,-5568.853695326588,False,True,-5609.892471803649,-5610.77777913623,2936.2169004017996,-5619.47502980102,-5610.77777913623,True,False,-1.0031597635090594,-0.9998422130821376,0.0033175504269218337,,,,-0.3499043094379809,-349.9043094379809,,-12485.88029681633
93,9.624098999949638,1785869704.012949,0.009715499938465655,-5576.402562887795,-5569.561038603784,2930.2169026906186,-5576.402562887795,-5569.561038603784,False,False,-5616.4805483387845,-5602.700050432498,2936.2169004017996,-5616.4805483387845,-5602.700050432498,False,False,-1.0012283776471056,-1.0024596172884934,-0.0012312396413878268,2934.485079134148,1.2681776286349304,1268.1776286349304,0.12985968592247696,129.85968592247696,45253.269648691494,4633.874033773799
94,9.719026833947282,1785869704.10789,0.009717750013805926,-5576.478019072654,-5565.030588073479,2930.2169026906186,-5604.706591374515,-5585.9484472904005,True,True,-5612.970134792309,-5604.3558410000915,2936.2169004017996,-5639.157694776415,-5632.7223538221715,True,True,-1.0020570293043327,-1.0015370711704632,0.0005199581338695136,2932.700679635178,-0.5162218703349026,-516.2218703349026,-0.05484033951439983,-54.84033951439983,-18420.70619236735,-1956.9062059092146
95,9.82481837499654,1785869704.213672,0.009730249992571771,-5581.858234251306,-5562.133931900847,2930.2169026906186,-5581.858234251306,-5562.133931900847,False,False,-5615.6901350979615,-5606.94035975181,2936.2169004017996,-5615.6901350979615,-5606.94035975181,False,False,-1.0035461753693729,-1.0015605258456037,0.0019856495237691174,2931.7178173888415,-1.4990841166713835,-1499.0841166713835,-0.20942781148471257,-209.42781148471258,-53492.867423329415,-7473.159130913237
96,9.921148104418535,1785869704.311132,0.011991209001280367,-5578.085287465232,-5571.288550294953,2930.2169026906186,-5578.085287465232,-5571.288550294953,False,False,-5620.3668169453185,-5613.555313751261,2936.2169004017996,-5620.3668169453185,-5613.555313751261,False,False,-1.0012199578443877,-1.0012134027035187,6.555140869002329e-06,2933.2071688431197,-0.009732662393162173,-9.732662393162173,-0.0006913751847549993,-0.6913751847549994,-347.29740198266387,-24.67082446313871
97,10.016869041952305,1785869704.406115,0.01051683397963643,-5578.936181495858,-5567.866768041079,2930.2169026906186,-5578.936181495858,-5556.804950025982,False,True,-5615.097024482685,-5610.387240578292,2936.2169004017996,-5615.097024482685,-5610.387240578292,False,False,-1.0019880887808446,-1.0008394757264398,0.0011486130544047235,2931.5691345225578,-1.6477669829550905,-1647.7669829550905,-0.12114500335901221,-121.14500335901221,-58798.42217224844,-4322.901918320447
98,10.114097041951027,1785869704.502871,0.009580999962054193,-5571.086366415013,-5568.653788550296,2930.2169026906186,-5571.086366415013,-5568.653788550296,False,False,-5619.503996393312,-5612.887378121466,2936.2169004017996,-5619.503996393312,-5612.887378121466,False,False,-1.0004368340997816,-1.0011788261239014,-0.0007419920241198419,2935.332143271465,2.1152417659523053,2115.2417659523053,0.07825840556963441,78.2584055696344,75479.65193949133,2792.549442250728
99,10.239732083457056,1785869704.628383,0.009329832973890007,-5573.930161689642,-5567.866768041079,2930.2169026906186,-5573.930161689642,-5556.727375676254,False,True,-5616.4805483387845,-5600.694450897087,2936.2169004017996,-5605.505973958493,-5600.694450897087,True,False,-1.001088997618148,-1.0028185964401555,-0.0017295988220074054,2935.0206859735367,1.8037844680238777,1803.7844680238777,0.18242196908527442,182.4219690852744,64365.70325520545,6509.490760964688
100,10.3352429169463,1785869704.724365,0.010278749978169799,-5577.969693125897,-5567.826518323806,2930.2169026906186,-5588.660103310204,-5567.826518323806,True,False,-5614.385218693646,-5603.622388972093,2936.2169004017996,-5614.385218693646,-5603.622388972093,False,False,-1.0018217476368398,-1.0019206914696346,-9.894383279474006e-05,2933.3098489631852,0.09294745767238055,92.94745767238055,0.010435673624106225,10.435673624106224,3316.709166156885,372.38344362354496
101,10.430470270977821,1785869704.819532,0.010160541976802051,-5578.085287465232,-5567.866768041079,2930.2169026906186,-5594.139670507687,-5582.589050035151,True,True,-5616.4805483387845,-5607.765424702755,2936.2169004017996,-5629.650620472537,-5628.481083228902,True,True,-1.0018352665122674,-1.0015541170102513,0.0002811495020160759,2932.9225888199426,-0.2943126855702758,-294.3126855702758,-0.0296530300048306,-29.6530300048306,-10502.165485664993,-1058.1298174718313
102,10.526076645939611,1785869704.914911,0.00969920796342194,-5578.5311764526095,-5568.653788550296,2930.2169026906186,-5578.5311764526095,-5556.539584925268,False,True,-5613.054188953754,-5606.514556652504,2936.2169004017996,-5613.054188953754,-5606.514556652504,False,False,-1.001773747889054,-1.0011664345530844,0.0006073133359696392,2932.4598032311173,-0.7570982743955028,-757.0982743955028,-0.06405375234412189,-64.05375234412189,-27016.06745630541,-2285.6748624080033
103,10.623983354482334,1785869705.012884,0.009840624989010394,-5578.5311764526095,-5568.641698505364,2930.2169026906186,-5590.855998410612,-5568.641698505364,True,False,-5616.4805483387845,-5607.95603050402,2936.2169004017996,-5607.764281566158,-5607.95603050402,True,False,-1.0017759228340908,-1.001520075726057,0.00025584710803383537,2932.941191826716,-0.2757096787968294,-275.7096787968294,-0.02698436922980937,-26.98436922980937,-9838.341378705016,-962.9021278122099
104,10.719267541950103,1785869705.108841,0.011188333970494568,-5574.975881040438,-5560.752993856405,2930.2169026906186,-5574.975881040438,-5560.752993856405,False,False,-5611.700100864994,-5603.084373567258,2936.2169004017996,-5611.700100864994,-5603.084373567258,False,False,-1.0025577268401864,-1.0015376758091277,0.001020051031058733,2932.3097049645794,-0.9071965409334553,-907.1965409334553,-0.10758547894793798,-107.58547894793797,-32372.128922832402,-3839.0479213509125
105,10.815761291945819,1785869705.2045262,0.009576083975844085,-5571.013283614023,-5567.826518323806,2930.2169026906186,-5571.013283614023,-5557.271556071766,False,True,-5612.5030335911,-5605.547435583947,2936.2169004017996,-5612.5030335911,-5605.547435583947,False,False,-1.000572353552994,-1.0012408418779937,-0.0006684883249996609,2934.746193896914,1.5292923914012135,1529.2923914012135,0.07050592021988177,70.50592021988176,54570.810426820346,2515.9120832101685
106,10.91123504191637,1785869705.3001668,0.009913916001096368,-5578.762340679158,-5564.645513036037,2930.2169026906186,-5578.762340679158,-5564.645513036037,False,False,-5612.066702326008,-5611.2435094904795,2936.2169004017996,-5612.066702326008,-5611.2435094904795,False,False,-1.0025368781551403,-1.0001467041724597,0.002390173982680599,,,,-0.2520932824591774,-252.0932824591774,,-8995.620984127083
107,11.00713800045196,1785869705.397025,0.011520667001605034,-5581.640187058716,-5562.379345600147,2930.2169026906186,-5581.640187058716,-5562.379345600147,False,False,-5617.038238530428,-5607.95603050402,2936.2169004017996,-5617.038238530428,-5616.354214934132,False,True,-1.0034626982918389,-1.0016195219750308,0.0018431763168080817,2931.8405474150086,-1.3763540905042646,-1376.3540905042646,-0.19440106503632257,-194.40106503632256,-49113.40602712905,-6936.94922339147
108,11.127078166988213,1785869705.5160499,0.00999566598329693,-5585.566387504967,-5562.379345600147,2930.2169026906186,-5585.566387504967,-5570.469080294648,False,True,-5617.658399303114,-5607.95603050402,2936.2169004017996,-5617.658399303114,-5618.075532597732,False,True,-1.0041685473902748,-1.0017301078586063,0.002438439531668557,2931.6063220741025,-1.610579431410315,-1610.579431410315,-0.2571838828766492,-257.1838828766492,-57471.43275086764,-9177.272440645489
109,11.22159125044709,1785869705.610262,0.009407916921190917,-5576.603901641348,-5565.904572546383,2930.2169026906186,-5576.603901641348,-5565.904572546383,False,False,-5620.242323562674,-5608.752569000826,2936.2169004017996,-5620.242323562674,-5608.752569000826,False,False,-1.0019222983354295,-1.0020485401023662,-0.00012624176693676326,2933.3283665043273,0.11146499881442651,111.46499881442651,0.013314805382747794,13.314805382747794,3977.4835431924957,475.1215166552881
110,11.315075187478215,1785869705.703854,0.009615875082090497,-5580.4110233212095,-5562.979674175505,2930.2169026906186,-5580.4110233212095,-5562.979674175505,False,False,-5617.0307531252865,-5610.415287159581,2936.2169004017996,-5617.0307531252865,-5610.415287159581,False,False,-1.0031334554800952,-1.001179140157565,0.00195431532253032,2931.364554223922,-1.8523472815909372,-1852.3472815909372,-0.2061229718785752,-206.1229718785752,-66098.60411043881,-7355.230226897487
111,11.41116743744351,1785869705.80084,0.011409875005483627,-5575.447661766053,-5565.723996698964,2930.2169026906186,-5575.447661766053,-5565.723996698964,False,False,-5618.084595164593,-5605.264880643091,2936.2169004017996,-5618.084595164593,-5605.264880643091,False,False,-1.0017470620305384,-1.0022870845168752,-0.0005400224863367775,2933.690835793294,0.4739342877810486,473.9342877810486,0.056956540473029664,56.95654047302966,16911.72879606939,2032.4200853921518
112,11.508769229461905,1785869705.897557,0.009600208955816925,-5575.725832136198,-5567.5079469389,2930.2169026906186,-5575.725832136198,-5567.5079469389,False,False,-5609.693459057982,-5613.583841733655,2936.2169004017996,-5609.693459057982,-5613.583841733655,False,False,-1.0014760437300887,-0.9993069698813883,0.0021690738487003536,,,,-0.22877370031532326,-228.77370031532325,,-8163.49201810317
113,11.6041586669744,1785869705.9929228,0.009597750031389296,-5580.44462511844,-5565.217188311885,2930.2169026906186,-5580.44462511844,-5565.217188311885,False,False,-5613.054188953754,-5610.064478711372,2936.2169004017996,-5628.737559984106,-5610.064478711372,True,False,-1.0027361801509804,-1.0005329190517733,0.002203261099207099,,,,-0.23237945297640394,-232.37945297640394,,-8292.15861320311
114,11.700925812940113,1785869706.0896268,0.009467791998758912,-5578.642008741634,-5562.770932542715,2930.2169026906186,-5578.642008741634,-5562.770932542715,False,False,-5617.827479597763,-5608.054141577773,2936.2169004017996,-5617.827479597763,-5608.054141577773,False,False,-1.0028530882165345,-1.0017427324653538,0.0011103557511806805,2932.3438750007435,-0.8730265047693138,-873.0265047693138,-0.11710997945796331,-117.1099794579633,-31152.815614091982,-4178.917337209653
115,11.796841833449434,1785869706.185793,0.009975582943297923,-5573.243087691415,-5565.835186600239,2930.2169026906186,-5573.243087691415,-5565.835186600239,False,False,-5616.5854571018135,-5610.064478711372,2936.2169004017996,-5616.5854571018135,-5602.058255646911,False,True,-1.0013309594773865,-1.001162371380077,0.00016858809730946334,2932.972357730277,-0.2445437752357975,-244.5437752357975,-0.01778110177018743,-17.78110177018743,-8726.226635590832,-634.4954956532767
116,11.897296979441307,1785869706.2888541,0.014780041063204408,-5582.76213283614,-5562.927288565578,2930.2169026906186,-5582.76213283614,-5562.927288565578,False,False,-5617.038238530428,-5617.7608643824315,2936.2169004017996,-5624.855255677476,-5617.7608643824315,True,False,-1.0035655408100213,-0.9998713676374897,0.003694173172531512,,,,-0.38962696765343674,-389.62696765343674,,-13903.331703305621
117,12.016356729436666,1785869706.405112,0.009583459002897143,-5578.762340679158,-5569.163800165052,2930.2169026906186,-5588.194654155332,-5569.163800165052,True,False,-5619.542931809151,-5611.356198612341,2936.2169004017996,-5619.542931809151,-5611.356198612341,False,False,-1.0017235155686788,-1.0014589580320767,0.0002645575366020392,2932.9208510874932,-0.29605041801960397,-296.05041801960397,-0.02790306408018224,-27.90306408018224,-10564.174208521408,-995.6845589559749
118,12.112707333464641,1785869706.5022411,0.011144917109049857,-5574.057398294464,-5565.723996698964,2930.2169026906186,-5574.057398294464,-5556.72623253966,False,True,-5617.827479597763,-5604.583236543693,2936.2169004017996,-5608.226180578904,-5604.583236543693,True,False,-1.001497271801556,-1.0023631093508816,-0.0008658375493255654,2934.02976952482,0.8128680193071887,812.8680193071887,0.09132047770045305,91.32047770045305,29006.13828529791,3258.6525014435147
119,12.211040499969386,1785869706.5997078,0.009419000009074807,-5586.5578720542835,-5571.543003637253,2930.2169026906186,-5586.5578720542835,-5571.543003637253,False,False,-5618.273467921876,-5610.064478711372,2936.2169004017996,-5618.273467921876,-5619.060777271755,False,True,-1.0026949210312528,-1.0014632611160985,0.0012316599151542817,2932.119070191072,-1.0978313144410095,-1097.8313144410095,-0.12990401248386227,-129.90401248386226,-39174.68293038144,-4635.455769478385
120,12.311286791984458,1785869706.699999,0.00950975005980581,-5575.889672035944,-5561.886076046092,2930.2169026906186,-5575.889672035944,-5561.886076046092,False,False,-5618.084595164593,-5607.8487284897765,2936.2169004017996,-5606.4583213619835,-5607.8487284897765,True,False,-1.0025177782857084,-1.001825275104661,0.0006925031810474103,2932.6516223011363,-0.5652792043765658,-565.2792043765658,-0.07303878348974203,-73.03878348974203,-20171.25336770503,-2606.2940154775206
121,12.406711791991256,1785869706.795447,0.009558083955198526,-5579.616054344837,-5561.6300409573005,2930.2169026906186,-5579.616054344837,-5561.6300409573005,False,False,-5618.700320934071,-5608.128352232784,2936.2169004017996,-5618.700320934071,-5608.128352232784,False,False,-1.0032339463889333,-1.0018851153249868,0.001348831063946454,2932.261926702322,-0.9549748031909076,-954.9748031909076,-0.1422621335756973,-142.2621335756973,-34077.034084745486,-5076.439251202444
122,12.503691041958518,1785869706.892514,0.009732415899634361,-5582.997916985053,-5572.47149341321,2930.2169026906186,-5582.997916985053,-5572.47149341321,False,False,-5623.744036739309,-5610.436803496653,2936.2169004017996,-5623.744036739309,-5610.436803496653,False,False,-1.0018890044721245,-1.0023718711588308,-0.00048286668670627364,2933.6158332048144,0.39893169930155636,398.93169930155636,0.05092827924818441,50.92827924818441,14235.358953095787,1817.309422216115
123,12.600208396441303,1785869706.9892921,0.010241375071927905,-5579.6274948803375,-5564.568264205153,2930.2169026906186,-5579.6274948803375,-5564.568264205153,False,False,-5611.528174954917,-5610.064478711372,2936.2169004017996,-5611.528174954917,-5601.781958920439,False,True,-1.002706271171486,-1.0002609054225844,0.00244536574890164,,,,-0.25791439573887787,-257.9143957388779,,-9203.339842238005
124,12.697052521456499,1785869707.085846,0.00967962492723018,-5576.610405905186,-5571.831422502062,2930.2169026906186,-5576.610405905186,-5571.831422502062,False,False,-5623.852837974142,-5612.318293242046,2936.2169004017996,-5623.852837974142,-5612.318293242046,False,False,-1.0008577042341633,-1.0020552192747132,-0.0011975150405498791,2934.8864159332797,1.6695144277668987,1669.5144277668987,0.12630272923795735,126.30272923795735,59574.451461850505,4506.948659647351
125,12.824333687953185,1785869707.213939,0.011301041929982603,-5579.616054344837,-5563.89116667176,2930.2169026906186,-5567.600719809274,-5563.89116667176,True,False,-5614.575531069475,-5603.823573371641,2936.2169004017996,-5614.575531069475,-5603.823573371641,False,False,-1.002826239263498,-1.001918682406228,0.0009075568572698423,2932.536559315009,-0.6803421905037794,-680.3421905037794,-0.09572064160410612,-95.72064160410612,-24277.126409641,-3415.666628750575
126,12.922613083443139,1785869707.31141,0.009692832943983376,-5577.681269676315,-5560.120460311153,2930.2169026906186,-5577.681269676315,-5560.120460311153,False,False,-5610.67948925635,-5603.362403337715,2936.2169004017996,-5610.67948925635,-5603.362403337715,False,False,-1.003158350523251,-1.0013058384219942,0.0018525121012569201,2931.576568789247,-1.6403327162656751,-1640.3327162656751,-0.19538571659854845,-195.38571659854844,-58533.14003231784,-6972.085234033273
127,13.020016187918372,1785869707.408704,0.009472541976720095,-5582.669716049761,-5565.0442124889205,2930.2169026906186,-5582.669716049761,-5565.0442124889205,False,False,-5613.966335544212,-5613.013467004921,2936.2169004017996,-5613.966335544212,-5613.013467004921,False,False,-1.0031671812276506,-1.0001697606009485,0.002997420626702052,,,,-0.31614000075787935,-316.14000075787936,,-11281.044845770744
128,13.116735312971286,1785869707.5054889,0.009606207953765988,-5576.463658037106,-5564.473643671486,2930.2169026906186,-5576.463658037106,-5564.473643671486,False,False,-5615.085849863985,-5606.082250817618,2936.2169004017996,-5615.085849863985,-5606.082250817618,False,False,-1.0021547436709053,-1.0016060411966046,0.0005487024743007218,2932.6974211139755,-0.5194803915373996,-519.4803915373996,-0.057872024732267484,-57.872024732267484,-18536.98228437766,-2065.0879507660393
129,13.214784958923701,1785869707.603499,0.009527749964036047,-5581.459536326681,-5572.402532322645,2930.2169026906186,-5581.459536326681,-5572.402532322645,False,False,-5618.248500779412,-5611.642361769111,2936.2169004017996,-5618.248500779412,-5611.642361769111,False,False,-1.0016253319733277,-1.001177220247553,0.00044811172577463587,2932.6356462713643,-0.5812552341485571,-581.2552341485571,-0.04726264978102742,-47.26264978102742,-20741.3372162631,-1686.5062011499936
130,13.312878875469323,1785869707.7016299,0.009617417003028095,-5587.1286823364,-5566.224074640096,2930.2169026906186,-5587.1286823364,-5566.224074640096,False,False,-5616.421881590611,-5612.935447932267,2936.2169004017996,-5616.421881590611,-5612.935447932267,False,False,-1.003755617347772,-1.0006211426606781,0.0031344746870938245,,,,-0.3305951861162937,-330.5951861162937,,-11796.859339005627
131,13.413140249962453,1785869707.80184,0.009514500037766993,-5579.616054344837,-5570.445907326468,2930.2169026906186,-5593.350750374423,-5570.445907326468,True,False,-5615.085849863985,-5608.128352232784,2936.2169004017996,-5625.420503102364,-5621.017975364489,True,True,-1.001646214175836,-1.0012406095570958,0.00040560461874017406,2932.7091691641094,-0.5077323414034254,-507.7323414034254,-0.04277939616944753,-42.77939616944753,-18117.768391501046,-1526.527125658276
132,13.512326354451943,1785869707.901747,0.010944625013507903,-5584.203618913714,-5562.996416236207,2930.2169026906186,-5584.203618913714,-5562.996416236207,False,False,-5618.217353363694,-5610.972456215422,2936.2169004017996,-5618.217353363694,-5610.972456215422,False,False,-1.003812190605698,-1.0012912016953934,0.0025209889103046113,2931.133807580057,-2.083093925456069,-2083.093925456069,-0.2658904222232042,-265.8904222232042,-74332.49805367074,-9487.953975992155
133,13.640248916985001,1785869708.029005,0.009625333943404257,-5575.566433352691,-5566.64054925574,2930.2169026906186,-5575.566433352691,-5566.64054925574,False,False,-5615.012730384815,-5618.041463153711,2936.2169004017996,-5615.012730384815,-5618.041463153711,False,False,-1.0016034597560184,-0.9994608917024268,0.002142568053591587,,,,-0.22597811600155582,-225.9781160015558,,-8063.735227003847
134,13.737882645975333,1785869708.126713,0.00978229206521064,-5582.620765962649,-5565.0442124889205,2930.2169026906186,-5582.620765962649,-5577.122362991717,False,True,-5615.085849863985,-5611.642361769111,2936.2169004017996,-5627.462195494697,-5621.495164593331,True,True,-1.0031583852351584,-1.0006136328498647,0.002544752385293725,,,,-0.2683967721609277,-268.3967721609277,,-9577.389814477865
135,13.837553708464839,1785869708.2263129,0.009647917002439499,-5583.575058837913,-5562.151156890914,2930.2169026906186,-5583.575058837913,-5562.151156890914,False,False,-5616.421881590611,-5609.373941681695,2936.2169004017996,-5607.706386588012,-5609.373941681695,True,False,-1.003851729545404,-1.0012564574910123,0.002595272054391584,2931.0390813993563,-2.1778201061565596,-2177.8201061565596,-0.2737251161659708,-273.7251161659708,-77712.67863818725,-9767.524841777433
136,13.935368999955244,1785869708.324291,0.00997225008904934,-5579.344311825656,-5560.06614298377,2930.2169026906186,-5579.344311825656,-5560.06614298377,False,False,-5611.025674725679,-5608.098082036862,2936.2169004017996,-5611.025674725679,-5608.098082036862,False,False,-1.0034672553070638,-1.0005220295091117,0.002945225797952089,,,,-0.310634976520183,-310.634976520183,,-11084.605214108728
137,14.033273750450462,1785869708.422085,0.00975141697563231,-5577.625653330072,-5562.963800165051,2930.2169026906186,-5577.625653330072,-5562.963800165051,False,False,-5611.3811275483695,-5614.506482868234,2936.2169004017996,-5611.3811275483695,-5614.506482868234,False,False,-1.0026356190138404,-0.9994433428246273,0.003192276189213028,,,,-0.33669155002364143,-336.6915500236414,,-12014.400157851891
138,14.131166812963784,1785869708.519788,0.00937145808711648,-5578.661457346334,-5557.608321361984,2930.2169026906186,-5578.661457346334,-5557.608321361984,False,False,-5617.453119173519,-5611.069100161995,2936.2169004017996,-5617.453119173519,-5611.069100161995,False,False,-1.0037881647584677,-1.001137754480931,0.0026504102775366523,2930.809276488064,-2.407625017448936,-2407.625017448936,-0.27954058222087813,-279.54058222087815,-85912.96807910847,-9975.042186014778
139,14.22988122946117,1785869708.6194901,0.011335124960169196,-5587.333879940093,-5571.443025032857,2930.2169026906186,-5587.333879940093,-5571.443025032857,False,False,-5622.332738331755,-5617.072705321393,2936.2169004017996,-5622.332738331755,-5617.072705321393,False,False,-1.002852197327665,-1.0009364366968898,0.001915760630775143,2931.009994758142,-2.2069067473707946,-2206.9067473707946,-0.2020565822060291,-202.0565822060291,-78750.59760814995,-7210.126399016168
140,14.327903604484163,1785869708.716702,0.009714124957099557,-5581.706796161017,-5569.692837057187,2930.2169026906186,-5581.706796161017,-5569.692837057187,False,False,-5622.396457499159,-5612.935447932267,2936.2169004017996,-5622.396457499159,-5603.791093315402,False,True,-1.0021570236376227,-1.0016855724878106,0.00047145114981206326,2932.782268183275,-0.4346333222379144,-434.6333222379144,-0.04972427477524683,-49.72427477524683,-15509.324944259006,-1774.3460881832298
141,14.464705104473978,1785869708.853444,0.009610709035769105,-5582.620765962649,-5566.224074640096,2930.2169026906186,-5597.046510988172,-5593.449558333588,True,True,-5617.453119173519,-5612.935447932267,2936.2169004017996,-5643.563508267873,-5632.975784760217,True,True,-1.0029457476204124,-1.000804867841998,0.002140879778414373,2930.4409880129624,-2.775913492550444,-2775.913492550444,-0.22580005246551116,-225.80005246551116,-99054.86342243948,-8057.381261258605
142,14.56346295849653,1785869708.952297,0.00981308298651129,-5577.2015465965715,-5568.910251551182,2930.2169026906186,-5577.2015465965715,-5568.910251551182,False,False,-5621.720143961854,-5618.499896078492,2936.2169004017996,-5621.720143961854,-5618.499896078492,False,False,-1.0014888541331906,-1.0005731508308133,0.0009157033023772243,2931.2865873554842,-1.9303141500286074,-1930.3141500286074,-0.09657985273366143,-96.57985273366143,-68880.75042922521,-3446.3264606644816
143,14.661141041957308,1785869709.049744,0.009355584043078125,-5583.104745239478,-5566.64054925574,2930.2169026906186,-5583.104745239478,-5558.449399394811,False,True,-5614.6200843598135,-5608.258704954611,2936.2169004017996,-5614.6200843598135,-5608.258704954611,False,False,-1.0029576538736527,-1.0011342877958862,0.0018233660777664529,2931.401770696857,-1.8151308086557947,-1815.1308086557947,-0.19231166559406837,-192.31166559406836,-64770.58266684965,-6862.39172117001
144,14.762946916918736,1785869709.151789,0.009814333985559642,-5579.50696426934,-5572.038305773756,2930.2169026906186,-5579.50696426934,-5572.038305773756,False,False,-5617.453119173519,-5620.840037289482,2936.2169004017996,-5627.651011706452,-5620.840037289482,True,False,-1.0013403817572188,-0.9993974355979721,0.0019429461592467279,,,,-0.20492385846183567,-204.92385846183566,,-7312.441423845121
145,14.861135937971994,1785869709.25001,0.009900208096951246,-5584.953780909007,-5561.148636794328,2930.2169026906186,-5584.953780909007,-5561.148636794328,False,False,-5617.886432130086,-5612.748766696213,2936.2169004017996,-5617.886432130086,-5612.748766696213,False,False,-1.004280616410282,-1.0009153563872941,0.0033652600229878704,,,,-0.35493627312105785,-354.93627312105787,,-12665.439377714025
146,14.96030733344378,1785869709.350226,0.01198516704607755,-5581.706796161017,-5562.963800165051,2930.2169026906186,-5608.263184277286,-5598.962507259224,True,True,-5617.886432130086,-5612.748766696213,2936.2169004017996,-5649.825818381881,-5643.573952379496,True,True,-1.00336924644295,-1.0009153563872941,0.002453890055655883,2930.4592186688465,-2.7576828366663904,-2757.6828366663904,-0.25881346019440976,-258.81346019440974,-98404.3261727944,-9235.421788267548
147,15.061297542008106,1785869709.450133,0.00981933402363211,-5577.777817342665,-5568.910251551182,2930.2169026906186,-5577.777817342665,-5557.71914600972,False,True,-5623.535013907143,-5618.2664853134465,2936.2169004017996,-5623.535013907143,-5618.2664853134465,False,False,-1.0015923341176154,-1.0009377498570902,0.0006545842605252261,2932.240782890139,-0.9761186153737071,-976.1186153737071,-0.06903944904337596,-69.03944904337595,-34831.52352889335,-2463.5829661495845
148,15.164622104493901,1785869709.5534809,0.009873040951788425,-5582.991677109759,-5564.938221719595,2930.2169026906186,-5582.991677109759,-5564.938221719595,False,False,-5622.332738331755,-5614.4110982058255,2936.2169004017996,-5614.112736497846,-5614.4110982058255,True,False,-1.0032441430022891,-1.001410947646577,0.0018331953557122471,2931.686799084389,-1.5301024211239564,-1530.1024211239564,-0.19334836625247775,-193.34836625247775,-54599.715284183425,-6899.3850361289515
149,15.296637062972877,1785869709.685237,0.0093567919684574,-5590.826331876395,-5572.999666839869,2930.2169026906186,-5590.826331876395,-5572.999666839869,False,False,-5623.437341443286,-5623.33789161598,2936.2169004017996,-5623.437341443286,-5623.33789161598,False,False,-1.003198755805172,-1.000017685195025,0.003181070610146941,,,,-0.33550968994605135,-335.50968994605137,,-11972.227017772315
150,15.397051646490581,1785869709.785708,0.009477874962612987,-5575.469407341749,-5569.692837057187,2930.2169026906186,-5575.469407341749,-5550.852608735519,False,True,-5621.603936791271,-5618.2664853134465,2936.2169004017996,-5621.603936791271,-5604.609606626525,False,True,-1.0010371434212904,-1.0005940358091858,0.00044310761210453187,2932.1355291953614,-1.081372310151437,-1081.372310151437,-0.04673486249439647,-46.734862494396474,-38587.36476418202,-1667.6727981157746
151,15.497136166959535,1785869709.885888,0.009660249925218523,-5585.127421523978,-5573.063263746675,2930.2169026906186,-5585.127421523978,-5573.063263746675,False,False,-5623.280267139408,-5612.772609041172,2936.2169004017996,-5623.280267139408,-5612.772609041172,False,False,-1.002164726507912,-1.0018720975942106,0.00029262891370152033,2932.962284123808,-0.25461738170497483,-254.61738170497483,-0.030863771395813918,-30.863771395813917,-9085.690183591736,-1101.3335496650698
152,15.596835833450314,1785869709.985714,0.009889833047054708,-5586.671053275057,-5562.49060885778,2930.2169026906186,-5586.671053275057,-5562.49060885778,False,False,-5619.025766421127,-5615.175422563194,2936.2169004017996,-5619.025766421127,-5615.175422563194,False,False,-1.0043470535264853,-1.0006857032181864,0.0036613503082989496,,,,-0.3861651177445796,-386.1651177445796,,-13779.800090800014
153,15.69926606293302,1785869710.088733,0.011105041950941086,-5575.98069657976,-5561.106660146102,2930.2169026906186,-5575.98069657976,-5561.106660146102,False,False,-5619.566407372314,-5610.128064920378,2936.2169004017996,-5619.566407372314,-5610.128064920378,False,False,-1.002674654046874,-1.0016823755790805,0.0009922784677935947,2932.3955708708418,-0.8213306346710851,-821.3306346710851,-0.10465628773150641,-104.65628773150641,-29308.11571050118,-3734.523541660948
154,15.80002754193265,1785869710.1886778,0.009459584020078182,-5576.951118684475,-5568.506195555827,2930.2169026906186,-5576.951118684475,-5568.506195555827,False,False,-5621.623449582786,-5620.559380444418,2936.2169004017996,-5621.623449582786,-5620.559380444418,False,False,-1.0015165509082826,-1.0001893173021301,0.0013272336061525003,,,,-0.13998423495095233,-139.98423495095233,,-4995.15540076193
155,15.900161437923089,1785869710.2890282,0.009908457985147834,-5584.1511813430325,-5565.596396368861,2930.2169026906186,-5584.1511813430325,-5565.596396368861,False,False,-5628.442934865666,-5619.8426521380325,2936.2169004017996,-5628.442934865666,-5619.8426521380325,False,False,-1.0033338358825798,-1.0015303422640065,0.0018034936185733486,2931.8002552142616,-1.4166462912512543,-1416.6462912512543,-0.19021570374994126,-190.21570374994127,-50551.18081827199,-6787.600048170898
156,16.002119604498148,1785869710.3908212,0.009571040980517864,-5580.924603417183,-5568.948017850047,2930.2169026906186,-5580.924603417183,-5568.948017850047,False,False,-5619.151907265336,-5616.658556713634,2936.2169004017996,-5619.151907265336,-5616.658556713634,False,False,-1.0021506010702106,-1.0004439206205122,0.00170668044969835,,,,-0.18000475270461508,-180.00475270461507,,-6423.2355375612
