batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_raw,peak_01_ref_raw,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_raw,peak_02_ref_raw,peak_02_spike_sig,peak_02_spike_ref,z_minus,z_plus,lockin_signal,f0_mhz,delta_f_mhz,peak_shift_kHz,delta_f_linear_mhz,peak_shift_linear_kHz,B_shift_nT,B_shift_linear_nT
133,13.819252584013157,1785869753.5646741,0.00994000001810491,-5766.71071919797,-5751.3839991441755,2930.2169026906186,-5766.71071919797,-5751.3839991441755,False,False,-5809.85901519088,-5805.9164562765545,2936.2169004017996,-5809.85901519088,-5805.9164562765545,False,False,-1.0026648751076395,-1.000679058843512,0.0019858162641275268,2930.102061396572,-3.1148401089408253,-3114.8401089408253,-0.20944539770419884,-209.44539770419885,-111149.01901730035,-7473.786672287997
134,13.92644020851003,1785869753.672596,0.011415416956879199,-5752.216176605434,-5728.878008374852,2930.2169026906186,-5752.216176605434,-5728.878008374852,False,False,-5795.430215178653,-5791.977493352079,2936.2169004017996,-5795.430215178653,-5791.977493352079,False,False,-1.0040737764351877,-1.0005961214163102,0.0034776550188775346,,,,-0.3667906501041191,-366.7906501041191,,-13088.447405942017
135,14.033872208558023,1785869753.779237,0.0098366669844836,-5754.560060518996,-5735.512397224686,2930.2169026906186,-5754.560060518996,-5735.512397224686,False,False,-5803.4397346945025,-5790.061894427973,2936.2169004017996,-5803.4397346945025,-5790.061894427973,False,False,-1.0033210046418044,-1.002310483119257,0.0010105215225473252,2932.5845371021974,-0.6323644033154778,-632.3644033154778,-0.10658039517651799,-106.580395176518,-22565.101460015623,-3803.182813892306
136,14.13751047954429,1785869753.8831239,0.010335209080949426,-5763.351959226091,-5748.353618913714,2930.2169026906186,-5763.351959226091,-5748.353618913714,False,False,-5809.235425008405,-5801.583366445579,2936.2169004017996,-5809.235425008405,-5801.583366445579,False,False,-1.0026091540824886,-1.0013189603733152,0.0012901937091733817,2931.977266434454,-1.2396350710587285,-1239.6350710587285,-0.1360776117180527,-136.07761171805268,-44234.76559587241,-4855.752630532853
137,14.267139792034868,1785869754.012492,0.009813415934331715,-5729.474501023933,-5718.254943912951,2930.2169026906186,-5729.474501023933,-5718.254943912951,False,False,-5779.11076810221,-5776.928255952563,2936.2169004017996,-5779.11076810221,-5776.928255952563,False,False,-1.0019620596180179,-1.0003777980360755,0.0015842615819423589,,,,-0.16709315110943684,-167.09315110943683,,-5962.501823773795
138,14.370394938043319,1785869754.11567,0.009664207929745317,-5734.809638719931,-5712.567171501054,2930.2169026906186,-5734.809638719931,-5712.567171501054,False,False,-5778.350221597334,-5775.701826267689,2936.2169004017996,-5778.350221597334,-5775.701826267689,False,False,-1.0038936027448115,-1.000458540868159,0.0034350618766525454,,,,-0.36229832230223163,-362.2983223022316,,-12928.144529768471
139,14.472553500556387,1785869754.2180061,0.010016917018219829,-5744.564619311061,-5724.7737353669345,2930.2169026906186,-5744.564619311061,-5724.7737353669345,False,False,-5788.10633921203,-5779.922097074915,2936.2169004017996,-5788.10633921203,-5779.922097074915,False,False,-1.0034570595902963,-1.0014159779318232,0.002041081658473054,2931.5641036620113,-1.652797843501503,-1652.797843501503,-0.21527427659247741,-215.2742765924774,-58977.941889148686,-7681.782636043299
140,14.577846229542047,1785869754.3233018,0.01003062492236495,-5746.039364856191,-5735.528043524774,2930.2169026906186,-5746.039364856191,-5735.528043524774,False,False,-5795.026720053795,-5787.2091221689025,2936.2169004017996,-5795.026720053795,-5787.2091221689025,False,False,-1.0018326684573156,-1.0013508407454892,0.00048182771182636586,2932.672315073168,-0.5445864323446585,-544.5864323446585,-0.050818697858160684,-50.81869785816068,-19432.858704847935,-1813.3991528033357
141,14.683383437572047,1785869754.430377,0.013109124964103103,-5742.857005532292,-5724.042007213376,2930.2169026906186,-5742.857005532292,-5724.042007213376,False,False,-5789.144469236177,-5786.610509826695,2936.2169004017996,-5789.144469236177,-5786.610509826695,False,False,-1.003287012620663,-1.0004379004609312,0.002849112159731826,,,,-0.30049780545079613,-300.49780545079614,,-10722.873446003287
142,14.788811542035546,1785869754.534354,0.010205166065134108,-5749.285686340435,-5736.220469480699,2930.2169026906186,-5749.285686340435,-5736.220469480699,False,False,-5788.519986551334,-5788.575801571048,2936.2169004017996,-5788.519986551334,-5788.575801571048,False,False,-1.0022776699273066,-0.9999903577284591,0.00228731219884748,,,,-0.24124437986297134,-241.24437986297133,,-8608.49200196158
143,14.892311833507847,1785869754.637631,0.009767416981048882,-5754.447322492893,-5735.62633493291,2930.2169026906186,-5754.447322492893,-5735.62633493291,False,False,-5801.033507045267,-5794.843619525017,2936.2169004017996,-5801.033507045267,-5794.843619525017,False,False,-1.0032814180110294,-1.0010681716240613,0.0022132463869681818,2931.010646557021,-2.2062549484917326,-2206.2549484917326,-0.2334326080965876,-233.43260809658761,-78727.33901269385,-8329.7390842345
144,14.995337312517222,1785869754.7409458,0.010342124965973198,-5748.589312895436,-5735.412926001773,2930.2169026906186,-5748.589312895436,-5735.412926001773,False,False,-5796.546989332763,-5792.547779441881,2936.2169004017996,-5796.546989332763,-5792.547779441881,False,False,-1.002297373713744,-1.0006904060256654,0.0016069676880785533,2930.695740695703,-2.5211608098097713,-2521.1608098097713,-0.1694879796320526,-169.4879796320526,-89964.34519732269,-6047.958165574243
145,15.116411750554107,1785869754.863607,0.01351866708137095,-5754.01947305682,-5747.469130727144,2930.2169026906186,-5754.01947305682,-5747.469130727144,False,False,-5806.40501726931,-5804.06799370358,2936.2169004017996,-5806.40501726931,-5804.06799370358,False,False,-1.0011396916069817,-1.0004026526857137,0.000737038921267974,2930.9375433115233,-2.2793581939895375,-2279.3581939895375,-0.07773599842903094,-77.73599842903094,-81335.93327110824,-2773.9080227316203
146,15.232100542052649,1785869754.977448,0.00982675002887845,-5754.289238010819,-5738.428155087569,2930.2169026906186,-5754.289238010819,-5738.428155087569,False,False,-5807.947220099642,-5791.615896934315,2936.2169004017996,-5807.947220099642,-5791.615896934315,False,False,-1.002764011763254,-1.0028198215240711,-5.580976081720479e-05,2933.2514478436933,0.034546338180462044,34.546338180462044,0.005886293591758879,5.886293591758879,1232.7411568820312,210.04473279185265
147,15.334897063032258,1785869755.080259,0.009863041923381388,-5750.822217807256,-5738.744065776203,2930.2169026906186,-5750.822217807256,-5738.744065776203,False,False,-5797.790926735336,-5799.024528532567,2936.2169004017996,-5797.790926735336,-5799.024528532567,False,False,-1.0021046681804617,-0.9997872742577374,0.0023173939227243423,,,,-0.24441711982629452,-244.4171198262945,,-8721.707101994523
148,15.441102792043239,1785869755.187798,0.012454000068828464,-5750.298013265276,-5738.308119631995,2930.2169026906186,-5750.298013265276,-5738.308119631995,False,False,-5798.779570253997,-5789.99858636183,2936.2169004017996,-5798.779570253997,-5789.99858636183,False,False,-1.0020894475136775,-1.0015165778991466,0.0005728696145308465,2932.648552567424,-0.5683489380890023,-568.3489380890023,-0.0604209495186667,-60.4209495186667,-20280.792823615553,-2156.0430173660684
149,15.548340354580432,1785869755.293836,0.010134459007531404,-5752.358805819605,-5735.324378763335,2930.2169026906186,-5752.358805819605,-5735.324378763335,False,False,-5800.648214995263,-5794.237202371854,2936.2169004017996,-5800.648214995263,-5794.237202371854,False,False,-1.0029700895592488,-1.001106446353419,0.001863643205829879,2931.3345083451127,-1.88239316040017,-1882.39316040017,-0.1965597218004817,-196.5597218004817,-67170.75222666892,-7013.978083088841
150,15.653553438023664,1785869755.3988512,0.009741957997903228,-5758.252238897209,-5735.252521624843,2930.2169026906186,-5758.252238897209,-5735.252521624843,False,False,-5799.514009536327,-5798.613570926429,2936.2169004017996,-5799.514009536327,-5798.613570926429,False,False,-1.0040102361989547,-1.0001552851554745,0.0038549510434802148,,,,-0.40658431951482116,-406.5843195148212,,-14508.432754596815
151,15.761279417027254,1785869755.506778,0.010146333952434361,-5779.707676437325,-5765.686996057095,2930.2169026906186,-5779.707676437325,-5765.686996057095,False,False,-5828.382171348229,-5818.533447443226,2936.2169004017996,-5828.382171348229,-5818.533447443226,False,False,-1.0024317449750253,-1.001692647123878,0.0007390978511472301,2932.577338217688,-0.6395632878247852,-639.5632878247852,-0.07795315516965977,-77.95315516965977,-22821.984292919824,-2781.6569786490068
152,15.866056104539894,1785869755.6114671,0.009974624961614609,-5756.542056117614,-5732.618354372344,2930.2169026906186,-5756.542056117614,-5732.618354372344,False,False,-5797.837382706239,-5787.979767399212,2936.2169004017996,-5797.837382706239,-5787.979767399212,False,False,-1.004173259105418,-1.0017031184805707,0.0024701406248472946,2931.570589590384,-1.6463119151289902,-1646.3119151289902,-0.26052741882628183,-260.52741882628186,-58746.499968919146,-9296.58217336147
153,15.973161166999489,1785869755.718747,0.010327416006475687,-5753.724488797872,-5741.271021181649,2930.2169026906186,-5753.724488797872,-5741.271021181649,False,False,-5810.102475777119,-5803.43768530122,2936.2169004017996,-5810.102475777119,-5803.43768530122,False,False,-1.0021691133496882,-1.0011484211319748,0.0010206922177133926,2932.0554838582893,-1.1614176472235158,-1161.4176472235158,-0.10765310534233996,-107.65310534233996,-41443.678533525395,-3841.461081299599
154,16.1097931250697,1785869755.8552241,0.010021249996498227,-5738.111162392641,-5728.403863434912,2930.2169026906186,-5738.111162392641,-5728.403863434912,False,False,-5791.4830867744595,-5784.0537961915825,2936.2169004017996,-5791.4830867744595,-5784.0537961915825,False,False,-1.0016945905332708,-1.0012844435485315,0.00041014698473929023,2932.7206854579117,-0.4962160476011377,-496.2160476011377,-0.04325848261384247,-43.25848261384247,-17706.824421964662,-1543.6227024636908
155,16.220199917035643,1785869755.966412,0.011582916020415723,-5764.836057707003,-5749.509357520556,2930.2169026906186,-5764.836057707003,-5749.509357520556,False,False,-5802.233546779961,-5801.204526698659,2936.2169004017996,-5802.233546779961,-5801.204526698659,False,False,-1.0026657405412167,-1.0001773804175609,0.0024883601236558306,,,,-0.2624490418096649,-262.4490418096649,,-9365.152790810194
156,16.3281935005798,1785869756.0737422,0.010258416994474828,-5764.9050646452915,-5747.557448726961,2930.2169026906186,-5764.9050646452915,-5747.557448726961,False,False,-5810.072645719351,-5808.122659473667,2936.2169004017996,-5810.072645719351,-5808.122659473667,False,False,-1.0030182588122147,-1.0003357343430934,0.002682524469121317,,,,-0.282927687941533,-282.927687941533,,-10095.906649355302
157,16.435570062545594,1785869756.181211,0.010447125067003071,-5756.636306812972,-5742.327290093834,2930.2169026906186,-5756.636306812972,-5742.327290093834,False,False,-5804.905929639026,-5800.190656233763,2936.2169004017996,-5804.905929639026,-5800.190656233763,False,False,-1.0024918497320456,-1.0008129514501727,0.0016788982818729536,2930.9655467348753,-2.2513547706375903,-2251.3547706375903,-0.1770745484886531,-177.07454848865308,-80336.6675220379,-6318.67501030021
158,16.53834920853842,1785869756.2840378,0.010545166907832026,-5774.37345875233,-5755.9671638597665,2930.2169026906186,-5774.37345875233,-5755.9671638597665,False,False,-5817.311212825137,-5808.73364458844,2936.2169004017996,-5817.311212825137,-5808.73364458844,False,False,-1.003197776215287,-1.0014766675081905,0.0017211087070965192,2931.809561316248,-1.407340189264687,-1407.340189264687,-0.18152651086700197,-181.52651086700197,-50219.10466973619,-6477.537498822508
159,16.64296408352675,1785869756.388452,0.010148916975595057,-5776.220573402207,-5749.122323257022,2930.2169026906186,-5776.220573402207,-5749.122323257022,False,False,-5813.556770180639,-5807.9085918635565,2936.2169004017996,-5813.556770180639,-5807.9085918635565,False,False,-1.0047134586153377,-1.0009724977980878,0.0037409608172498388,,,,-0.3945616924981714,-394.5616924981714,,-14079.420942698094
160,16.745152792020235,1785869756.490465,0.009798833983950317,-5766.682950759545,-5743.56139315952,2930.2169026906186,-5766.682950759545,-5743.56139315952,False,False,-5813.42035944616,-5801.285632851423,2936.2169004017996,-5813.42035944616,-5801.285632851423,False,False,-1.0040256482027967,-1.0020917305857207,0.0019339176170760641,2932.0540400688883,-1.1628614366245529,-1162.8614366245529,-0.20397161195253752,-203.97161195253753,-41495.19828092181,-7278.461745380299
161,16.84787508350564,1785869756.593214,0.009853666997514665,-5765.163554115597,-5745.343193141181,2930.2169026906186,-5765.163554115597,-5745.343193141181,False,False,-5801.937431610478,-5799.587092337317,2936.2169004017996,-5801.937431610478,-5799.587092337317,False,False,-1.003449813232755,-1.0004052597600037,0.0030445534727512324,,,,-0.3211111342227541,-321.1111342227541,,-11458.433279430277
162,16.98016481299419,1785869756.72614,0.01112770801410079,-5779.6229406730445,-5749.959968823548,2930.2169026906186,-5779.6229406730445,-5749.959968823548,False,False,-5820.782447962833,-5810.820672738943,2936.2169004017996,-5820.782447962833,-5810.820672738943,False,False,-1.0051588136283263,-1.0017143491057339,0.0034444645225923942,2931.1176064535516,-2.099295051961235,-2099.295051961235,-0.36329002579158126,-363.2900257915813,-74910.61418645571,-12963.532179259964
163,17.084038375585806,1785869756.829361,0.009828582988120615,-5775.416334015955,-5760.262161873032,2930.2169026906186,-5775.416334015955,-5760.262161873032,False,False,-5823.389085185072,-5820.1715331479045,2936.2169004017996,-5823.389085185072,-5820.1715331479045,False,False,-1.0026308129243193,-1.0005528276991222,0.0020779852251970876,,,,-0.2191665209802587,-219.16652098025872,,-7820.672315881341
164,17.187192562560085,1785869756.932537,0.009875374962575734,-5773.733040926736,-5759.488345508451,2930.2169026906186,-5773.733040926736,-5759.488345508451,False,False,-5819.352773787328,-5817.88964452731,2936.2169004017996,-5819.352773787328,-5817.88964452731,False,False,-1.0024732570957269,-1.0002514879706241,0.002221769125102746,,,,-0.23433150710873063,-234.33150710873062,,-8361.815126631838
165,17.28910179209197,1785869757.0347111,0.010406084009446204,-5774.394107039155,-5760.280522358406,2930.2169026906186,-5774.394107039155,-5760.280522358406,False,False,-5820.796935843749,-5817.751517559678,2936.2169004017996,-5820.796935843749,-5817.751517559678,False,False,-1.0024501557911922,-1.0005234699823256,0.0019266858088666794,,,,-0.20320886820131748,-203.20886820131747,,-7251.244226424403
166,17.39503702154616,1785869757.1402519,0.00962237489875406,-5771.571065501115,-5757.005235810129,2930.2169026906186,-5771.571065501115,-5757.005235810129,False,False,-5811.281213130787,-5813.274869333985,2936.2169004017996,-5811.281213130787,-5813.274869333985,False,False,-1.0025301053402527,-0.999657051103206,0.002873054237046646,,,,-0.3030229926977986,-303.0229926977986,,-10812.981469376198
167,17.498796437575947,1785869757.2443058,0.010213625035248697,-5767.0824876975275,-5750.8570101170635,2930.2169026906186,-5767.0824876975275,-5750.8570101170635,False,False,-5812.450929180549,-5811.281833603325,2936.2169004017996,-5812.450929180549,-5811.281833603325,False,False,-1.0028214016714239,-1.000201176885014,0.002620224786409775,,,,-0.2763568978548221,-276.3568978548221,,-9861.436549201473
168,17.60267695906805,1785869757.3479218,0.00968649995047599,-5766.705584252834,-5754.287995537488,2930.2169026906186,-5766.705584252834,-5754.287995537488,False,False,-5820.647796252713,-5821.787946633249,2936.2169004017996,-5820.647796252713,-5821.787946633249,False,False,-1.0021579713641333,-0.9998041580368459,0.0023538133272874573,,,,-0.24825829930027757,-248.25829930027757,,-8858.774596784098
169,17.70653654204216,1785869757.45252,0.011165166040882468,-5767.878839746921,-5748.6382431152,2930.2169026906186,-5767.878839746921,-5748.6382431152,False,False,-5812.413849069291,-5805.417195953174,2936.2169004017996,-5812.413849069291,-5805.417195953174,False,False,-1.0033469833755437,-1.0012051938525615,0.0021417895229822737,2931.2682263629326,-1.948675142580214,-1948.675142580214,-0.22589600384644962,-225.89600384644962,-69535.93857337332,-8060.805161520469
170,17.843478042050265,1785869757.588903,0.010051249992102385,-5763.473168383409,-5751.940971054803,2930.2169026906186,-5763.473168383409,-5751.940971054803,False,False,-5811.4825060366165,-5809.546223675765,2936.2169004017996,-5811.4825060366165,-5809.546223675765,False,False,-1.0020049227533172,-1.0003332932188336,0.0016716295344836318,,,,-0.17630790873689536,-176.30790873689537,,-6291.31846763115
171,17.949562792025972,1785869757.6949592,0.009997499990276992,-5756.338337867164,-5740.3441895650585,2930.2169026906186,-5756.338337867164,-5740.3441895650585,False,False,-5801.483627777608,-5791.091171256533,2936.2169004017996,-5801.483627777608,-5791.091171256533,False,False,-1.0027862699123826,-1.00179455930044,0.0009917106119425867,2932.440490552027,-0.7764109534859926,-776.4109534859926,-0.10459639558705103,-104.59639558705103,-27705.21529710222,-3732.3863683646528
172,18.05818679201184,1785869757.803591,0.01001108402851969,-5748.095419812331,-5723.992803435523,2930.2169026906186,-5748.095419812331,-5723.992803435523,False,False,-5798.84102760033,-5794.77604914876,2936.2169004017996,-5798.84102760033,-5794.77604914876,False,False,-1.0042108048008624,-1.0007014901727163,0.0035093146281461873,,,,-0.3701298107174213,-370.12981071742126,,-13207.601010470356
173,18.167428229528014,1785869757.912967,0.010282541043125093,-5785.466456276553,-5768.274002811993,2930.2169026906186,-5785.466456276553,-5768.274002811993,False,False,-5828.064457315768,-5827.175286548278,2936.2169004017996,-5828.064457315768,-5827.175286548278,False,False,-1.0029805195551007,-1.000152590358753,0.002827929196347778,,,,-0.29826362383456656,-298.26362383456654,,-10643.149580165806
174,18.272434646089096,1785869758.0178418,0.010024207993410528,-5781.340485068924,-5765.201152306141,2930.2169026906186,-5781.340485068924,-5765.201152306141,False,False,-5823.287627227434,-5822.942017911178,2936.2169004017996,-5823.287627227434,-5822.942017911178,False,False,-1.0027994396615854,-1.0000593530409874,0.0027400866205979924,,,,-0.28899880737313516,-288.99880737313515,,-10312.546651910332
175,18.376773895986844,1785869758.12203,0.009727791999466717,-5772.459927560596,-5760.37753614329,2930.2169026906186,-5772.459927560596,-5760.37753614329,False,False,-5818.3755157869,-5819.101891982761,2936.2169004017996,-5818.3755157869,-5819.101891982761,False,False,-1.0020974999193188,-0.9998751738310577,0.0022223260882611173,,,,-0.23439025039345385,-234.39025039345384,,-8363.91130436247
176,18.482958500506356,1785869758.2297668,0.01283191703259945,-5785.618647797781,-5764.100100864994,2930.2169026906186,-5785.618647797781,-5764.100100864994,False,False,-5835.210343246629,-5828.535177430694,2936.2169004017996,-5835.210343246629,-5828.535177430694,False,False,-1.003733201463583,-1.0011452561600354,0.0025879453035475564,2930.867849309222,-2.3490521962908133,-2349.0521962908133,-0.27295235875022844,-272.9523587502284,-83822.87311914121,-9739.949998223967
177,18.591634792042896,1785869758.337264,0.010481165954843163,-5765.6800730507075,-5748.553429409787,2930.2169026906186,-5765.6800730507075,-5748.553429409787,False,False,-5805.303365222972,-5803.929765870955,2936.2169004017996,-5805.303365222972,-5803.929765870955,False,False,-1.002979296244043,-1.000236667121662,0.0027426291223808796,,,,-0.289266966772723,-289.26696677272304,,-10322.115571393198
178,18.731010021525435,1785869758.476477,0.010158624965697527,-5776.457677965584,-5759.970432802519,2930.2169026906186,-5776.457677965584,-5759.970432802519,False,False,-5823.641635846808,-5812.179289054619,2936.2169004017996,-5823.641635846808,-5812.179289054619,False,False,-1.0028623836450914,-1.0019721254665654,0.0008902581785259489,2932.5635217363338,-0.6533797691790824,-653.3797691790824,-0.09389613814186758,-93.89613814186758,-23315.007464283553,-3350.561595128018
179,18.840499646554235,1785869758.585872,0.009973124950192869,-5770.658795121802,-5752.482102576641,2930.2169026906186,-5770.658795121802,-5752.482102576641,False,False,-5818.371086896721,-5814.1472506647915,2936.2169004017996,-5818.371086896721,-5814.1472506647915,False,False,-1.0031597999300195,-1.0007264756205558,0.002433324309463636,2929.5449245549457,-3.671976950567114,-3671.976950567114,-0.2566443768969632,-256.6443768969632,-131029.72275789015,-9158.020871287581
180,18.946610959013924,1785869758.6922188,0.010445249965414405,-5768.424244276676,-5755.109355992297,2930.2169026906186,-5768.424244276676,-5755.109355992297,False,False,-5816.792968487331,-5810.429739890577,2936.2169004017996,-5816.792968487331,-5810.429739890577,False,False,-1.0023135769384668,-1.0010951390657161,0.0012184378727506662,2931.834225178028,-1.3826763274846599,-1382.6763274846599,-0.1285094746408043,-128.5094746408043,-49339.006832881096,-4585.693499885966
181,19.062244188040495,1785869758.807599,0.009943041950464249,-5777.731972674757,-5759.4626723110305,2930.2169026906186,-5777.731972674757,-5759.4626723110305,False,False,-5830.679209585231,-5819.113098694868,2936.2169004017996,-5830.679209585231,-5819.113098694868,False,False,-1.0031720494433547,-1.0019876071652494,0.0011844422781053243,2932.3944945687304,-0.8224069367824995,-822.4069367824995,-0.12492393605432817,-124.92393605432817,-29346.522151816283,-4457.748217753646
182,19.172281667008065,1785869758.918078,0.010826166020706296,-5775.956045786595,-5755.374146468197,2930.2169026906186,-5775.956045786595,-5755.374146468197,False,False,-5815.683363389063,-5814.512015160314,2936.2169004017996,-5815.683363389063,-5814.512015160314,False,False,-1.0035761183885894,-1.0002014525424825,0.0033746658461069057,,,,-0.3559283117096663,-355.92831170966633,,-12700.838984786837
183,19.28471195907332,1785869759.031009,0.011830999981611967,-5786.475587615001,-5779.9941452455905,2930.2169026906186,-5786.475587615001,-5779.9941452455905,False,False,-5833.67730537641,-5830.897898645962,2936.2169004017996,-5833.67730537641,-5830.897898645962,False,False,-1.0011213579471776,-1.0004766687358895,0.0006446892112881297,2931.461893607653,-1.7550078978597412,-1755.0078978597412,-0.06799581144195069,-67.99581144195069,-62625.17477375611,-2426.342115399325
184,19.392408062529285,1785869759.137658,0.009736874955706298,-5762.405507839961,-5740.398531344562,2930.2169026906186,-5762.405507839961,-5740.398531344562,False,False,-5803.701526729223,-5795.431997126876,2936.2169004017996,-5803.701526729223,-5795.431997126876,False,False,-1.0038337018545374,-1.0014269047771498,0.002406797077387557,2931.3601318925257,-1.8567696129871365,-1856.7696129871365,-0.2538465316116117,-253.84653161161168,-66256.40925589268,-9058.183400357253
185,19.501172208518256,1785869759.246651,0.010200166958384216,-5773.91775071064,-5765.662698291408,2930.2169026906186,-5773.91775071064,-5765.662698291408,False,False,-5831.226675734328,-5822.188505975488,2936.2169004017996,-5831.226675734328,-5822.188505975488,False,False,-1.0014317612477883,-1.0015523663910166,-0.00012060514322831395,2933.3609335414094,0.14403203589654368,144.03203589654368,0.012720306830363726,12.720306830363727,5139.595914093051,453.9076088482631
186,19.64603937556967,1785869759.39142,0.010008916957303882,-5792.494409634134,-5777.281416389034,2930.2169026906186,-5792.494409634134,-5777.281416389034,False,False,-5840.556842008742,-5835.2070467952435,2936.2169004017996,-5840.556842008742,-5835.2070467952435,False,False,-1.0026332442802497,-1.0009168132631105,0.0017164310171391417,2931.1506242278806,-2.0662772776322527,-2066.2772776322527,-0.181033151712302,-181.033151712302,-73732.41784300073,-6459.932618908863
187,19.758935854537413,1785869759.504322,0.010021958965808153,-5780.570859186356,-5766.492430540697,2930.2169026906186,-5780.570859186356,-5766.492430540697,False,False,-5828.684104593943,-5819.379671118991,2936.2169004017996,-5828.684104593943,-5819.379671118991,False,False,-1.0024414197738467,-1.001598870326528,0.0008425494473187634,2932.466314380003,-0.75058712550981,-750.58712550981,-0.08886426567604436,-88.86426567604435,-26783.72557485762,-3171.005769199413
188,19.871725834032986,1785869759.6170409,0.009881999925710261,-5782.284778555491,-5770.789945594033,2930.2169026906186,-5782.284778555491,-5770.789945594033,False,False,-5827.558683559007,-5827.965375798515,2936.2169004017996,-5827.558683559007,-5827.965375798515,False,False,-1.0019918993880959,-0.9999302171146731,0.002061682273422738,,,,-0.2174470375215865,-217.4470375215865,,-7759.314784527066
189,19.982887063059025,1785869759.728279,0.01003945805132389,-5789.3822844392835,-5777.536679707797,2930.2169026906186,-5789.3822844392835,-5777.536679707797,False,False,-5841.832871290156,-5834.94082128557,2936.2169004017996,-5841.832871290156,-5834.94082128557,False,False,-1.002050286374311,-1.0011811687925685,0.0008691175817425734,2932.216587406876,-1.0003140986368635,-1000.3140986368635,-0.0916664249599476,-91.6664249599476,-35694.90788741306,-3270.997179558507
190,20.095777500537224,1785869759.842516,0.01273358310572803,-5788.126799523183,-5763.412138949171,2930.2169026906186,-5788.126799523183,-5763.412138949171,False,False,-5825.247953663234,-5822.866466974357,2936.2169004017996,-5825.247953663234,-5822.866466974357,False,False,-1.0042881994169721,-1.0004089887175645,0.0038792106994076647,,,,-0.40914300199500614,-409.14300199500616,,-14599.736011811523
191,20.208298042067327,1785869759.9538062,0.010275915963575244,-5775.950571568299,-5756.649407036099,2930.2169026906186,-5775.950571568299,-5756.649407036099,False,False,-5816.415077788306,-5811.799782987438,2936.2169004017996,-5816.415077788306,-5811.799782987438,False,False,-1.0033528469718183,-1.000794124879246,0.002558722092572241,2929.8147585907523,-3.4021429147605886,-3402.1429147605886,-0.2698701667290018,-269.8701667290018,-121401.0460591132,-9629.965983763981
192,20.32803179207258,1785869760.0734808,0.010162333957850933,-5778.762025858116,-5761.515759391142,2930.2169026906186,-5778.762025858116,-5761.515759391142,False,False,-5830.238813155241,-5824.30774673717,2936.2169004017996,-5830.238813155241,-5824.30774673717,False,False,-1.0029933557742794,-1.0010183298472497,0.0019750259270296944,2931.111992661903,-2.104908843609792,-2104.908843609792,-0.20830733348061378,-208.30733348061378,-75110.9350417425,-7433.176330310226
193,20.440845083561726,1785869760.1863658,0.01030616695061326,-5788.674493382645,-5775.631766359996,2930.2169026906186,-5788.674493382645,-5775.631766359996,False,False,-5846.189065317725,-5835.911712565333,2936.2169004017996,-5846.189065317725,-5835.911712565333,False,False,-1.0022582338262311,-1.001761053500906,0.0004971803253250862,2932.779597832774,-0.4373036727388353,-437.3036727388353,-0.052437948489814486,-52.43794848981449,-15604.612929590183,-1871.180006059609
194,20.584747896064073,1785869760.330197,0.010169042041525245,-5776.421750160467,-5760.5940841152915,2930.2169026906186,-5776.421750160467,-5760.5940841152915,False,False,-5819.165117523001,-5818.692812605068,2936.2169004017996,-5819.165117523001,-5818.692812605068,False,False,-1.0027475753045714,-1.0000811702788142,0.0026664050257572125,,,,-0.2812275592402269,-281.2275592402269,,-10035.239767350375
195,20.69550270854961,1785869760.4408362,0.009940417017787695,-5792.2271785310395,-5772.15598159978,2930.2169026906186,-5792.2271785310395,-5772.15598159978,False,False,-5832.498112602011,-5835.4287938991965,2936.2169004017996,-5832.498112602011,-5835.4287938991965,False,False,-1.0034772443771862,-0.9994977779010431,0.003979466476143112,,,,-0.4197170472426994,-419.71704724269944,,-14977.05706689621
196,20.804995187558234,1785869760.5505862,0.010451375041157007,-5795.304130879971,-5778.441388269095,2930.2169026906186,-5795.304130879971,-5778.441388269095,False,False,-5843.850464590274,-5844.348395329645,2936.2169004017996,-5843.850464590274,-5844.348395329645,False,False,-1.0029182164320485,-0.9999148013250255,0.0030034151070229553,,,,-0.31677224269159754,-316.7722426915975,,-11303.60557706243
197,20.90954458352644,1785869760.655988,0.012165416963398457,-5776.545939419874,-5763.6178485191185,2930.2169026906186,-5776.545939419874,-5763.6178485191185,False,False,-5821.541339364857,-5817.610439526851,2936.2169004017996,-5821.541339364857,-5817.610439526851,False,False,-1.0022430513681746,-1.0006756897662479,0.00156736160192672,2930.6959866101624,-2.5209148953504155,-2520.9148953504155,-0.16531069867438136,-165.31069867438137,-89955.5700596066,-5898.897326376726
198,21.016126584087033,1785869760.76143,0.009889999986626208,-5784.488351621481,-5773.132004768164,2930.2169026906186,-5784.488351621481,-5773.132004768164,False,False,-5835.50560564844,-5826.047016841398,2936.2169004017996,-5835.50560564844,-5826.047016841398,False,False,-1.001967103271489,-1.0016235002532077,0.00034360301828129103,2932.8779640164635,-0.3389374890493855,-338.9374890493855,-0.036240045021516835,-36.240045021516835,-12094.543571559572,-1293.178883154326
