batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_01_raw,peak_01_ref_raw,peak_01_spike_sig,peak_01_spike_ref,peak_02,peak_02_ref,peak_02_freq_mhz,peak_02_raw,peak_02_ref_raw,peak_02_spike_sig,peak_02_spike_ref,z_minus,z_plus,lockin_signal,f0_mhz,delta_f_mhz,peak_shift_kHz,delta_f_linear_mhz,peak_shift_linear_kHz,B_shift_nT,B_shift_linear_nT
201,2.085680207936093,1785870417.147368,0.010285499971359968,-5590.691383684323,-5613.436838646575,2932.6605556744394,-5590.691383684323,-5613.436838646575,False,False,-5611.743326099581,-5604.7039199804385,2940.6605526226817,-5611.743326099581,-5604.7039199804385,False,False,-0.9959480340447305,-1.0012559818002247,-0.005307947755494147,,,,0.6256427789999216,625.6427789999216,,22325.24903653731
202,2.0962667704443447,1785870417.158188,0.01067445904482156,-5599.855513952991,-5617.830748540514,2932.6605556744394,-5599.855513952991,-5617.830748540514,False,False,-5618.1633768377305,-5608.928723599352,2940.6605526226817,-5618.1633768377305,-5608.928723599352,False,False,-0.9968003246462716,-1.0016464201442823,-0.0048460954980107385,,,,0.571204690463699,571.2046904636991,,20382.696633731764
203,2.106522728514392,1785870417.1678321,0.00952112500090152,-5614.166034477489,-5610.544528838219,2932.6605556744394,-5614.166034477489,-5610.544528838219,False,False,-5626.151020875997,-5616.696717302932,2940.6605526226817,-5626.151020875997,-5616.696717302932,False,False,-1.000645482024188,-1.0016832497905648,-0.0010377677663768736,2937.2503461981073,0.5897919960661966,589.7919960661966,0.12232070457761972,122.32070457761972,21045.960464822885,4364.855287525682
204,2.116244791483041,1785870417.177614,0.009650417021475732,-5603.607094171226,-5610.989691903292,2932.6605556744394,-5603.607094171226,-5610.989691903292,False,False,-5621.568611119603,-5623.9656019806225,2940.6605526226817,-5621.568611119603,-5623.9656019806225,False,False,-0.998684261041734,-0.999573789914331,-0.0008895288725969674,2938.064433441219,1.403879239177968,1403.879239177968,0.10484792644706759,104.84792644706758,50095.60516621353,3741.3619200352405
205,2.1260562909883447,1785870417.1874838,0.009772000019438565,-5625.144747379038,-5612.73671485772,2932.6605556744394,-5625.144747379038,-5612.73671485772,False,False,-5611.452206803802,-5627.832334871779,2940.6605526226817,-5611.452206803802,-5627.832334871779,False,False,-1.0022106920655074,-0.9970894427741779,0.0051212492913295105,,,,-0.6036368077023115,-603.6368077023116,,-21539.99456545502
206,2.1360963534680195,1785870417.1977038,0.010137125034816563,-5597.23170370144,-5598.845155423786,2932.6605556744394,-5597.23170370144,-5598.845155423786,False,False,-5595.572266711495,-5594.7224103677,2940.6605526226817,-5595.572266711495,-5594.7224103677,False,False,-0.9997118241927474,-1.0001519032190445,-0.00044007902629705775,2937.0585874274248,0.3980332253836423,398.0332253836423,0.051871698380573636,51.87169838057363,14203.298079633252,1850.974107214303
207,2.146487811987754,1785870417.2082508,0.010437541990540922,-5587.10435553382,-5585.2846562948935,2932.6605556744394,-5587.10435553382,-5585.2846562948935,False,False,-5605.673628388911,-5599.687948161507,2940.6605526226817,-5605.673628388911,-5599.687948161507,False,False,-1.0003258024166908,-1.0010689310338032,-0.000743128617112454,2937.1512120531584,0.49065785111724836,490.65785111724836,0.0875918668724798,87.5918668724798,17508.487407837863,3125.601872412211
208,2.156709020433482,1785870417.2181509,0.009797040955163538,-5586.8457407464,-5590.902156371306,2932.6605556744394,-5586.8457407464,-5590.902156371306,False,False,-5599.688683253355,-5598.57072928447,2940.6605526226817,-5599.688683253355,-5598.57072928447,False,False,-0.9992744613460489,-1.0001996856024409,-0.0009252242563919655,2937.6083881819754,0.9478339799343303,947.8339799343303,0.10905530755624482,109.05530755624481,33822.2230921471,3891.496843999601
209,2.166349540988449,1785870417.227534,0.009281000006012619,-5602.84073570315,-5614.35441666412,2932.6605556744394,-5602.84073570315,-5614.35441666412,False,False,-5607.1039581868745,-5613.97629825473,2940.6605526226817,-5607.1039581868745,-5613.97629825473,False,False,-0.9979492422268896,-0.9987758516062862,-0.0008266093793966034,,,,0.09743166532460523,97.43166532460523,,3476.7222853484595
210,2.1759521039784886,1785870417.2373571,0.009722042013891041,-5612.998294464653,-5606.335154506831,2932.6605556744394,-5612.998294464653,-5606.335154506831,False,False,-5611.5716019194915,-5613.456357551121,2940.6605526226817,-5611.5716019194915,-5613.456357551121,False,False,-1.001188501895479,-0.9996642432911954,0.0015242586042835127,2935.5059926363497,-1.1545615656914379,-1154.5615656914379,-0.17966291927238948,-179.66291927238947,-41199.02817911211,-6411.0376560230325
211,2.1860255624633282,1785870417.247682,0.01023862510919571,-5610.551462542408,-5606.865438457071,2932.6605556744394,-5610.551462542408,-5606.865438457071,False,False,-5593.437718922884,-5608.642687287955,2940.6605526226817,-5593.437718922884,-5608.642687287955,False,False,-1.0006574126177623,-0.997289011047266,0.0033684015704963377,,,,-0.39703030557720237,-397.03030557720234,,-14167.510190451127
212,2.1964753329521045,1785870417.258283,0.010521749965846539,-5615.060439526851,-5622.75163829202,2932.6605556744394,-5615.060439526851,-5622.75163829202,False,False,-5623.826761316746,-5622.885212580615,2940.6605526226817,-5623.826761316746,-5622.885212580615,False,False,-0.9986321290250861,-1.0001674493966237,-0.0015353203715375852,2938.821909050003,2.161354847961775,2161.354847961775,0.18096675931112952,180.96675931112952,77125.13730951237,6457.563492403993
213,2.2071122704655863,1785870417.268926,0.01052970893215388,-5613.442242565027,-5609.254315799126,2932.6605556744394,-5613.442242565027,-5609.254315799126,False,False,-5610.79723996699,-5604.530325213192,2940.6605526226817,-5610.79723996699,-5604.530325213192,False,False,-1.0007466102497984,-1.001118187321711,-0.0003715770719125988,2936.8855329837497,0.2249787817086144,224.9787817086144,0.04379743784105593,43.79743784105593,8028.075282208621,1562.8546189357667
214,2.2174366035033017,1785870417.2788422,0.009732624981552362,-5602.164345752972,-5590.285330256442,2932.6605556744394,-5602.164345752972,-5590.285330256442,False,False,-5587.184576825503,-5584.98867408381,2940.6605526226817,-5587.184576825503,-5584.98867408381,False,False,-1.002124939031687,-1.0003931794440126,0.001731759587674464,2935.6845670452403,-0.9759871568007839,-975.9871568007839,-0.20412086382535222,-204.12086382535222,-34826.832600656,-7283.787604387389
215,2.2272481454419903,1785870417.2886531,0.009733958984725177,-5585.821407830791,-5586.135189656752,2932.6605556744394,-5585.821407830791,-5586.135189656752,False,False,-5584.42786930342,-5583.875627349696,2940.6605526226817,-5584.42786930342,-5583.875627349696,False,False,-0.9999438284582618,-1.0000988994008069,-0.00015507094254507692,2936.7943015404167,0.1337473383755423,133.7473383755423,0.018278065253454295,18.278065253454294,4772.59985639246,652.2289913450719
216,2.237342166423332,1785870417.29904,0.010313833015970886,-5602.976888162118,-5592.487530947214,2932.6605556744394,-5602.976888162118,-5592.487530947214,False,False,-5589.468129718496,-5584.126211144054,2940.6605526226817,-5589.468129718496,-5584.126211144054,False,False,-1.0018756156642028,-1.0009566256872529,0.0009189899769499466,2936.1773438676537,-0.48321033438742234,-483.21033438742234,-0.10832047893763311,-108.32047893763311,-17242.732457444417,-3865.2754402523947
217,2.2475191454286687,1785870417.3089821,0.009853209019638598,-5576.412650915425,-5591.462773176025,2932.6605556744394,-5576.412650915425,-5591.462773176025,False,False,-5586.871811290767,-5591.572113885747,2940.6605526226817,-5586.871811290767,-5591.572113885747,False,False,-0.9973083747721974,-0.999159395157704,-0.0018510203855066631,,,,0.2181780212089947,218.17802120899472,,7785.398986903893
218,2.257467811985407,1785870417.318953,0.009898458025418222,-5591.369430265611,-5602.623995170706,2932.6605556744394,-5591.369430265611,-5602.623995170706,False,False,-5589.7529128587585,-5604.3005990769325,2940.6605526226817,-5589.7529128587585,-5604.3005990769325,False,False,-0.997991197532657,-0.9974041923767312,0.0005870051559258016,,,,-0.06918974224259018,-69.18974224259019,,-2468.9459835351904
219,2.267411478445865,1785870417.328866,0.009840375045314431,-5606.587099978604,-5601.023238683252,2932.6605556744394,-5606.587099978604,-5601.023238683252,False,False,-5617.365340648592,-5599.851853776325,2940.6605526226817,-5617.365340648592,-5599.851853776325,False,False,-1.0009933651510183,-1.0031274911068329,-0.0021341259558145254,2937.6323061384464,0.971751936405326,971.751936405326,0.2515474068768148,251.54740687681482,34675.70426796053,8976.142123780146
220,2.2773349164635874,1785870417.338806,0.009877083008177578,-5638.001051441146,-5622.522223920287,2932.6605556744394,-5638.001051441146,-5622.522223920287,False,False,-5638.132843781521,-5636.971406302534,2940.6605526226817,-5638.132843781521,-5636.971406302534,False,False,-1.0027530042398065,-1.0002060392709617,0.002546964968844767,2935.2696585231115,-1.3908956789296099,-1390.8956789296099,-0.30020835067053303,-300.20835067053304,-49632.30370145624,-10712.544628551706
221,2.2873909994377755,1785870417.3489869,0.01012116705533117,-5613.913228596754,-5616.3303573066,2932.6605556744394,-5613.913228596754,-5616.3303573066,False,False,-5607.756496622553,-5614.214212794572,2940.6605526226817,-5607.756496622553,-5614.214212794572,False,False,-0.9995696249052194,-0.9988497560072962,0.0007198688979231926,2935.6239235040157,-1.0366306980254194,-1036.6306980254194,-0.08485026578212847,-84.85026578212847,-36990.81851361045,-3027.771402445349
222,2.2975133329746313,1785870417.35904,0.00998666591476649,-5587.251039215086,-5590.381436256381,2932.6605556744394,-5587.251039215086,-5590.381436256381,False,False,-5574.115482776538,-5594.681289543662,2940.6605526226817,-5574.115482776538,-5594.681289543662,False,False,-0.9994400387385032,-0.9963240431933876,0.0031159955451155463,,,,-0.36727944621878694,-367.2794462187869,,-13105.8894597055
223,2.307378395460546,1785870417.368716,0.00961095909588039,-5612.5787648623045,-5604.7027783721005,2932.6605556744394,-5612.5787648623045,-5604.7027783721005,False,False,-5606.442638383715,-5605.528355289299,2940.6605526226817,-5606.442638383715,-5605.528355289299,False,False,-1.001405246058827,-1.0001631038211687,0.0012421422376582836,2935.853992461329,-0.8065617407119134,-806.5617407119134,-0.14641013010655243,-146.41013010655243,-28781.106933767962,-5224.45511370798
224,2.317388186987955,1785870417.379068,0.010296458029188216,-5593.42445976098,-5604.948748357123,2932.6605556744394,-5593.42445976098,-5604.948748357123,False,False,-5593.604152275575,-5604.073901947,2940.6605526226817,-5593.604152275575,-5604.073901947,False,False,-0.9979439083007636,-0.9981317609555813,-0.00018785265481768842,2939.5199376169294,2.8593834148882706,2859.3834148882706,0.022142014657511304,22.142014657511304,102033.37906395484,790.1090014812769
225,2.327475270431023,1785870417.3888938,0.009771040990017354,-5621.406334627258,-5629.197284286456,2932.6605556744394,-5621.406334627258,-5629.197284286456,False,False,-5629.096647003086,-5629.281662438489,2940.6605526226817,-5629.096647003086,-5629.281662438489,False,False,-0.9986159750199294,-0.9999671333845956,-0.0013511583646662606,2938.6711097718926,2.0105555698514763,2010.5555698514763,0.1592597578347326,159.2597578347326,71744.06115656138,5682.977370637046
226,2.3374033119762316,1785870417.398911,0.009952707914635539,-5619.617032429624,-5615.826284500412,2932.6605556744394,-5619.617032429624,-5615.826284500412,False,False,-5633.057028456154,-5622.564756854235,2940.6605526226817,-5633.057028456154,-5622.564756854235,False,False,-1.0006750116077618,-1.0018661006241196,-0.0011910890163577825,2937.3181198391767,0.6575656371355763,657.5656371355763,0.14039253522412226,140.39253522412227,23464.374719368265,5009.725065091431
227,2.347423582978081,1785870417.408951,0.009982165996916592,-5620.805579668062,-5614.174151052969,2932.6605556744394,-5620.805579668062,-5614.174151052969,False,False,-5628.084494299599,-5628.225165815937,2940.6605526226817,-5628.084494299599,-5628.225165815937,False,False,-1.0011811939631137,-0.999975006061024,0.001206187902089706,2935.8156778520593,-0.8448763499818597,-844.8763499818597,-0.1421722265968709,-142.1722265968709,-30148.313944542522,-5073.231037570329
228,2.3574650204973295,1785870417.4189591,0.009922459023073316,-5619.185266069627,-5627.654951554238,2932.6605556744394,-5619.185266069627,-5627.654951554238,False,False,-5621.177423052235,-5622.591296573647,2940.6605526226817,-5621.177423052235,-5622.591296573647,False,False,-0.9984949884885405,-0.9997485370273537,-0.0012535485388132095,2938.821161530364,2.1606073283228397,2160.6073283228397,0.14775458003015174,147.75458003015174,77098.46304320724,5272.430061024541
229,2.3678919789381325,1785870417.429813,0.01077820803038776,-5627.689082128558,-5634.956443133539,2932.6605556744394,-5627.689082128558,-5634.956443133539,False,False,-5638.993515603508,-5630.819685484612,2940.6605526226817,-5638.993515603508,-5630.819685484612,False,False,-0.9987103075102138,-1.0014516234891995,-0.0027413159789856367,2939.6614185156877,3.000864313646616,3000.864313646616,0.32311632032071513,323.11632032071515,107081.94096655067,11529.985737964427
230,2.3784321869607083,1785870417.440053,0.010175542091019452,-5599.079875905493,-5591.205889904331,2932.6605556744394,-5599.079875905493,-5591.205889904331,False,False,-5600.284017483265,-5596.624358895987,2940.6605526226817,-5600.284017483265,-5596.624358895987,False,False,-1.0014082804597448,-1.0006539046311838,0.0007543758285610824,2936.2159192433164,-0.4446349587246914,-444.6349587246914,-0.08891756504231714,-88.91756504231714,-15866.22033702153,-3172.9076877789444
231,2.3886220829444937,1785870417.450188,0.010068334056995809,-5606.231446954183,-5624.403831341505,2932.6605556744394,-5606.231446954183,-5624.403831341505,False,False,-5619.654957667268,-5615.865227557539,2940.6605526226817,-5619.654957667268,-5615.865227557539,False,False,-0.9967690114486344,-1.000674825686901,-0.003905814238266525,,,,0.4603746281710074,460.3746281710074,,16427.86997470052
232,2.398937603458762,1785870417.460692,0.010438625002279878,-5604.521990096891,-5621.279055231224,2932.6605556744394,-5604.521990096891,-5621.279055231224,False,False,-5609.609641776447,-5617.907593911422,2940.6605526226817,-5609.609641776447,-5617.907593911422,False,False,-0.9970189942591912,-0.9985229461331887,-0.0015039518739975444,,,,0.1772693841902677,177.2693841902677,,6325.627468964733
233,2.4092784994863905,1785870417.470848,0.010061167064122856,-5590.52969557111,-5607.032214139438,2932.6605556744394,-5590.52969557111,-5607.032214139438,False,False,-5598.221837271143,-5595.154972949844,2940.6605526226817,-5598.221837271143,-5595.154972949844,False,False,-0.997056817592966,-1.000548128574834,-0.0034913109818680566,,,,0.4115175215860449,411.5175215860449,,14684.467655796634
234,2.419438603450544,1785870417.4810061,0.010065875016152859,-5597.534537090809,-5614.957656569978,2932.6605556744394,-5597.534537090809,-5614.957656569978,False,False,-5599.700261332029,-5611.234222269767,2940.6605526226817,-5599.700261332029,-5611.234222269767,False,False,-0.9968970167640031,-0.9979444877043339,-0.0010474709403307525,,,,0.12346440850939622,123.46440850939622,,4405.666875156873
235,2.4294324995134957,1785870417.490844,0.009756083018146455,-5601.904537396461,-5616.37634715897,2932.6605556744394,-5601.904537396461,-5616.37634715897,False,False,-5608.610372283521,-5612.554034599749,2940.6605526226817,-5608.610372283521,-5612.554034599749,False,False,-0.9974232834717657,-0.9992973497819503,-0.0018740663101846078,,,,0.22089442254229802,220.89442254229803,,7882.330236308093
236,2.4393330619786866,1785870417.500814,0.00989370804745704,-5617.870454198123,-5609.182227893756,2932.6605556744394,-5617.870454198123,-5609.182227893756,False,False,-5620.432510621389,-5617.766722193356,2940.6605526226817,-5620.432510621389,-5617.766722193356,False,False,-1.0015489292291417,-1.000474528146123,0.0010744010830188166,2936.0187773679995,-0.6417768340415932,-641.7768340415932,-0.12663863894358124,-126.63863894358124,-22900.971811361447,-4518.93516070444
237,2.4496884789550677,1785870417.5115461,0.010648708092048764,-5607.979930922762,-5599.505977015007,2932.6605556744394,-5607.979930922762,-5599.505977015007,False,False,-5614.217573432773,-5608.369462359018,2940.6605526226817,-5614.217573432773,-5608.369462359018,False,False,-1.0015133395593359,-1.0010427471144696,0.00047059244486624685,2936.404504804235,-0.2560493978062368,-256.0493978062368,-0.05546828615199306,-55.46828615199306,-9136.789816094662,-1979.3136651439145
238,2.459987228969112,1785870417.521423,0.00980729190632701,-5637.390812116025,-5632.351023932512,2932.6605556744394,-5637.390812116025,-5632.351023932512,False,False,-5632.129000213956,-5617.928774031849,2940.6605526226817,-5632.129000213956,-5617.928774031849,False,False,-1.0008947929846874,-1.0025276621960295,-0.0016328692113420917,2937.4639195461314,0.8033653440902526,803.3653440902526,0.19246474874787983,192.46474874787984,28667.047676643328,6867.854294457601
239,2.470199811970815,1785870417.5319722,0.010476791998371482,-5582.957693248159,-5586.038207965277,2932.6605556744394,-5582.957693248159,-5586.038207965277,False,False,-5592.807054436532,-5592.487767827123,2940.6605526226817,-5592.807054436532,-5592.487767827123,False,False,-0.9994485331817591,-1.0000570920532443,-0.0006085588714852541,2937.2679654865115,0.607411284470345,607.411284470345,0.07173025829949663,71.73025829949663,21674.681860917248,2559.600995557259
240,2.4803767079720274,1785870417.5417721,0.009724416071549058,-5584.478596753981,-5601.5869364550545,2932.6605556744394,-5584.478596753981,-5601.5869364550545,False,False,-5593.191715316197,-5597.46099275606,2940.6605526226817,-5593.191715316197,-5597.46099275606,False,False,-0.9969458048415294,-0.999237283217268,-0.0022914783757386203,,,,0.27009438770980226,270.0943877098023,,9637.967017906161
241,2.490269478992559,1785870417.5517619,0.009918292053043842,-5613.191965950424,-5605.769740501879,2932.6605556744394,-5613.191965950424,-5605.769740501879,False,False,-5617.018950392763,-5616.118261148637,2940.6605526226817,-5617.018950392763,-5616.118261148637,False,False,-1.0013240332357782,-1.000160375761735,0.0011636574740432337,2935.8955232202275,-0.765030981813652,-765.030981813652,-0.1371592052898126,-137.1592052898126,-27299.135805511418,-4894.347890729824
242,2.5003747909795493,1785870417.561961,0.01010750001296401,-5611.829901885869,-5601.048236390867,2932.6605556744394,-5611.829901885869,-5601.048236390867,False,False,-5611.697756518019,-5608.619971268759,2940.6605526226817,-5611.697756518019,-5608.619971268759,False,False,-1.0019249370903383,-1.0005487598134704,0.001376177276867896,2935.8889921180953,-0.7715620839458097,-771.5620839458097,-0.1622087133400902,-162.2087133400902,-27532.189692613818,-5788.207013277555
243,2.510299415967893,1785870417.5716338,0.009602500009350479,-5597.611903597519,-5612.694751963811,2932.6605556744394,-5597.611903597519,-5612.694751963811,False,False,-5609.577386374056,-5607.842069871932,2940.6605526226817,-5609.577386374056,-5607.842069871932,False,False,-0.9973127260553383,-1.000309444609977,-0.0029967185546386776,,,,0.35322038022406854,353.22038022406855,,12604.209970884547
244,2.5202533954870887,1785870417.5818582,0.01014245895203203,-5606.242963902558,-5604.693691353119,2932.6605556744394,-5606.242963902558,-5604.693691353119,False,False,-5599.493275667084,-5610.9998685698565,2940.6605526226817,-5599.493275667084,-5610.9998685698565,False,False,-1.0002764241249846,-0.9979492794203709,0.002327144704613704,,,,-0.2742983441427499,-274.2983441427499,,-9787.979736752422
245,2.5303779164678417,1785870417.591883,0.00994283298496157,-5605.970130207537,-5594.636846287863,2932.6605556744394,-5605.970130207537,-5594.636846287863,False,False,-5602.930337439251,-5601.439931839717,2940.6605526226817,-5602.930337439251,-5601.439931839717,False,False,-1.0020257407640667,-1.000266075440899,0.0017596653231677362,2935.63081309852,-1.0297411035212463,-1029.7411035212463,-0.20741008646059228,-207.41008646059228,-36744.97229236534,-7401.159237103635
246,2.540389249450527,1785870417.60188,0.00991216697730124,-5600.833270165358,-5615.77783873827,2932.6605556744394,-5600.833270165358,-5615.77783873827,False,False,-5615.978841275179,-5612.013943821255,2940.6605526226817,-5615.978841275179,-5612.013943821255,False,False,-0.9973388248249739,-1.0007065017110814,-0.003367676886107507,,,,0.3969448877143778,396.9448877143778,,14164.462165086275
247,2.550524353457149,1785870417.612148,0.010179625009186566,-5609.783112754837,-5601.8804917932575,2932.6605556744394,-5609.783112754837,-5601.8804917932575,False,False,-5612.639409175657,-5614.043368890791,2940.6605526226817,-5612.639409175657,-5614.043368890791,False,False,-1.0014107085956505,-0.9997499200446308,0.0016607885510196985,2935.4712427525237,-1.1893114495173904,-1189.3114495173904,-0.19575557489513967,-195.75557489513966,-42439.03259768021,-6985.283146415203
248,2.560565311985556,1785870417.6219652,0.0097325419774279,-5614.871264174588,-5593.933079133172,2932.6605556744394,-5614.871264174588,-5593.933079133172,False,False,-5605.419647278174,-5606.026810220987,2940.6605526226817,-5605.419647278174,-5606.026810220987,False,False,-1.003743016719224,-0.9998916946059363,0.0038513221132877584,2934.5953742790757,-2.065179922965399,-2065.179922965399,-0.45395169296564547,-453.95169296564546,-73693.26016861972,-16198.675883729855
249,2.5706234370009042,1785870417.632266,0.010217707953415811,-5625.082403643365,-5616.878168841887,2932.6605556744394,-5625.082403643365,-5616.878168841887,False,False,-5633.005232753615,-5631.135486138704,2940.6605526226817,-5633.005232753615,-5631.135486138704,False,False,-1.0014606396213095,-1.000332037227574,0.0011286023937355782,2935.958694174963,-0.7018600270780553,-701.8600270780553,-0.1330272961467657,-133.0272961467657,-25044.962427849532,-4746.90608573957
250,2.58084864547709,1785870417.642418,0.010067708906717598,-5620.521005899072,-5616.727915151145,2932.6605556744394,-5620.521005899072,-5616.727915151145,False,False,-5625.109025888682,-5622.768540819757,2940.6605526226817,-5625.109025888682,-5622.768540819757,False,False,-1.0006753203653849,-1.0004162513629955,0.00025906900238936714,2936.4810313910634,-0.17952281097768719,-179.5228109776872,-0.030536218153047252,-30.53621815304725,-6406.038073711361,-1089.645238119014
251,2.5910136034945026,1785870417.652583,0.010068624978885055,-5616.92845768255,-5618.367087446892,2932.6605556744394,-5616.92845768255,-5618.367087446892,False,False,-5618.51323165327,-5616.890923678822,2940.6605526226817,-5618.51323165327,-5616.890923678822,False,False,-0.9997439416574336,-1.0002888266830336,-0.0005448850256000171,2937.1349167341527,0.47436253211162693,474.36253211162693,0.0642250823399164,64.2250823399164,16927.01013815397,2291.7885505251356
252,2.6014111454132944,1785870417.663214,0.010536540998145938,-5618.987751016291,-5622.502723354831,2932.6605556744394,-5618.987751016291,-5622.502723354831,False,False,-5623.227559067152,-5621.374931992542,2940.6605526226817,-5623.227559067152,-5621.374931992542,False,False,-0.9993748384818136,-1.0003295683168305,-0.0009547298350168765,2937.579810006411,0.9192558043700956,919.2558043700956,0.11253310218747076,112.53310218747076,32802.44805773963,4015.5974231897926
253,2.6119404164492153,1785870417.673643,0.0103330829879269,-5593.219806216951,-5615.026851483937,2932.6605556744394,-5593.219806216951,-5615.026851483937,False,False,-5604.14464957056,-5595.249471222911,2940.6605526226817,-5604.14464957056,-5595.249471222911,False,False,-0.9961163061470982,-1.001589773323495,-0.005473467176396851,,,,0.6451523965097795,645.1523965097795,,23021.424368747485
254,2.622433978947811,1785870417.684184,0.010431458009406924,-5609.631819849009,-5614.39318702815,2932.6605556744394,-5609.631819849009,-5614.39318702815,False,False,-5609.632623712444,-5616.475657914845,2940.6605526226817,-5609.632623712444,-5616.475657914845,False,False,-0.9991519355662261,-0.9987816141973734,0.0003703213688526219,2936.02197758907,-0.6385766129710646,-638.5766129710646,-0.04364942930934113,-43.64942930934113,-22786.77608375195,-1557.5731269390926
255,2.633354270423297,1785870417.695498,0.011219459003768861,-5604.912762478221,-5602.540339884464,2932.6605556744394,-5604.912762478221,-5602.540339884464,False,False,-5602.47809395727,-5599.828599810497,2940.6605526226817,-5602.47809395727,-5599.828599810497,False,False,-1.0004234547990434,-1.0004731384362127,-4.968363716928437e-05,2936.6962536046026,0.035699402561476745,35.699402561476745,0.005856163297399823,5.8561632973998226,1273.8867599727641,208.9695724164938
256,2.6445661034667864,1785870417.706607,0.011003874940797687,-5603.163292783567,-5601.766178133692,2932.6605556744394,-5603.163292783567,-5601.766178133692,False,False,-5608.150516551029,-5608.464493993948,2940.6605526226817,-5608.150516551029,-5608.464493993948,False,False,-1.000249406098978,-0.9999440172183928,0.0003053888805851779,2936.4057189417417,-0.2548352602993873,-254.8352602993873,-0.03599589836323044,-35.99589836323044,-9093.464897922755,-1284.4668271206979
257,2.6558029580046423,1785870417.717966,0.01123499998357147,-5612.769120029343,-5608.4861387046485,2932.6605556744394,-5612.769120029343,-5608.4861387046485,False,False,-5605.481122963597,-5593.341930800501,2940.6605526226817,-5605.481122963597,-5593.341930800501,False,False,-1.000763660855848,-1.0021702932367231,-0.001406632380875239,2937.3972601176147,0.736705915573566,736.705915573566,0.16579842762991637,165.79842762991638,26288.3926482146,5916.301299954195
258,2.6666717704501934,1785870417.728308,0.010196874965913594,-5622.583690436165,-5622.8134975700705,2932.6605556744394,-5622.583690436165,-5622.8134975700705,False,False,-5615.799582785708,-5608.367359476724,2940.6605526226817,-5615.799582785708,-5608.367359476724,False,False,-0.9999591295115862,-1.0013252026539283,-0.0013660731423421613,2937.6004511499764,0.9398969479352672,939.8969479352672,0.16101774856545434,161.01774856545433,33539.00042589449,5745.708983922864
259,2.677176436991431,1785870417.7390342,0.010624957969412208,-5618.805449766177,-5628.465675336981,2932.6605556744394,-5618.805449766177,-5628.465675336981,False,False,-5626.605761530702,-5623.616317205122,2940.6605526226817,-5626.605761530702,-5623.616317205122,False,False,-0.9982836840218937,-1.000531587533174,-0.002247903511280236,,,,0.2649582596712278,264.95825967122784,,9454.69096742891
260,2.6879347704234533,1785870417.749804,0.010646541020832956,-5623.031821377266,-5610.695208912798,2932.6605556744394,-5623.031821377266,-5610.695208912798,False,False,-5619.447188006236,-5616.3751688724515,2940.6605526226817,-5619.447188006236,-5616.3751688724515,False,False,-1.0021987671768144,-1.0005469754141088,0.00165179176270569,2935.7644186883927,-0.8961355136484599,-896.1355136484599,-0.19469513197027805,-194.69513197027806,-31977.430546976157,-6947.442619550316
261,2.698964207957033,1785870417.761077,0.011135165928862989,-5592.28627777608,-5622.009151205796,2932.6605556744394,-5592.28627777608,-5622.009151205796,False,False,-5616.107315768561,-5615.81509307088,2940.6605526226817,-5616.107315768561,-5615.81509307088,False,False,-0.9947131225456399,-1.0000520356694156,-0.005338913123775657,,,,0.6292926376565638,629.2926376565639,,22455.48949673722
262,2.7102260619285516,1785870417.772311,0.011091207969002426,-5611.095106519546,-5601.066285111715,2932.6605556744394,-5611.095106519546,-5601.066285111715,False,False,-5600.850904728429,-5593.917087446893,2940.6605526226817,-5600.850904728429,-5593.917087446893,False,False,-1.0017905200362454,-1.0012395280754331,0.0005509919608122082,2936.380197645956,-0.2803565560852803,-280.3565560852803,-0.06494490101403674,-64.94490101403674,-10004.159152343716,-2317.4743439208087
263,2.7211691454867832,1785870417.782978,0.010548625024966896,-5604.677313017697,-5606.9381208546,2932.6605556744394,-5604.677313017697,-5606.9381208546,False,False,-5606.130309930618,-5592.221128159673,2940.6605526226817,-5606.130309930618,-5592.221128159673,False,False,-0.9995967838795128,-1.0024872374414713,-0.002890453561958495,2938.551509652141,1.890955450099682,1890.955450099682,0.34069502609600594,340.69502609600596,67476.2864009307,12157.258995718168
264,2.7314139789668843,1785870417.7928362,0.009774958016350865,-5609.05816547972,-5601.133505517009,2932.6605556744394,-5609.05816547972,-5601.133505517009,False,False,-5602.512901549653,-5584.390358223553,2940.6605526226817,-5602.512901549653,-5584.390358223553,False,False,-1.0014148314720412,-1.0032452142782986,-0.001830382806257358,2937.434591536873,0.7740373348319736,774.0373348319736,0.21574548927233453,215.74548927233454,27620.515801883153,7698.597247799547
265,2.7413999579730444,1785870417.8029492,0.010026916046626866,-5589.8619173518355,-5609.74895008711,2932.6605556744394,-5589.8619173518355,-5609.74895008711,False,False,-5597.943755539934,-5600.291698505364,2940.6605526226817,-5597.943755539934,-5600.291698505364,False,False,-0.9964549157346934,-0.9995807463089722,-0.003125830574278843,,,,0.36843869179963623,368.4386917996362,,13147.25563087483
266,2.7513574374606833,1785870417.812764,0.009720375062897801,-5598.65123177553,-5612.458564354922,2932.6605556744394,-5598.65123177553,-5612.458564354922,False,False,-5603.567243329157,-5610.314506220008,2940.6605526226817,-5603.567243329157,-5610.314506220008,False,False,-0.9975398780372147,-0.9987973467648968,-0.001257468727682176,,,,0.1482166489824404,148.2166489824404,,5288.9183907522265
