batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
10,1.7914270415203646,1778433412.315994,0.010025082854554057,6642.896805941865,6651.788888039856,2760.7880638953143,6646.828553962771,6652.50834734236,2771.0401505838204,6657.244493688297,6663.798496194638,2794.697758206831,6662.946520157717,6667.258266344713,2808.832503090681,6664.338718403276,6666.98008986154,2835.1423657187092,6666.9158724821955,6669.237559984106,2848.511176238007,6640.842427484184,6646.010797139102,2869.6670653401284,6643.362696763152,6649.47644955222,2875.25420908737,6625.8175077177,6636.361008038635,2878.191024855937,6616.7770302900635,6631.0056667787385,2883.537100748341,6646.76839410704,6657.41486994529,2904.201336871197,6657.087674603416,6663.726831616591,2917.6424100180584,6660.204700920012,6665.221010483845,2939.5787513348605,6663.430158633126,6666.96651282208,2952.213355300979,6648.589884463734,6654.01028822936,2971.0913047644817,6644.5083183054685,6650.659458385548,2981.18418080653,-0.29717889259694696,-10.590978895742758,-0.5448875687744904,-19.369769562631888,-0.487742253950817,-17.3340267438075,0.16011462222894407,6.659758068905362,-0.17452957306054104,-7.210577568301954,-1.0675041893608566,-37.919679871278106,-0.24815240938478425,-8.820411489483583,0.035203838391933945,1.2546009898471342,-7.773214098537602,4.196009783601,-1.663825929167688,8.988752541279005,50.4696864625662,ok,3,31.25947157560613
11,1.9740794994868338,1778433412.500863,0.014457916840910912,6641.073226457194,6649.421218326863,2760.7880638953143,6643.492279243207,6653.734402604151,2771.0401505838204,6657.558758443623,6663.426374667605,2794.697758206831,6664.367567319741,6667.62519332457,2808.832503090681,6663.716141455513,6664.859679982883,2835.1423657187092,6666.220623834704,6670.099874682886,2848.511176238007,6640.358981569215,6644.914853134457,2869.6670653401284,6639.973888192682,6647.981838188098,2875.25420908737,6626.263665678394,6636.833997615919,2878.191024855937,6618.006235290522,6633.101668857169,2883.537100748341,6649.706044258336,6657.659869486813,2904.201336871197,6658.018774643152,6662.947990341413,2917.6424100180584,6658.2583351163,6664.158863893388,2939.5787513348605,6661.146312314699,6665.619884158083,2952.213355300979,6647.686363358499,6653.5222483724065,2971.0913047644817,6644.061990708195,6652.865990158022,2981.18418080653,-0.036362420840951724,-1.295898333691391,-0.6139926629369344,-21.826330927283788,0.5263503321830291,18.706131488030994,0.23222379475636803,9.659044685557598,-0.15667410096401993,-6.472890170614019,-0.9284367147080198,-32.97975160504809,-0.2410842099789393,-8.569177067041991,0.14353148415943753,5.115201930421261,10.166384116926587,-15.020464708659299,-28.35503029050915,33.659730671124926,35.14468042131794,ok,3,31.25947157560613
12,2.140827958122827,1778433412.665497,0.01023050001822412,6644.974106733503,6651.3619509735,2760.7880638953143,6647.585692453465,6655.329447993399,2771.0401505838204,6656.778705260261,6663.548340312377,2794.697758206831,6662.086123422075,6664.979675703764,2808.832503090681,6664.3670018644725,6666.8567747654115,2835.1423657187092,6665.379568725739,6668.781501971452,2848.511176238007,6639.436418375769,6644.592196717303,2869.6670653401284,6639.275326282972,6646.369132255402,2875.25420908737,6623.624001283737,6636.355539933368,2878.191024855937,6616.7209845034695,6631.800968915243,2883.537100748341,6649.756013693188,6658.392344958278,2904.201336871197,6658.213815447627,6663.21281291072,2917.6424100180584,6660.511206712106,6663.168870923373,2939.5787513348605,6660.660130818842,6664.3291102484945,2952.213355300979,6646.898214995263,6654.55971207629,2971.0913047644817,6644.502429929395,6654.238313415044,2981.18418080653,-0.06380799886937742,-2.2740146970050885,-0.8516757858065217,-30.275536933699406,-0.07876356459013246,-2.7992033168826884,0.18871796052953274,7.849476474339916,-0.20308106940641346,-8.390164359714028,-1.014825574435199,-36.04844017596669,0.0859581170270137,3.055323802493513,0.10018253179423132,3.5703238423919434,-1.2378445556635795,-6.804438995546253,-13.012200480322603,14.736010672098615,37.32921808244088,ok,3,31.25947157560613
13,2.2962158954469487,1778433412.820833,0.010126041015610099,6642.812704404438,6652.3437234465255,2760.7880638953143,6646.6763853654065,6654.488143778464,2771.0401505838204,6659.57992633799,6663.856278081732,2794.697758206831,6663.893135067396,6667.061523061404,2808.832503090681,6665.933762264266,6668.491050524191,2835.1423657187092,6668.558483357277,6670.546714246416,2848.511176238007,6640.694944524253,6646.341926215728,2869.6670653401284,6641.561367179142,6650.852891463153,2875.25420908737,6628.172084848857,6636.360988171286,2878.191024855937,6616.289079072041,6633.496194638872,2883.537100748341,6649.201008649938,6657.415112938227,2904.201336871197,6659.722214750742,6665.307327994621,2917.6424100180584,6660.826353271999,6665.879024666075,2939.5787513348605,6663.679938564048,6666.508192988355,2952.213355300979,6648.6778249839535,6656.430062352905,2971.0913047644817,6647.305128832106,6652.152336705689,2981.18418080653,-0.2209306495793479,-7.873613858205928,-0.33157033075157916,-11.7867267827535,-0.570447203980451,-20.273304208588115,0.23766362053416837,9.88530711626392,-0.06079901632437785,-2.511872432824389,-0.8729893964311295,-31.01016255824594,-0.3478522434298721,-12.364175436370411,-0.14093639029209706,-5.02271748885373,22.71513272651908,-24.545281169655084,-41.646072342946226,53.41201572750005,92.73741116712142,ok,3,31.25947157560613
14,2.4682701245183125,1778433412.992752,0.009856167016550899,6644.568600421799,6650.092803435522,2760.7880638953143,6645.480873857628,6653.961596417765,2771.0401505838204,6658.283510101782,6663.123133233488,2794.697758206831,6664.2837775468415,6669.5653605159405,2808.832503090681,6664.598836996057,6667.539112693706,2835.1423657187092,6666.8357520555055,6667.351127854022,2848.511176238007,6640.08863740563,6645.6118898432005,2869.6670653401284,6640.9813644282785,6648.045843139653,2875.25420908737,6627.743602714184,6639.328113824618,2878.191024855937,6618.794829904941,6634.579013968274,2883.537100748341,6652.480918177093,6660.611596417763,2904.201336871197,6661.060081914601,6666.620882110217,2917.6424100180584,6661.772688510561,6664.610888834551,2939.5787513348605,6662.767182198858,6665.612314698781,2952.213355300979,6649.552712657029,6656.110710028425,2971.0913047644817,6644.999093743315,6654.09989149372,2981.18418080653,0.018048727984817207,0.6432277054126305,-0.04094061796219531,-1.4553650718496567,-1.1864532238004857,-42.16573763098261,0.1772745218335266,7.3735016250049235,-0.16359273338508443,-6.758729039430535,-0.8642448071252968,-30.699538927549455,-0.04872318008050941,-1.7318328621178962,0.12296212262132614,4.382147169206615,2.0810373452515782,-8.668538249037399,-15.497067056064777,17.878292959550816,62.98512676760458,ok,3,31.25947157560613
15,2.6240994164254516,1778433413.1486442,0.009980916976928711,6644.345022465384,6650.649107497631,2760.7880638953143,6646.914206681542,6656.448001039216,2771.0401505838204,6659.3537656264325,6663.504729956902,2794.697758206831,6664.074568267261,6668.706823669652,2808.832503090681,6663.9309517987585,6666.420871412415,2835.1423657187092,6665.970390011311,6667.650728978818,2848.511176238007,6638.983244184981,6645.838499862456,2869.6670653401284,6640.091586942566,6649.654211877617,2875.25420908737,6626.674606473699,6637.454832350154,2878.191024855937,6616.849625576918,6633.474303878718,2883.537100748341,6650.775453128343,6659.666537274199,2904.201336871197,6660.141851331113,6663.840330714918,2917.6424100180584,6660.72570376257,6665.03678057279,2939.5787513348605,6664.4241770333465,6667.4763823088915,2952.213355300979,6649.83903780909,6657.179863679434,2971.0913047644817,6644.91708897515,6653.066995751445,2981.18418080653,0.03183405623224301,1.134514684994279,-0.03327332516219427,-1.1828066520654257,-0.6502786746071977,-23.11046017699648,0.21073562390981398,8.765272354279002,-0.12849890510017845,-5.308849992690378,-1.2340069338951,-43.8341585528165,-0.21853969169952425,-7.767847236920188,0.03907566580165364,1.3925859006591492,14.405953543703731,-21.13114454849036,-32.26484397672462,41.171311908596344,78.03487169523896,ok,3,31.25947157560613
16,2.782047832966782,1778433413.306658,0.01011116593144834,6641.035142280771,6649.080800501269,2760.7880638953143,6644.227682856008,6652.998613870464,2771.0401505838204,6658.114541369931,6661.827676742976,2794.697758206831,6662.735935446404,6665.991342421371,2808.832503090681,6663.327459730416,6666.84185285937,2835.1423657187092,6665.8908915854145,6667.192881376654,2848.511176238007,6637.093254271478,6643.846760094141,2869.6670653401284,6640.06501512975,6648.508813460891,2875.25420908737,6626.582198856862,6634.669005410031,2878.191024855937,6618.6899272549435,6631.263068129719,2883.537100748341,6649.043621053274,6657.723423602409,2904.201336871197,6658.167697221628,6661.750906256687,2917.6424100180584,6658.219876516795,6661.820290674572,2939.5787513348605,6658.545500809977,6663.884914570406,2952.213355300979,6646.775839777486,6652.716911697283,2971.0913047644817,6642.346902222086,6650.265962649387,2981.18418080653,-0.09606990243055998,-3.4237771743031913,-0.2094870554451913,-7.446886702616242,-1.1160033333626154,-39.661996618067434,0.18147975531239585,7.548412805524625,-0.1575135699117959,-6.507572292720741,-1.220647652162124,-43.35961269934498,0.183467271019374,6.521221491483572,0.09565662229520226,3.4090286315054676,4.829291850634635,-10.172386948087315,-19.488945018210988,22.508187264261736,66.40919182260416,ok,3,31.25947157560613
17,2.9611667080316693,1778433413.485781,0.01011883420869708,6644.520850016811,6652.353806889385,2760.7880638953143,6646.089870709418,6655.124583549836,2771.0401505838204,6658.431856527187,6663.020345691843,2794.697758206831,6663.955614817984,6667.190200813033,2808.832503090681,6664.017599413148,6667.055472690039,2835.1423657187092,6667.244276675733,6669.028662469053,2848.511176238007,6639.720475593729,6645.856444661797,2869.6670653401284,6639.1615765504175,6646.9886847816115,2875.25420908737,6625.924256502735,6635.796254240915,2878.191024855937,6618.508929608461,6634.361793562978,2883.537100748341,6649.490998563439,6656.95954243971,2904.201336871197,6659.252009658587,6662.6866674817375,2917.6424100180584,6660.291033713358,6663.70310694746,2939.5787513348605,6661.319989607849,6664.341376043036,2952.213355300979,6647.167920347219,6654.212892380108,2971.0913047644817,6643.315381911544,6652.044784057219,2981.18418080653,-0.07165585543640267,-2.553699712827893,-0.37791817191476984,-13.43430887950714,-0.7977246036380664,-28.350587839473608,0.18162142605303566,7.554305414487938,-0.12569588704095366,-5.19304509620799,-1.070822369771403,-38.03754764189397,-0.10202955706607754,-3.6265723941334103,0.0814058312072865,2.9011562681014715,8.557757965914417,-12.663149614125599,-23.243466116245145,27.818146894607075,60.995599505887036,ok,3,31.25947157560613
18,3.1646687706233934,1778433413.689383,0.010318625019863248,6641.767527585047,6650.710250022925,2760.7880638953143,6645.071575939115,6652.097155912828,2771.0401505838204,6656.682726105694,6661.240381147416,2794.697758206831,6662.375087874805,6666.076010942324,2808.832503090681,6663.454329553443,6665.678758749275,2835.1423657187092,6667.01236360302,6666.842800379009,2848.511176238007,6639.769859705964,6645.840883944128,2869.6670653401284,6639.869989607849,6647.595665861782,2875.25420908737,6627.048749885381,6637.386947152857,2878.191024855937,6617.594507442613,6632.129522878013,2883.537100748341,6649.070544365315,6657.270784301739,2904.201336871197,6659.145108047805,6663.162473637558,2917.6424100180584,6659.553802304612,6663.134514166947,2939.5787513348605,6659.375783231959,6664.3063896445265,2952.213355300979,6648.072184185592,6653.884110706972,2971.0913047644817,6644.817688052082,6651.1496240486595,2981.18418080653,-0.2310177394927227,-8.23310155754568,-0.28463545452726824,-10.11827664915942,-1.1764079834558514,-41.80873664660733,0.18055161397824393,7.5098079819728785,-0.16362260476497167,-6.759963156365402,-1.0919115956776526,-38.78667509550785,0.13133923379509546,4.6683652585049735,0.02496828973691208,0.8898245887271575,0.2830016854882683,-4.792190034580479,-13.210714149615908,14.055893554818336,61.33482362797213,ok,3,31.25947157560613
19,3.3245654370402917,1778433413.84912,0.010000208159908652,6645.005967845462,6651.568384937494,2760.7880638953143,6646.513682489227,6656.082785707736,2771.0401505838204,6658.328385854448,6663.7617629978295,2794.697758206831,6664.4278998685695,6667.535943087691,2808.832503090681,6666.523454167558,6667.163783354219,2835.1423657187092,6668.356123727726,6669.3533606382,2848.511176238007,6639.797556316288,6648.313937708224,2869.6670653401284,6639.74977534615,6649.197868080814,2875.25420908737,6624.885110187364,6636.956846593514,2878.191024855937,6619.168242809547,6631.944475349206,2883.537100748341,6649.651707063606,6658.040228321666,2904.201336871197,6661.547044350033,6664.991800898616,2917.6424100180584,6660.634459149677,6665.136106611241,2939.5787513348605,6665.014114986094,6665.237524834183,2952.213355300979,6648.606203197114,6655.132010881192,2971.0913047644817,6646.406866460862,6653.544324051715,2981.18418080653,0.020500608128006175,0.730608779567935,-0.5604138887684509,-19.921702213830187,-0.2629286656817974,-9.344305287729856,0.15976759877880342,6.645324082864606,-0.23818219870683102,-9.840345043235565,-1.1992439343525831,-42.59931392442504,-0.6232305396412601,-22.15231287126035,0.02936015160287464,1.0463425849457457,-12.582712358599142,0.31066380983663444,2.8410840732397133,12.903213592481608,55.562056555310946,ok,3,31.25947157560613
