batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,f_new_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT
179,28.18163270794321,1778271552.423437,0.014777750009670854,6522.0133905920475,6520.466340128985,2628.999989318848,6511.471678332366,6513.87376287557,2631.9999881744384,6517.558296909863,6521.580991533453,2762.9999382019046,6522.3793899196135,6524.815436928814,2769.9999355316163,6521.31025766421,6522.347213986612,2800.9999237060547,6503.488493749427,6504.177157135435,2806.9999214172362,6514.153968884677,6519.212661613228,2837.999909591675,6520.608781367485,6524.630349665311,2842.9999076843264,6525.523272304918,6527.39416358468,2877.999894332886,6523.823538221719,6526.8638353149745,2881.9998928070067,6527.513343216066,6527.750560870495,2877.999894332886,6526.072388972095,6527.117578017545,2881.9998928070067,6528.202931197849,6528.951707063606,2940.999870300293,6529.384544732096,6529.767480209065,2946.9998680114745,6528.727737873278,6529.934494299599,2971.9998584747314,6526.879675703763,6528.882553412599,2978.9998558044435,0.3994878679452776,2768.6270686566268,14.224321265545395,-0.6664990011772353,2767.561081787504,-23.731624103310104,-0.24731689303237847,2778.648866934153,-8.79840438501293,-0.7286532113451843,2863.695145313768,-26.32729237400901,-0.5624197452375161,2881.4496625882643,-24.897190142321904,-0.57057915051359,2881.4415031829885,-25.25839059150045,0.3872750843896436,2967.782244110448,13.776808152590823,0.47402595978697293,2976.5367455213277,16.878007011042094,16.291826427188745,-6.415094451581036,25.480172768899624,30.916278066567543,53.053792687179055
180,28.364804124459624,1778271552.605303,0.012177582830190659,6520.916141455512,6521.90770394596,2628.999989318848,6511.165514869945,6513.697770272335,2631.9999881744384,6517.283050096281,6521.409230675184,2762.9999382019046,6524.276646697434,6527.117639147844,2769.9999355316163,6522.25228780145,6522.107942354129,2800.9999237060547,6502.01104777333,6504.5792126417455,2806.9999214172362,6514.327342054589,6518.993177858605,2837.999909591675,6522.034880948742,6526.009137451477,2842.9999076843264,6525.909051869059,6527.0893923648255,2877.999894332886,6524.69349115139,6526.7451569520435,2881.9998928070067,6527.848479383807,6528.960596937372,2877.999894332886,6526.900846654645,6527.408335116301,2881.9998928070067,6528.553817587187,6530.519951401412,2940.999870300293,6528.45454962252,6531.074601888926,2946.9998680114745,6530.216207170584,6530.919745086652,2971.9998584747314,6528.07189381667,6529.163048262371,2978.9998558044435,0.22051107915212853,2768.448091867833,7.851603726052687,-0.6561120067765297,2767.571468781905,-23.36178071833077,-0.011304236239748858,2778.8848795909457,-0.4021530453562965,-0.6932624575970009,2863.7305360675164,-25.04857335272745,-0.5691476143605847,2881.4429347191412,-25.195019367252396,-0.6024472564209669,2881.409635077081,-26.669127499246358,0.4665089488642188,2967.8614779749228,16.595449976076523,0.45926532198138503,2976.5219848835222,16.35244476444673,18.23553048201256,-7.303804822894547,23.726749655168643,30.803226877234668,47.474007434578006
181,28.514669645461254,1778271552.755389,0.012618290958926082,6524.999547635785,6524.399312284134,2628.999989318848,6516.006195555828,6518.25784454565,2631.9999881744384,6519.933074548399,6523.058775254455,2762.9999382019046,6525.415915273406,6528.352530794388,2769.9999355316163,6523.905380994589,6523.659317785861,2800.9999237060547,6506.307370785829,6505.874792921111,2806.9999214172362,6516.56494788642,6523.626402176238,2837.999909591675,6524.5922639606315,6527.249899135006,2842.9999076843264,6528.042462634105,6528.48270471009,2877.999894332886,6525.647145215025,6526.475755723324,2881.9998928070067,6528.82269462359,6529.428540208454,2877.999894332886,6528.208706482869,6529.098487025093,2881.9998928070067,6529.6453403429405,6532.046943485038,2940.999870300293,6531.420671210685,6532.833105113549,2946.9998680114745,6531.2033392425965,6531.675424091451,2971.9998584747314,6529.772055811963,6529.800562398752,2978.9998558044435,0.31778360148172063,2768.545364390163,11.315127199350227,-0.6181738154321172,2767.609406973249,-22.010938639715818,-0.2350994381314991,2778.661084389054,-8.36376319469391,-1.0739301510973918,2863.349868374016,-38.80264663214479,-0.5800437470799067,2881.432038586422,-25.677369232146216,-0.5824053708120673,2881.42967696269,-25.78191356154097,0.33885447539605923,2967.7338235014545,12.054307874041882,0.4292340022974497,2976.4919535638383,15.28315981557158,18.17427330835198,-6.246958813958753,23.08802979539006,30.039737424664544,59.54335623324213
182,28.664205520413816,1778271552.9046972,0.012162791099399328,6527.164769080295,6528.318247394321,2628.999989318848,6519.543700522664,6519.5887566097135,2631.9999881744384,6521.1288366904055,6524.8561940275695,2762.9999382019046,6525.126110279059,6527.122471497998,2769.9999355316163,6523.6882094935345,6523.625699177797,2800.9999237060547,6506.105272488308,6505.257794113152,2806.9999214172362,6514.895736161628,6522.83447596051,2837.999909591675,6525.459771678333,6527.218047192591,2842.9999076843264,6528.751943943517,6529.839976159183,2877.999894332886,6526.977300791637,6527.750463062017,2881.9998928070067,6527.901005593421,6528.693138123912,2877.999894332886,6527.658585750527,6529.905918941224,2881.9998928070067,6530.044264449674,6532.3706223064455,2940.999870300293,6530.462727328299,6531.319341626678,2946.9998680114745,6529.461261729376,6530.447189534492,2971.9998584747314,6528.539355686646,6530.11539719412,2978.9998558044435,0.02350674942880509,2768.25108753811,0.8369905136388308,-0.6714464686063044,2767.5561343200748,-23.90778556354133,-0.28125252252398825,2778.6149313046612,-10.00567893737464,-1.2563228416814454,2863.167475683432,-45.39275783610645,-0.5959071106090553,2881.416175222893,-26.37960840747104,-0.5559928168420826,2881.4560895166596,-24.61268295770195,0.30154963445499616,2967.6965186605134,10.72723660732735,0.4665733773091124,2976.5292929388497,16.612652895482206,18.739894728499255,-9.199181577541188,22.155432599679273,30.441284299627345,59.458219596924046
183,28.82310649950523,1778271553.0634089,0.011786082992330194,6524.589639942537,6525.287113732922,2628.999989318848,6517.746634777028,6516.130042485557,2631.9999881744384,6519.907887336858,6523.890792248679,2762.9999382019046,6523.184162667726,6526.572109300975,2769.9999355316163,6521.6844194149835,6522.383082189687,2800.9999237060547,6504.604395268515,6505.479929394504,2806.9999214172362,6513.6588348564965,6522.2462511844,2837.999909591675,6523.333175413394,6525.939106580676,2842.9999076843264,6524.6877617140935,6526.604596998502,2877.999894332886,6526.704023901946,6527.767220405293,2881.9998928070067,6529.132671088424,6529.598719320232,2877.999894332886,6527.700356083993,6529.414251001008,2881.9998928070067,6529.552801295962,6531.480152520096,2940.999870300293,6530.975963566342,6531.432374606475,2946.9998680114745,6529.824840297093,6531.782952287801,2971.9998584747314,6529.537359782376,6529.81426322707,2978.9998558044435,-0.06624820583124265,2768.1613325828503,-2.358859526464157,-0.6321794893360851,2767.595401299345,-22.50963014235187,-0.20686285330345955,2778.689320973882,-7.359234596898984,-1.2359836945345228,2863.187814830579,-44.65787508909094,-0.6080783144794183,2881.4040040190225,-26.918403105892263,-0.5606638545996305,2881.4514184789023,-24.819460397854805,0.3014306464508173,2967.696399672509,10.723003763614681,0.38453952516245465,2976.447259086703,13.6917834724314,20.050476951114682,-8.230826658033509,20.119237787181135,29.572823040401698,56.98558185725699
184,28.975307937012985,1778271553.21617,0.012904542032629251,6525.36422502063,6524.7835421951895,2628.999989318848,6516.083105113549,6517.15282727634,2631.9999881744384,6521.173660482317,6524.295543601187,2762.9999382019046,6526.3555231225355,6527.65971818932,2769.9999355316163,6522.578978818351,6523.787469816915,2800.9999237060547,6502.9408610202645,6505.774837240579,2806.9999214172362,6515.223284530978,6522.5454641317965,2837.999909591675,6523.918368126662,6527.642118776172,2842.9999076843264,6527.8749686707215,6529.153421768499,2877.999894332886,6528.04125225418,6528.387683772962,2881.9998928070067,6528.022936088272,6531.674777638536,2877.999894332886,6528.422135281351,6529.822511232693,2881.9998928070067,6529.620469480698,6530.898193599657,2940.999870300293,6530.012177155608,6531.9591573188245,2946.9998680114745,6529.475732799462,6531.430569734388,2971.9998584747314,6529.029976770486,6530.391672524987,2978.9998558044435,0.22846545659016942,2768.4560462452714,8.13483040006422,-0.6744497176719599,2767.5531310710094,-24.014720424342123,-0.09494749193012589,2778.801236335255,-3.3777976874172984,-0.9914772083739616,2863.4323213167395,-35.82350278651531,-0.6098336963922275,2881.4022486371096,-26.996110330124136,-0.6395689300921696,2881.37251340341,-28.312429278067885,0.4676904660957734,2967.8626594921543,16.637480917090357,0.42383912040587934,2976.4865586819465,15.091071486842521,20.16457667063706,-7.13591225616916,23.67076267585936,31.903548418484775,56.84518299171877
185,29.128424103953876,1778271553.3688169,0.011967458063736558,6527.241262951982,6524.966786380168,2628.999989318848,6518.19060885778,6519.319829140814,2631.9999881744384,6523.2291087202375,6525.919624354311,2762.9999382019046,6527.877181587554,6530.11499067763,2769.9999355316163,6522.442170736926,6525.218574441422,2800.9999237060547,6505.454269951401,6507.329084268118,2806.9999214172362,6516.962921417,6523.266532689428,2837.999909591675,6524.319040559953,6529.161159336125,2842.9999076843264,6529.083010361586,6529.983610966776,2877.999894332886,6528.522914692667,6530.533627777608,2881.9998928070067,6531.236345019408,6531.076451080477,2877.999894332886,6529.6341779503,6531.092013326406,2881.9998928070067,6531.39876822447,6532.335886542163,2940.999870300293,6531.770634532506,6532.030172387444,2946.9998680114745,6531.140352110524,6533.958782895743,2971.9998584747314,6529.845221138858,6530.452512455299,2978.9998558044435,0.358665532687402,2768.586246321369,12.770785230760566,-0.6272551442233071,2767.600325644458,-22.334291984357627,-0.2896305650175974,2778.606553262168,-10.30373138704675,-0.7722501528967114,2863.651548372217,-27.902512806676388,-0.5637769195072572,2881.4483054139946,-24.957269515665633,-0.5523303571774806,2881.4597519763242,-24.450553239763842,0.36307737338431073,2967.7580463994427,12.916006010419187,0.3654362295508868,2976.4281557910917,13.011598029821991,16.776682912818195,-5.003036438171406,23.30209264417864,29.14575414630407,52.46897092123858
186,29.287675666389987,1778271553.534836,0.025494332890957594,6525.052029525936,6524.3666014610135,2628.999989318848,6517.0086514655995,6517.441784087783,2631.9999881744384,6521.327360393679,6522.547293456001,2762.9999382019046,6526.017299874683,6529.403412598955,2769.9999355316163,6521.8832029220275,6521.428179539688,2800.9999237060547,6501.830516245377,6504.6931793868625,2806.9999214172362,6514.585377632424,6522.8042867622335,2837.999909591675,6522.56079866736,6526.851430449003,2842.9999076843264,6526.952355044777,6529.022842864566,2877.999894332886,6526.81129535104,6530.050015282575,2881.9998928070067,6529.592493199254,6528.2377036403095,2877.999894332886,6527.637569153651,6529.5098328086315,2881.9998928070067,6530.070417519944,6532.369055842528,2940.999870300293,6531.487492740777,6532.315302442156,2946.9998680114745,6532.43028395024,6533.210789497814,2971.9998584747314,6530.388910963719,6531.183410765046,2978.9998558044435,0.18890863662280163,2768.416489425304,6.72635479765555,-0.536720315005648,2767.6908604736755,-19.11067344711165,0.03534474907176048,2778.931528576257,1.2574045848920086,-1.025295435232942,2863.3985030898803,-37.04540414126713,-0.5624698688561705,2881.4496124646457,-24.89940901403618,-0.5160158140751114,2881.4960665194267,-22.842981506717013,0.3014551340377603,2967.6964241600963,10.72387487771686,0.44576816001379277,2976.5084877215545,15.871869408572618,18.201846214041847,-7.535608679025133,19.152261125518965,27.475474699868123,51.45948480668827
187,29.478295082924888,1778271553.7186959,0.011986083816736937,6522.699208362626,6523.246211449705,2628.999989318848,6515.9078139805,6515.624669132256,2631.9999881744384,6519.453273527524,6523.247077971697,2762.9999382019046,6527.049219060427,6527.865316196472,2769.9999355316163,6524.2990769324815,6523.890376562644,2800.9999237060547,6503.300229238622,6505.616074212182,2806.9999214172362,6513.962192438181,6521.0147751933255,2837.999909591675,6524.005299996943,6526.394276675734,2842.9999076843264,6527.079637497325,6528.561105847113,2877.999894332886,6527.608090595104,6528.3032903383555,2881.9998928070067,6529.312519485283,6530.070629947732,2877.999894332886,6529.067846990862,6528.566618271847,2881.9998928070067,6529.632046031115,6532.581948222636,2940.999870300293,6529.922262126724,6532.081715927499,2946.9998680114745,6529.49854357062,6531.498314331998,2971.9998584747314,6528.534986398508,6529.503146682153,2978.9998558044435,0.04408766616305645,2768.2716684548445,1.5698026840638208,-0.7145901338100832,2767.5129906548714,-25.443975780250856,-0.010467179094127628,2778.885716648091,-0.3723743789245778,-1.1008358328176373,2863.3229626922957,-39.774787752422334,-0.6065478330707014,2881.4055345004313,-26.850651774320465,-0.617216575067768,2881.394865758434,-27.322935509608186,0.35432359738289704,2967.7492926234413,12.60460179815932,0.40800603759800486,2976.470725599139,14.527324128453522,22.261376785190215,-11.105587264602402,19.16723271757608,31.405187070189914,52.85689504094577
188,29.632293083006516,1778271553.87378,0.01415616599842906,6525.433818809794,6525.1371290154975,2628.999989318848,6515.742558914326,6515.002489531436,2631.9999881744384,6520.373484732709,6525.208894458538,2762.9999382019046,6526.545545129444,6527.240184002201,2769.9999355316163,6522.524010453281,6523.25062505731,2800.9999237060547,6503.98272916221,6507.055147171195,2806.9999214172362,6515.913468533178,6522.473976831616,2837.999909591675,6525.654390683741,6526.218965675338,2842.9999076843264,6528.256551639821,6529.603507350918,2877.999894332886,6527.899779930924,6528.67737261974,2881.9998928070067,6530.032880459699,6530.344495216554,2877.999894332886,6528.737420912674,6531.111026377725,2881.9998928070067,6531.326052205276,6531.060314209738,2940.999870300293,6530.417385457102,6530.922023718556,2946.9998680114745,6531.101711648378,6531.0552908273985,2971.9998584747314,6530.026727695082,6530.545951645933,2978.9998558044435,0.07277070057072307,2768.300351489252,2.591102025102209,-0.7547734741006438,2767.4728073145807,-26.87475951031888,-0.039510162658414005,2778.856673664527,-1.4055909571080252,-1.2373272793986785,2863.1864712457145,-44.706420749766224,-0.6016507011359153,2881.410431632366,-26.633865599999872,-0.5423130356760554,2881.4697692978257,-24.007106578707468,0.4755714982144103,2967.8705405242727,16.917838399198935,0.4656861599635475,2976.5284057215044,16.581062936600013,20.128903208076558,-12.689695878822453,19.853884758401474,30.98996395378679,58.0410932720882
189,29.786510228877887,1778271554.026481,0.0111239580437541,6523.9802304612285,6525.082168291714,2628.999989318848,6514.547528807654,6514.405377938076,2631.9999881744384,6518.587547758046,6523.212828193294,2762.9999382019046,6524.6266711495555,6527.325564691138,2769.9999355316163,6522.204314270869,6522.336832533545,2800.9999237060547,6504.445569581563,6506.7838952226675,2806.9999214172362,6515.332744444784,6521.789051563408,2837.999909591675,6522.75874774582,6526.640911452761,2842.9999076843264,6526.540318488858,6527.751274566738,2877.999894332886,6526.715909160376,6529.39729498426,2881.9998928070067,6527.762328453098,6530.070875997188,2877.999894332886,6527.872359935202,6529.543750955161,2881.9998928070067,6531.612770119509,6530.47574655378,2940.999870300293,6530.37746889996,6530.1351331112255,2946.9998680114745,6529.83101751383,6529.560861325916,2971.9998584747314,6527.982742916528,6530.5253354525175,2978.9998558044435,0.013367852602649838,2768.240948641284,0.4759809879297643,-0.6782564479405961,2767.549324340741,-24.150264351097306,-0.05042008684629538,2778.845763740339,-1.7937161823519276,-0.8863607689120439,2863.537437756201,-32.02549408780978,-0.5556503171483411,2881.4564320163536,-24.597521185607395,-0.6031782392251711,2881.4089040942767,-26.70148663674313,0.4852347659575782,2967.880203792016,17.26159659896683,0.5468583879765972,2976.609577949517,19.471253663964077,17.53209273445055,-8.942776914860884,24.89701172883714,31.73655191768943,49.37751199427695
190,29.93940666632261,1778271554.1799328,0.012237332994118333,6524.033594155943,6521.951821682917,2628.999989318848,6514.706171103708,6516.378396552251,2631.9999881744384,6518.757248525232,6522.811706452303,2762.9999382019046,6525.273865268822,6526.074841825351,2769.9999355316163,6521.718175566219,6523.374765412477,2800.9999237060547,6502.409993275667,6504.934838157533,2806.9999214172362,6514.8960341718375,6519.077427637008,2837.999909591675,6521.13973622276,6524.726504569489,2842.9999076843264,6526.767211235749,6528.075790873246,2877.999894332886,6525.390376562644,6527.091577773023,2881.9998928070067,6527.206452303084,6528.307710058991,2877.999894332886,6526.323529052175,6528.179484671578,2881.9998928070067,6529.254899593483,6530.688065837332,2940.999870300293,6529.0645016352355,6533.035811657548,2946.9998680114745,6529.272893297062,6530.28248616927,2971.9998584747314,6528.950137543174,6530.56758718709,2978.9998558044435,0.3848462995285497,2768.6124270882096,13.702987854190011,-0.7241325790936238,2767.5034482095875,-25.783747819061716,-0.15327489949259102,2778.7429089276925,-5.452820190618661,-0.6831838209645618,2863.740614704149,-24.68441766217094,-0.5799472073478322,2881.432135126154,-25.67309561251231,-0.5717840246451604,2881.4402983088567,-25.311727944261076,0.6128244530796185,2968.007793479138,21.80043401087972,0.46720941607392114,2976.5299289776144,16.635299475295177,16.286806298256554,-6.914226979688779,26.56336878665756,31.916753522555496,54.13157016261859
191,30.09428547893185,1778271554.334497,0.011608292115852237,6524.161940275697,6525.149026499986,2628.999989318848,6516.03086010331,6516.85284561543,2631.9999881744384,6519.87132988966,6523.571161781337,2762.9999382019046,6525.118195433567,6528.1790919094055,2769.9999355316163,6523.596287862579,6523.535134639484,2800.9999237060547,6503.152614848549,6503.474936577315,2806.9999214172362,6513.216396674512,6521.826892746891,2837.999909591675,6524.61795091237,6528.165366628969,2842.9999076843264,6526.5328758749265,6529.020526026225,2877.999894332886,6526.933013418102,6528.140679157625,2881.9998928070067,6529.274409328484,6528.274325274322,2877.999894332886,6528.168207659627,6528.926701714705,2881.9998928070067,6530.011481798453,6532.8808570467945,2940.999870300293,6530.7068190848795,6533.251294434087,2946.9998680114745,6531.1883149433015,6529.409042699514,2971.9998584747314,6529.445499281719,6528.897710670293,2978.9998558044435,0.09360227713536756,2768.3211830658165,3.332839287481099,-0.6337285092532032,2767.593852279428,-22.564785151341617,-0.1910624301296027,2778.705121397056,-6.797127775834716,-1.1419389635696517,2863.2818595615436,-41.259903200960125,-0.6176805741514427,2881.3944017593503,-27.343475815153887,-0.5491387568303221,2881.4629435766715,-24.309267516112822,0.3904648387933133,2967.7854338648517,13.890279522799151,0.48974404984942577,2976.55246361139,17.43765997687015,18.037774830410786,-7.4734719267396565,23.88308653720824,30.84827265854839,58.13257497895929
192,30.252127895480953,1778271554.49696,0.020842375000938773,6525.1072806186385,6524.906146651587,2628.999989318848,6516.658527676744,6516.535718433842,2631.9999881744384,6519.884136687349,6523.243984778555,2762.9999382019046,6524.177719534187,6527.32751169117,2769.9999355316163,6521.356207781888,6523.010474676774,2800.9999237060547,6503.5223584069445,6506.126804107955,2806.9999214172362,6516.6125958981565,6521.710772686982,2837.999909591675,6524.969318702815,6527.271933551364,2842.9999076843264,6526.337576794938,6528.811648378519,2877.999894332886,6526.170782773481,6526.941452455911,2881.9998928070067,6527.53644129963,6529.240596631721,2877.999894332886,6529.058737048019,6529.027351224135,2881.9998928070067,6530.339283858544,6533.195971513281,2940.999870300293,6531.70988935416,6531.825045083596,2946.9998680114745,6530.685408197574,6532.263123146988,2971.9998584747314,6531.256799217533,6530.389101995905,2978.9998558044435,0.11159271989936279,2768.3391735085806,3.973414028588201,-0.6188849494655253,2767.6086958392157,-22.03625955623347,-0.14699598202404848,2778.749187845161,-5.229445012679941,-0.9090010192271658,2863.5147975058862,-32.84351901405223,-0.6272317741634016,2881.3848505593387,-27.76628821603192,-0.6279592141275298,2881.384123119374,-27.79849051912918,0.20277108032200586,2967.59774010638,7.213317832962463,0.35693452268767684,2976.4196540842286,12.708889148419024,21.684171296295688,-6.64219966535586,20.785572187086988,30.762999079188482,49.335172847517214
193,30.43914554140065,1778271554.6796641,0.012224083067849278,6526.373663538834,6525.7145077482655,2628.999989318848,6518.315696732586,6517.426133202922,2631.9999881744384,6522.455163982027,6525.151355564386,2762.9999382019046,6526.859531741908,6528.218660023841,2769.9999355316163,6523.9811061527635,6524.120970749152,2800.9999237060547,6505.78709080906,6508.353728948253,2806.9999214172362,6517.424360424245,6522.4474906012165,2837.999909591675,6524.844501329584,6526.809580646148,2842.9999076843264,6526.55919094049,6528.7661445120275,2877.999894332886,6526.852119693127,6529.190870189809,2881.9998928070067,6530.393955741663,6531.504691750466,2877.999894332886,6528.1630008863885,6530.612216890302,2881.9998928070067,6530.216353883303,6532.736838646576,2940.999870300293,6532.113144542593,6532.975965094599,2946.9998680114745,6530.101239416816,6531.607945410642,2971.9998584747314,6530.067547452395,6529.794981202433,2978.9998558044435,0.08859155077234782,2768.3161723394537,3.154425404907088,-0.6578168200672396,2767.569763968614,-23.42248296711133,-0.03341292378639049,2778.862770903399,-1.1886790730457435,-0.9358474177750807,2863.487951107338,-33.81351814773518,-0.5858411694702222,2881.4262411640316,-25.934009452923114,-0.5586219207290853,2881.453460412773,-24.729068095195622,0.2869454061447955,2967.681914432203,10.207710152473261,0.3809904496734607,2976.443710011214,13.565416298336384,20.551659596522953,-9.780847569700695,18.317804531107466,29.216051310759557,47.34088706834198
194,30.609147790935822,1778271554.849548,0.01198575017042458,6528.310902588868,6527.530387871749,2628.999989318848,6521.287676131675,6520.744874224409,2631.9999881744384,6524.829441880368,6527.707833847848,2762.9999382019046,6528.635029189719,6529.403877189229,2769.9999355316163,6523.704788030687,6524.105547574655,2800.9999237060547,6505.293761652964,6507.080268667666,2806.9999214172362,6516.375153589876,6521.6477488767305,2837.999909591675,6525.665534737293,6529.495473301342,2842.9999076843264,6528.459249014274,6533.460164440505,2877.999894332886,6530.117026316594,6528.548016321789,2881.9998928070067,6530.752448268484,6532.572517345723,2877.999894332886,6530.692199773817,6529.611388574747,2881.9998928070067,6530.54006938289,6531.840810587767,2940.999870300293,6531.159965767034,6533.464284622673,2946.9998680114745,6533.322978879481,6534.140271112878,2971.9998584747314,6533.320574930463,6532.608761500137,2978.9998558044435,0.12339389345670343,2768.350974682138,4.393611229703372,-0.6844910428623187,2767.543089745819,-24.372255776226808,-0.11364776449828143,2778.782536062687,-4.043067892566836,-0.7703774831771101,2863.6534210419363,-27.834850546412852,-0.7369385011246854,2881.275143832377,-32.622784212440045,-0.6542232291340707,2881.357859104368,-28.96114560202016,0.493636337641886,2967.8886053637,17.56047160007197,0.390043658611384,2976.452763220152,13.887761774932999,21.88192190353067,-4.669172605028633,26.70797818874456,34.84158116300436,51.99075777575572
195,30.76155045791529,1778271555.001912,0.01191083388403058,6528.257474707338,6527.819809273466,2628.999989318848,6519.870593269555,6519.396413179692,2631.9999881744384,6524.387313934652,6526.898523703274,2762.9999382019046,6527.976727695082,6530.24149524712,2769.9999355316163,6522.512116025309,6523.1273848457995,2800.9999237060547,6504.640718892319,6507.010645841611,2806.9999214172362,6515.85163829202,6523.885075037442,2837.999909591675,6524.919308005012,6529.466879603876,2842.9999076843264,6528.78679279885,6530.80892960846,2877.999894332886,6530.203313262219,6528.35473759819,2881.9998928070067,6527.904280649204,6532.038328697619,2877.999894332886,6529.234891646544,6529.977609499649,2881.9998928070067,6529.810098725434,6530.946095302136,2940.999870300293,6530.741398966898,6534.269207140018,2946.9998680114745,6532.853547085613,6532.056664730874,2971.9998584747314,6531.992901244002,6531.710997340832,2978.9998558044435,0.10303050899899682,2768.33061129768,3.6685445985937886,-0.6201109589743494,2767.607469829707,-22.07991333029631,-0.08514438204709665,2778.8110394451382,-3.029047855070359,-0.9799493659596936,2863.4438491591536,-35.4069851990588,-0.6761166031444183,2881.3359657303577,-29.93032120477642,-0.6652705021832875,2881.3468118313185,-29.45018614511906,0.6014181157179327,2967.9963871417763,21.39466837324947,0.46385127083558897,2976.5265708323764,16.515730498730818,19.700977535611433,-3.5620415520234197,28.295139186005468,34.66167274429251,59.123528887889286
196,30.914057249436155,1778271555.154288,0.011649082880467176,6526.106102332121,6526.946312314698,2628.999989318848,6518.459913806279,6518.835947672464,2631.9999881744384,6522.474850994896,6526.557656569979,2762.9999382019046,6527.525173457224,6526.903826756732,2769.9999355316163,6521.508787480514,6523.909777791364,2800.9999237060547,6504.322268239752,6505.368233640004,2806.9999214172362,6515.672940673044,6522.644078002261,2837.999909591675,6524.3718067059945,6526.616876547361,2842.9999076843264,6527.583866185775,6528.5876272274345,2877.999894332886,6528.057143075465,6527.995514564294,2881.9998928070067,6528.955304581717,6529.4016871962585,2877.999894332886,6527.752076901917,6528.789753033591,2881.9998928070067,6529.824063942293,6530.306154292875,2940.999870300293,6530.437663905615,6532.1662255096735,2946.9998680114745,6530.755235810129,6531.779172907051,2971.9998584747314,6529.524317633035,6529.769236176911,2978.9998558044435,0.07135589959642509,2768.2989366882775,2.5407260682834707,-0.7742168750511873,2767.4533639136303,-27.567068848867375,-0.324708691764354,2778.5714751354208,-11.551650768543658,-1.1070660073711924,2863.3167325177424,-39.999892952617294,-0.6128452213919742,2881.39923711211,-27.129424480581967,-0.5754712998679425,2881.436611033634,-25.474956197013668,0.5125356197490347,2967.9075046458074,18.232789015539666,0.41712213076007376,2976.479841692301,14.851908639335283,18.629262421809585,-9.164037535216439,24.218758501366235,31.899486918679457,59.195902283216085
197,31.066166208009236,1778271555.306677,0.012209499953314662,6526.257419690069,6525.488325641103,2628.999989318848,6516.253710609164,6517.414241831463,2631.9999881744384,6521.056186386282,6525.479339487118,2762.9999382019046,6528.091484549316,6528.87290705138,2769.9999355316163,6521.860097197176,6523.088363847541,2800.9999237060547,6504.70422868845,6505.547327077666,2806.9999214172362,6515.817539811107,6521.981821377266,2837.999909591675,6524.260007029984,6526.428132163706,2842.9999076843264,6526.275495919552,6529.101847663294,2877.999894332886,6525.615458324418,6526.718812849589,2881.9998928070067,6527.84066387505,6528.867782804047,2877.999894332886,6527.190472842864,6528.201349451356,2881.9998928070067,6528.831740379619,6532.568896903751,2940.999870300293,6530.028769447077,6530.881210074273,2946.9998680114745,6529.009414066081,6530.313468533178,2971.9998584747314,6527.468386465751,6529.763760430358,2978.9998558044435,0.24920309663198967,2768.476783885313,8.873222921872907,-0.7375145480000627,2767.4900662406812,-26.26023143762507,-0.25012530484959744,2778.646058522336,-8.898314838134734,-1.032193351730233,2863.391605173383,-37.294635821808846,-0.6276679780324352,2881.3844143554693,-27.785598083368747,-0.5891749434469179,2881.422907390055,-26.08158891700161,0.1916432184813017,2967.5866122445395,6.81745860032029,0.4810708528484209,2976.543790414389,17.12884507597971,20.5552242555749,-10.691519828168172,22.154521821009887,32.05695989252086,55.89928448215201
