batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
10,1.8153516874881461,1778434391.9808,0.010384374996647239,6619.623278417947,6621.151364733931,2760.3802684056104,6622.147713726808,6628.901256227649,2771.59737407325,6627.984307852186,6629.485788733687,2796.1739479157573,6626.905475746554,6625.460262248984,2807.196968046192,6630.918611119601,6629.918646269523,2833.479253626048,6635.844032154538,6636.878651771249,2851.212574393018,6611.092861509307,6611.979250848182,2869.4962310414535,6618.079629856038,6620.669019164348,2875.69948388906,6587.418881621177,6597.384243665372,2878.3839441093337,6583.434624201487,6600.595841611394,2883.4692263429547,6622.441839105051,6623.476765901518,2904.300960477125,6630.124416969772,6633.243617996761,2918.682128440234,6632.418196961824,6632.484446923618,2939.78632617266,6633.096630192255,6632.892532933949,2952.5054583894484,6617.525347678576,6620.974076168352,2971.2486231784974,6622.454674939634,6624.828845859951,2982.085668039493,0.21090789849443528,7.516367074876665,-0.6241439065308632,-22.186840305198643,1.660882208543647,59.025550656081805,0.2612830250206454,10.838572302077898,-0.029165399206905546,-1.2017803778482061,-0.09787707121924658,-3.4766958584980423,-0.4419173992185889,-15.7074011015141,-0.23265044118039205,-8.291182111811143,0.9208440854305512,38.411109401914715,6.648694471129389,38.99315859847673,56.92472073913593,ok,3,15.25452885483929
11,1.9835914784343913,1778434392.1490712,0.01044637500308454,6622.35198367821,6626.739811107376,2760.3802684056104,6624.490193171745,6628.324754714675,2771.59737407325,6631.8078720542835,6630.033150961273,2796.1739479157573,6633.480332854479,6633.813945349514,2807.196968046192,6634.081888620594,6633.227626310481,2833.479253626048,6642.215617263197,6640.362024329859,2851.212574393018,6614.370125622763,6618.554402909804,2869.4962310414535,6622.501137023566,6624.659649417733,2875.69948388906,6594.721053275056,6604.911408442094,2878.3839441093337,6589.701445731577,6601.89077238133,2883.4692263429547,6622.350542531404,6627.469158235779,2904.300960477125,6632.789178408779,6635.114538313416,2918.682128440234,6634.322480667543,6634.401059082435,2939.78632617266,6636.8444646514035,6635.2908121160235,2952.5054583894484,6619.525975792402,6624.9384372039,2971.2486231784974,6627.073510713085,6624.966375278907,2982.085668039493,-0.07324377459101544,-2.610272539366855,-0.165055321139583,-5.867326450404305,0.02506035856840355,0.8906119028368199,0.12629288411075498,5.238895850827676,-0.15800889522449646,-6.510865442270781,-1.3916036467442725,-49.43121586126091,-0.6112942302711118,-21.727688665094274,-0.5531494580009965,-19.71310635847797,1.590951150960139,4.240141231156611,11.485372254091326,12.345999313135675,46.71238896849334,ok,3,15.25452885483929
12,2.169721020385623,1778434392.3352032,0.010451625101268291,6619.525492863038,6622.982038389828,2760.3802684056104,6621.263810862854,6625.503204755936,2771.59737407325,6628.622387443838,6631.317516887245,2796.1739479157573,6629.0578139805,6630.53025338509,2807.196968046192,6635.001318886205,6634.650336216645,2833.479253626048,6640.607144603722,6640.050090167191,2851.212574393018,6614.876804107956,6616.366367637619,2869.4962310414535,6619.144845187517,6623.262109912279,2875.69948388906,6593.621005899074,6600.601240945075,2878.3839441093337,6585.863144542591,6598.068412446128,2883.4692263429547,6621.531240639422,6625.564600971971,2904.300960477125,6630.355443653147,6633.199929700156,2918.682128440234,6629.84723385396,6631.429814775195,2939.78632617266,6635.136901305132,6633.802616376806,2952.5054583894484,6616.7963658037115,6622.572922333954,2971.2486231784974,6620.312742610875,6624.992728550907,2982.085668039493,-0.0075274426892948665,-0.2682641228314633,-0.4674625569108517,-16.6171887449614,0.4522530260926724,16.072472667647222,0.29469496144010204,12.224570066785715,-0.0778760654556212,-3.2089369565847954,-0.9662451631489922,-34.32203799282957,-0.771224894746114,-27.412224055152436,-0.23374923121249644,-8.330340723385648,-2.5291606010886833,26.27650700497247,5.2655142387550695,26.917970092988043,48.21362515977624,ok,3,15.25452885483929
13,2.3243573328945786,1778434392.489728,0.01023058407008648,6624.459762508789,6627.088374545342,2760.3802684056104,6625.696743283309,6632.144729039949,2771.59737407325,6632.763645811047,6632.036520769019,2796.1739479157573,6634.3673976831615,6632.484127517804,2807.196968046192,6640.461633095944,6636.236280832595,2833.479253626048,6643.745415227556,6642.060740593575,2851.212574393018,6615.010748234863,6616.829304337194,2869.4962310414535,6624.6384081670085,6626.011594889506,2875.69948388906,6592.264552067732,6603.975000764129,2878.3839441093337,6590.449374942689,6602.483673625333,2883.4692263429547,6622.8284041935385,6628.527679799491,2904.300960477125,6634.861475685424,6636.35765656998,2918.682128440234,6634.643514075253,6632.516853623498,2939.78632617266,6638.459143564508,6638.070033927315,2952.5054583894484,6622.894810037596,6627.347559372803,2971.2486231784974,6625.939274688999,6628.976823975303,2982.085668039493,0.14165717675876963,5.048399547434173,-0.4614143058247597,-16.402187717844537,1.9341553552809831,68.73731581481347,0.18350154936396212,7.612032240393216,-0.1996548872866899,-8.226917251515893,-1.7651823203539023,-62.701120765264534,-0.19203578100672855,-6.825671592584641,-0.24950603340701025,-8.891880670749007,-0.5618328647063671,22.840750514704965,12.424089356580282,26.00718240377359,59.38175113613854,ok,3,15.25452885483929
14,2.4795610619476065,1778434392.6449971,0.010359207866713405,6620.108730934988,6624.315770088945,2760.3802684056104,6624.089386251796,6628.951005593422,2771.59737407325,6628.156125255984,6630.563781825962,2796.1739479157573,6633.57400434025,6634.944478405721,2807.196968046192,6635.717976892748,6639.5252177766915,2833.479253626048,6644.092554329554,6641.016303450805,2851.212574393018,6613.90332396002,6616.088924718037,2869.4962310414535,6618.003881774001,6622.140292508481,2875.69948388906,6594.2694317938685,6601.286834061802,2878.3839441093337,6591.1460112479745,6603.759802243483,2883.4692263429547,6624.10131582969,6628.702935782622,2904.300960477125,6633.912647858911,6637.643692881376,2918.682128440234,6634.1892563499105,6633.71954641318,2939.78632617266,6635.517816425711,6634.267825595256,2952.5054583894484,6621.174013509796,6623.682391417306,2971.2486231784974,6623.790208454319,6625.495840083138,2982.085668039493,-0.013935421285382542,-0.4966326177051562,-0.4507301910443554,-16.022392696288044,-3.146889732338814,-111.83628697434327,0.2702049413752743,11.208672255854443,-0.06890116987069346,-2.8391201976683296,-0.8821378040146358,-31.33445669795605,-0.505339329200863,-17.961654259740545,-0.2190595710543492,-7.806831518271448,-2.333239469464546,26.215971037366323,4.75485183412783,26.745649362436613,142.1789721753856,ok,3,15.25452885483929
15,2.658744895365089,1778434392.824224,0.010445708874613047,6622.592971543845,6625.971640125928,2760.3802684056104,6622.036546749396,6627.502871595806,2771.59737407325,6629.642421371153,6634.008709539385,2796.1739479157573,6634.701985206467,6632.840150380536,2807.196968046192,6634.014588745912,6635.555358070727,2833.479253626048,6642.278442399975,6640.156105388635,2851.212574393018,6618.422965125164,6619.803877189229,2869.4962310414535,6624.383779075099,6627.74458232723,2875.69948388906,6597.3917351835435,6607.605575083291,2878.3839441093337,6592.428514228077,6605.64415747165,2883.4692263429547,6625.617118012042,6632.219609071738,2904.300960477125,6638.855173151574,6636.068973316625,2918.682128440234,6635.672821468962,6638.172968181678,2939.78632617266,6640.2008726350205,6642.495054558793,2952.5054583894484,6625.42012256625,6624.658477244247,2971.2486231784974,6626.714475654859,6628.696344408107,2982.085668039493,0.05666857558109749,2.0195631302502366,-0.9216915168633353,-32.763954404306794,-1.4117549619709295,-50.17189876147685,0.271208975515876,11.250321714811093,-0.13319025138807666,-5.488196115654791,-3.138304558070132,-111.47585766340778,-0.4340714481134671,-15.428526585034476,-0.042678881290484354,-1.5209873461335977,-4.188644317675268,40.77292868904127,6.484191837848059,41.49724326857934,125.20263887935224,ok,3,15.25452885483929
16,2.818731645355001,1778434392.985991,0.014002040959894657,6621.010917871443,6621.283034813705,2760.3802684056104,6619.713016168964,6628.485962955039,2771.59737407325,6630.495386190664,6628.86295809518,2796.1739479157573,6631.371306965799,6630.7672418009,2807.196968046192,6635.203738117797,6634.424331387352,2833.479253626048,6639.034807592383,6640.794858941835,2851.212574393018,6615.758593391816,6618.127526973743,2869.4962310414535,6620.911549041783,6624.236876853012,2875.69948388906,6595.765429287526,6603.5107818565275,2878.3839441093337,6587.815855671363,6599.300015282575,2883.4692263429547,6621.945887459119,6627.119862762478,2904.300960477125,6633.245225723629,6634.049145704068,2918.682128440234,6633.32128098542,6633.051901152305,2939.78632617266,6634.778874896842,6633.794628174954,2952.5054583894484,6614.461845523734,6618.416311092093,2971.2486231784974,6620.142098908824,6623.95418589724,2982.085668039493,0.37208362256806676,13.260371516362355,-0.26306875158656634,-9.351472184004258,1.93216416491247,68.66655155028104,0.2342092133970677,9.715493354443252,-0.11476335264669081,-4.72890305146968,-1.8094670061517224,-64.27415908558048,-0.49720944071477213,-17.67268754426971,-0.18634529778049663,-6.640962259683821,1.660259364467246,26.220187870178734,11.170170528018934,28.54868513136449,63.85403059851012,ok,3,15.25452885483929
17,3.015762957977131,1778434393.182399,0.012761415913701057,6626.4598358651465,6627.970932542715,2760.3802684056104,6627.801884341474,6630.353424825014,2771.59737407325,6629.416152153315,6633.983853959714,2796.1739479157573,6633.50351804872,6633.9690191643485,2807.196968046192,6635.5302472720605,6637.31706452303,2833.479253626048,6642.487101506862,6641.810477733289,2851.212574393018,6618.71112571446,6618.584853440108,2869.4962310414535,6624.957699361189,6631.201752911331,2875.69948388906,6599.129166794021,6607.0534706727385,2878.3839441093337,6591.33811626983,6606.004734541675,2883.4692263429547,6624.361648378518,6630.452671394077,2904.300960477125,6634.578067976892,6635.5969633523855,2918.682128440234,6637.312815967234,6639.780636977719,2939.78632617266,6638.872430235046,6638.581751077421,2952.5054583894484,6622.380279365469,6628.754933215148,2971.2486231784974,6628.473423602409,6632.582568695175,2982.085668039493,0.005147653973473843,0.18345285840538442,-0.7287418407406835,-25.905049580790124,-0.7649020571544194,-27.183604526114035,0.4298693053257854,17.831887646927612,-0.04041496723197794,-1.6653265825783494,-1.9950315091633282,-70.86560416120545,-0.7511503986851428,-26.698701206543184,-0.2918450267419293,-10.400755110829621,-3.209319194536776,45.8328325269873,4.6959526688296345,46.18441553822215,99.17178043831842,ok,3,15.25452885483929
18,3.2004065414657816,1778434393.365888,0.010452083079144359,6622.123298285294,6628.168838829966,2760.3802684056104,6628.012007519026,6629.807875110799,2771.59737407325,6629.253985695509,6631.6446144206375,2796.1739479157573,6633.4307867469515,6634.185230919706,2807.196968046192,6638.90390622612,6637.620599382584,2833.479253626048,6642.671516337073,6642.799385640494,2851.212574393018,6618.093790689857,6621.038663386006,2869.4962310414535,6626.091343949629,6625.097058104349,2875.69948388906,6595.714854662714,6603.260998869089,2878.3839441093337,6589.484622673228,6602.498835467801,2883.4692263429547,6619.429426597792,6627.041553320904,2904.300960477125,6633.308073784271,6634.409583702662,2918.682128440234,6635.228816823057,6635.081604364704,2939.78632617266,6637.889748448821,6637.913647339304,2952.5054583894484,6621.911594889507,6624.097582296667,2971.2486231784974,6624.843494207904,6629.107818565271,2982.085668039493,-0.25501641097435934,-9.088312807078037,-0.5050359717397247,-17.95283481280932,1.3240054211582464,47.0533964741722,0.05717626105426561,2.3717921948820515,-0.07197379691747759,-2.965729913073718,-2.3774630695991394,-84.44997285719762,-0.3869976586572205,-13.755347629725337,-0.07586019521697827,-2.7035009707710866,-3.6579519580874056,8.72524503656871,0.5640218517483142,9.477796902502817,90.40963233051814,ok,3,15.25452885483929
19,3.3612226038239896,1778434393.526667,0.010377957951277494,6623.015028884065,6624.15586698047,2760.3802684056104,6625.003695326588,6628.042135587004,2771.59737407325,6632.300045847724,6628.251485466271,2796.1739479157573,6630.8451982149945,6629.273616162852,2807.196968046192,6633.148708622428,6632.669251459486,2833.479253626048,6641.706637222238,6639.036641501359,2851.212574393018,6616.840848794205,6614.053065684506,2869.4962310414535,6619.117779747532,6621.623059877127,2875.69948388906,6592.778338478466,6602.407425803099,2878.3839441093337,6588.144276675734,6603.023631445426,2883.4692263429547,6622.816531161171,6628.823790384205,2904.300960477125,6634.557685606871,6629.806424794449,2918.682128440234,6632.51579148455,6630.018140416297,2939.78632617266,6633.383141791729,6630.967613167467,2952.5054583894484,6617.430693523245,6620.15339731638,2971.2486231784974,6621.429632912555,6628.231809151206,2982.085668039493,0.04731802651320437,1.6863268709747932,-0.13148210380817793,-4.673877946510632,-0.6174423471712175,-21.943082027545838,0.39133055235862585,16.23321869231997,-0.07743585153416556,-3.1907976385145065,-3.5031325230140298,-124.43492825046577,-0.3980141347596647,-14.146914490800077,0.023564927332144766,0.8398054307187578,-6.0107542671340495,26.235812904446135,2.3594876899390314,27.018775467736255,119.70078634594319,ok,3,15.25452885483929
