batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT,B_status,B_rank,B_condition_number
10,1.647841458558105,1778437528.3612611,0.010427083121612668,6626.894343919064,6628.355188434146,2759.8870779622653,6594.897186477977,6603.984213100222,2771.3708709513307,6622.485241617507,6628.087468288657,2795.190844499844,6620.870657456368,6618.825103157379,2808.681308952608,6623.968939694959,6623.585599229758,2834.6040561541786,6628.234587523305,6630.387841183483,2849.249524422221,6597.2652886878395,6601.045785065869,2869.755418180756,6613.547910872025,6617.68595531375,2875.675239902322,6574.952585811657,6588.758495583335,2878.403100893244,6583.781954335667,6596.008481829018,2883.6588901178143,6615.207335635909,6620.392242565028,2905.6679034029994,6623.361529174435,6623.135927805117,2917.42300957689,6601.945384662409,6602.668079285999,2941.327149368435,6619.895759085492,6624.20701928661,2951.725066922875,6573.519370663571,6584.984660879663,2971.6331429441066,6608.192827887642,6618.560214873001,2981.7960193704207,0.3023634942752616,10.775658145169452,-1.1734137337340105,-41.7112789460651,-0.23995300014776652,-8.52742801671865,0.1577865663102741,6.566291773413387,-0.23937322409151418,-9.893856565562928,-0.8678492030852204,-30.82619074308535,0.3084855955334464,10.964510820730506,-0.14136278949427525,-5.037870403569769,23.89246893799707,3.5878031421772603,20.101201602263945,31.428978812475442,47.49661031647431,ok,3,14.463607067060451
11,1.8192518125288188,1778437528.532653,0.010389790870249271,6625.112065592812,6626.5992893602715,2759.8870779622653,6595.550605189962,6605.3897774857105,2771.3708709513307,6625.08314026347,6629.005446709661,2795.190844499844,6620.496998502307,6620.222934560015,2808.681308952608,6623.235654247027,6623.004308157838,2834.6040561541786,6629.495283797415,6630.752342818718,2849.249524422221,6597.267269309533,6599.26670691078,2869.755418180756,6612.518300883332,6618.242506953572,2875.675239902322,6574.044935354708,6585.930713390592,2878.403100893244,6582.739963933124,6596.542832472414,2883.6588901178143,6613.831844301128,6621.586546749396,2905.6679034029994,6625.512219946817,6624.782015465967,2917.42300957689,6601.988770364032,6603.577410826176,2941.327149368435,6619.710098725433,6625.093530886084,2951.725066922875,6571.281699116667,6585.1661781336925,2971.6331429441066,6609.936834061802,6618.624126600849,2981.7960193704207,0.3422362160493673,12.196645887704515,-0.7341125795382504,-26.095462923801506,-0.43529742094816154,-15.46956037521032,0.27415735568195077,11.409064987796386,-0.1512018576380811,-6.249527271044816,-1.2979939884594465,-46.105026229654705,0.32644470570871503,11.602831898597739,-0.3366443012537432,-11.997289865911563,31.230792711471636,11.228669843177341,27.968728155043145,43.401557511737906,59.60346614904502,ok,3,14.463607067060451
12,2.0687629166059196,1778437528.782181,0.010422667022794485,6624.2183681266615,6626.892662835834,2759.8870779622653,6593.556279609988,6601.968805208302,2771.3708709513307,6620.151723874439,6626.358870006419,2795.190844499844,6619.339985328728,6618.510230155577,2808.681308952608,6621.915649356602,6621.308697313323,2834.6040561541786,6629.120079775041,6629.921467432832,2849.249524422221,6596.156600544059,6599.884873307454,2869.755418180756,6610.611665189351,6616.785000152826,2875.675239902322,6574.614078307913,6586.244597609804,2878.403100893244,6580.78518507198,6594.908608674389,2883.6588901178143,6614.638987376593,6621.781926827032,2905.6679034029994,6625.370492404561,6626.447281229943,2917.42300957689,6602.744322523458,6604.802339762202,2941.327149368435,6616.709904636732,6620.752310725312,2951.725066922875,6571.224611058472,6583.9910107894975,2971.6331429441066,6606.936361830242,6617.056767124125,2981.7960193704207,0.1986542299164375,7.079657799967964,-1.0957238842196921,-38.94964177478573,-0.4500853990732677,-15.995094204322674,0.22986747912584646,9.565940703667101,-0.1365527481511242,-5.644045230907492,-0.9595757131123013,-34.084336149269085,0.16635696475677222,5.912829534310459,-0.21519270955684336,-7.6690123788503035,22.778298364172244,8.172303828724685,22.54848886120298,33.07675582882993,53.12725796891232,ok,3,14.463607067060451
13,2.239154916605912,1778437528.952536,0.010347916977480054,6623.864695723935,6627.355899073877,2759.8870779622653,6594.513832258459,6603.734538619066,2771.3708709513307,6623.938573218817,6628.787639453495,2795.190844499844,6620.401025460769,6619.680892196717,2808.681308952608,6621.874016566311,6621.434728122995,2834.6040561541786,6628.2096937372,6629.373636030197,2849.249524422221,6597.625057309657,6600.698270012532,2869.755418180756,6613.788941528868,6616.475561634625,2875.675239902322,6572.854621450622,6584.718453709082,2878.403100893244,6581.2517513830735,6594.990298621511,2883.6588901178143,6614.630450530307,6619.91310327964,2905.6679034029994,6623.689551303604,6624.187272671699,2917.42300957689,6603.637966500595,6603.521852553718,2941.327149368435,6617.152478833634,6622.06872115414,2951.725066922875,6572.609707491519,6583.571216798606,2971.6331429441066,6608.681813735978,6617.939889048508,2981.7960193704207,0.19821986933740945,7.064178017520804,-0.9087715365027422,-32.304056078060704,-0.4137935969202061,-14.705359421816732,0.13216852495250642,5.500196362681828,-0.1522443109738338,-6.292614311457853,-0.7803791476164536,-27.719235520216188,0.4366597133805111,15.520206523933467,-0.17007373054165323,-6.061067531177947,22.389155724933232,7.333235170889383,20.53995118100177,31.256043042343276,47.191852300728385,ok,3,14.463607067060451
14,2.3951356664765626,1778437529.108256,0.009826417081058025,6625.25683131094,6626.091715316198,2759.8870779622653,6596.163045205855,6600.846919032918,2771.3708709513307,6622.474849466639,6626.290434636428,2795.190844499844,6618.784932909497,6619.4353883302265,2808.681308952608,6622.178651771251,6623.951982149953,2834.6040561541786,6630.315571415473,6631.518296298561,2849.249524422221,6598.32351988263,6603.23293547697,2869.755418180756,6614.614402298498,6618.612329981355,2875.675239902322,6576.000999480393,6586.2398340312375,2878.403100893244,6581.357865941254,6594.6110416603,2883.6588901178143,6614.782403643367,6620.631749549163,2905.6679034029994,6623.450541003149,6625.924331387352,2917.42300957689,6603.158963230124,6603.728558547543,2941.327149368435,6616.50098878259,6623.29408564355,2951.725066922875,6570.414639178407,6585.250119204083,2971.6331429441066,6609.776308952532,6619.666612158816,2981.7960193704207,0.0941439208876471,3.3551097508075167,-0.6030227693473574,-21.43562003747431,-0.8193417641978579,-29.11769351075369,0.11391265135327389,4.740477741291754,-0.12332472604097793,-5.0973000638129164,-0.5832420290030723,-20.71688257766058,0.5418441458923935,19.258779297338346,-0.32496878659399736,-11.581199252807465,23.067669221294224,7.494098054359244,18.559989421997763,30.540990100127154,60.142652072380585,ok,3,14.463607067060451
15,2.5506162084639072,1778437529.2637188,0.009790833108127117,6623.133131093926,6624.6587232937,2759.8870779622653,6593.81437173335,6602.9053702967885,2771.3708709513307,6620.819570865298,6625.801075893267,2795.190844499844,6618.64273313568,6617.721818932053,2808.681308952608,6621.979091909406,6622.754166029893,2834.6040561541786,6631.038998074396,6631.332396002079,2849.249524422221,6597.461304520586,6600.335906409511,2869.755418180756,6611.826064431336,6617.2827108231195,2875.675239902322,6574.8525262096155,6588.229174435309,2878.403100893244,6581.653970412936,6595.469677843323,2883.6588901178143,6613.86624079225,6621.121412415565,2905.6679034029994,6622.22606137482,6623.166867377816,2917.42300957689,6600.9260873551975,6602.373536693462,2941.327149368435,6616.719864290736,6624.70643549225,2951.725066922875,6571.962096157961,6584.412796099887,2971.6331429441066,6608.069925421036,6616.187003698384,2981.7960193704207,0.2990617674632564,10.657990899987668,-0.9514973422901244,-33.82282814639315,-0.802586815350755,-28.52225765402555,0.23466545480901171,9.7656085777715,-0.18840049643257578,-7.787034225148468,-0.9943395870569834,-35.31915644452044,0.5693768217947608,20.237373848351805,-0.2952066220374525,-10.520538745880623,31.800756932869024,10.985675162826256,29.140563744781083,44.51006240896776,72.73268499957508,ok,3,14.463607067060451
16,2.70569187507499,1778437529.4193861,0.010971334064379334,6625.641614451202,6626.6028242198245,2759.8870779622653,6595.501788061252,6603.211688113212,2771.3708709513307,6621.074068527065,6626.635470856129,2795.190844499844,6619.241915517928,6618.845679616103,2808.681308952608,6621.55286395452,6623.234011370236,2834.6040561541786,6630.525719045145,6631.876518323808,2849.249524422221,6598.174397102424,6601.395609316258,2869.755418180756,6613.7352446740215,6617.483601797231,2875.675239902322,6573.881443897668,6586.731453067213,2878.403100893244,6583.301873643672,6595.829408258704,2883.6588901178143,6614.601532842254,6619.654039184522,2905.6679034029994,6622.958599504845,6624.5959745697955,2917.42300957689,6602.129154567961,6602.733309900052,2941.327149368435,6618.004545037748,6623.130238102514,2951.725066922875,6571.752385609927,6584.725922303389,2971.6331429441066,6609.233320597855,6618.244134547788,2981.7960193704207,0.2539304320056563,9.049596197142574,-0.9583427251289598,-34.0661606257009,-0.7746108517271283,-27.52805038905322,0.16370032527962777,6.812392995960165,-0.207704957744672,-8.584932870756047,-0.588747183898513,-20.912426866085102,0.39117330552727925,13.903482053410018,-0.2778066612939203,-9.900440999035675,25.381102393665195,4.574370487198407,19.57942033229372,32.38022428304822,63.0091098915856,ok,3,14.463607067060451
17,2.8639140625018626,1778437529.577157,0.010069624986499548,6626.307520555063,6628.689502399364,2759.8870779622653,6596.376318122077,6602.075043555337,2771.3708709513307,6624.684142800378,6628.021172479139,2795.190844499844,6619.967157746738,6619.15465965706,2808.681308952608,6622.636639973103,6624.615012073233,2834.6040561541786,6631.418789925726,6629.616367637619,2849.249524422221,6596.240095363268,6600.959744169697,2869.755418180756,6612.574384876364,6617.7362135892645,2875.675239902322,6574.688693951156,6586.545347984228,2878.403100893244,6582.731567686524,6596.720950881803,2883.6588901178143,6614.753527218265,6620.8431228413365,2905.6679034029994,6624.969300363725,6625.591817709447,2917.42300957689,6602.412009047283,6602.690900754959,2941.327149368435,6618.10183238072,6623.890176360913,2951.725066922875,6570.70248189015,6585.177059326956,2971.6331429441066,6608.12481890149,6617.852535379161,2981.7960193704207,0.06511030811035275,2.3204071761556513,-0.7283270443913257,-25.889804797065842,-1.4174887198753978,-50.37458592226164,0.16062320738401012,6.6843386603072465,-0.14573845681037537,-6.023712105816339,-0.8757920410416413,-31.108322059235217,0.4786597763348618,17.01301575523001,-0.31534210461020923,-11.238124696736481,23.092665744925856,7.126947863616806,20.177542037436115,31.483293978395682,81.94056197942038,ok,3,14.463607067060451
18,3.0111565210390836,1778437529.724253,0.009776792023330927,6624.843584375097,6627.5223859155785,2759.8870779622653,6595.483358804292,6604.067029373109,2771.3708709513307,6623.157809395727,6625.362563804751,2795.190844499844,6621.211643793746,6619.6168368126655,2808.681308952608,6623.4853776324235,6623.742753003027,2834.6040561541786,6629.868777699667,6630.140914509277,2849.249524422221,6597.331926827031,6601.547851269982,2869.755418180756,6613.333737812148,6616.792480973194,2875.675239902322,6575.997987284898,6587.17929516765,2878.403100893244,6583.540552312255,6596.915484304796,2883.6588901178143,6615.042853868021,6620.8413225540235,2905.6679034029994,6623.678725127609,6625.192863037564,2917.42300957689,6601.552841030656,6604.320889751505,2941.327149368435,6617.994116208698,6623.9770532139255,2951.725066922875,6571.056542470275,6584.979049118195,2971.6331429441066,6607.691417305988,6617.637934407188,2981.7960193704207,0.2077067159618682,7.402271134038893,-0.6840536197399342,-24.316019598851693,-0.7099588963410189,-25.230455045983344,0.11929059886457155,4.964281157051765,-0.1441576229248588,-5.958372535040859,-0.7103034998430026,-25.230133407740617,0.274900011321977,9.77077760647647,-0.2785974686823404,-9.928623699386304,21.162532377246038,4.255113763440964,14.933553985071446,26.2482343098132,52.2997281614872,ok,3,14.463607067060451
19,3.1593696459895,1778437529.872451,0.009745707968249917,6626.737859522573,6627.462880154048,2759.8870779622653,6596.678168841887,6601.675182626769,2771.3708709513307,6623.739309838922,6628.511601002538,2795.190844499844,6620.293731087814,6618.53612647859,2808.681308952608,6622.908055445181,6624.076797994926,2834.6040561541786,6630.470127151022,6630.517594828377,2849.249524422221,6596.034072500535,6600.705743191614,2869.755418180756,6613.960260720727,6619.5089785127,2875.675239902322,6577.1318840358235,6588.34426139316,2878.403100893244,6581.696576703243,6595.05621847969,2883.6588901178143,6614.087378121466,6619.56892135587,2905.6679034029994,6623.991866613687,6624.035799431488,2917.42300957689,6600.9019775651805,6601.735686340435,2941.327149368435,6617.397229269188,6620.22756670844,2951.725066922875,6571.600099336737,6585.1035852920495,2971.6331429441066,6609.850476816335,6618.705419201027,2981.7960193704207,0.11742163379077257,4.184683033940467,-1.0311740508730343,-36.65509209700363,-0.9217949238202305,-32.75866463104456,0.17558328070481907,7.306902473394626,-0.1451838648256683,-6.000789518839758,-0.8717552289353244,-30.964933623155613,0.1676882181247105,5.960146304264182,-0.31050417323350105,-11.065711069469973,21.414627072105215,5.131588110521816,17.380474984089194,28.053526691771584,64.71765742103042,ok,3,14.463607067060451
