batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_ref,peak_01_freq_mhz,peak_02,peak_02_ref,peak_02_freq_mhz,peak_03,peak_03_ref,peak_03_freq_mhz,peak_04,peak_04_ref,peak_04_freq_mhz,peak_05,peak_05_ref,peak_05_freq_mhz,peak_06,peak_06_ref,peak_06_freq_mhz,peak_07,peak_07_ref,peak_07_freq_mhz,peak_08,peak_08_ref,peak_08_freq_mhz,peak_09,peak_09_ref,peak_09_freq_mhz,peak_10,peak_10_ref,peak_10_freq_mhz,peak_11,peak_11_ref,peak_11_freq_mhz,peak_12,peak_12_ref,peak_12_freq_mhz,peak_13,peak_13_ref,peak_13_freq_mhz,peak_14,peak_14_ref,peak_14_freq_mhz,peak_15,peak_15_ref,peak_15_freq_mhz,peak_16,peak_16_ref,peak_16_freq_mhz,delta_f_mhz_b01,f_new_mhz_b01,delta_B_proj_uT_b01,delta_f_mhz_b02,f_new_mhz_b02,delta_B_proj_uT_b02,delta_f_mhz_b03,f_new_mhz_b03,delta_B_proj_uT_b03,delta_f_mhz_b04,f_new_mhz_b04,delta_B_proj_uT_b04,delta_f_mhz_b05,f_new_mhz_b05,delta_B_proj_uT_b05,delta_f_mhz_b06,f_new_mhz_b06,delta_B_proj_uT_b06,delta_f_mhz_b07,f_new_mhz_b07,delta_B_proj_uT_b07,delta_f_mhz_b08,f_new_mhz_b08,delta_B_proj_uT_b08,delta_Bx_uT,delta_By_uT,delta_Bz_uT,delta_B_total_uT,B_residual_uT
150,24.281601291848347,1778271338.5087528,0.013373665977269411,6446.356660146101,6452.034679218756,2628.999989318848,6450.605810434941,6449.459932145368,2630.999988555908,6452.4697649539985,6456.097670935599,2763.9999378204348,6456.9233456612765,6457.641981232997,2770.9999351501465,6458.11589999083,6459.360305040193,2802.9999229431155,6457.6895467188315,6459.84124614115,2807.999921035767,6459.163609132866,6460.261601002537,2837.999909591675,6460.064662102271,6461.669260629032,2843.9999073028566,6459.892959317786,6461.231187150412,2877.999894332886,6457.248477855549,6458.9600987254325,2881.9998928070067,6458.496790659289,6460.261173090442,2877.999894332886,6458.601884341475,6458.930007335636,2881.9998928070067,6459.889779013969,6462.005608704954,2938.9998710632326,6460.718545404529,6462.426709355993,2944.999868774414,6456.878129107192,6457.41635541156,2970.999858856201,6437.645866063514,6439.676286028671,2977.9998561859134,-0.5094944324224757,2759.7960503613117,-18.134317080538068,-0.43025783204322376,2769.6791532218185,-15.300869511193795,-0.1455114020904278,2769.963899651771,-5.174690174036897,-0.17529015058191091,2872.8611248378447,-7.164257060246137,-0.45004559688953466,2883.3373018743146,-20.733298407841115,-0.489698737041526,2883.2976487341625,-22.56009194445465,-0.4205038542290384,2976.5920660872757,-14.95315037728649,0.3899118218900713,2977.402481763395,13.865295283187338,10.78521994755433,-3.473885351174558,-28.321466383277485,30.504004767396456,33.65786212583342
151,24.459367562783882,1778271338.68532,0.010980457998812199,6447.053698383103,6444.578255952563,2628.999989318848,6439.860358529205,6440.627866246906,2630.999988555908,6445.8041568603485,6448.0127273283015,2763.9999378204348,6450.801733043983,6451.598983708775,2770.9999351501465,6448.09072500535,6449.994249167099,2802.9999229431155,6432.655692759116,6435.530274780695,2807.999921035767,6443.009825167344,6448.821001314302,2837.999909591675,6451.569346211449,6452.429609988691,2843.9999073028566,6452.385658831799,6454.016849038727,2877.999894332886,6451.699512485864,6454.527828040469,2881.9998928070067,6453.950337744905,6455.533126509154,2877.999894332886,6453.295701011706,6454.401387657794,2881.9998928070067,6455.510806308647,6456.22725647217,2938.9998710632326,6456.441576244765,6457.397253721307,2944.999868774414,6457.288732157593,6458.762288718403,2970.999858856201,6453.573570315127,6455.639788183513,2977.9998561859134,0.34018858614723435,2760.645733379881,12.108253389623782,-0.37541884061279657,2769.7339922132487,-13.350680137492525,-0.1388204186933488,2769.9705906351683,-4.93674479283583,-0.952624673902369,2872.0837903145243,-38.93457803027304,-0.4319922167490423,2883.355355254455,-19.901591309027094,-0.4686920999002432,2883.318655371304,-21.592330278957547,-0.37539914523362555,2976.637170796271,-13.349223351293539,0.3569708886072321,2977.369540830112,12.693913085396199,17.730124359356708,5.627110483542528,-12.81202305244645,22.586934650117257,44.744835401346734
152,24.61098912486341,1778271338.837327,0.011751000070944428,6454.203499709631,6454.325142892075,2628.999989318848,6446.875408808876,6449.073972246844,2630.999988555908,6451.072928446985,6453.625526484703,2763.9999378204348,6456.2753751872115,6457.772505119662,2770.9999351501465,6435.485321086896,6436.072416480728,2802.9999229431155,6432.725569275912,6439.604841519699,2807.999921035767,6446.819751199682,6452.139282330287,2837.999909591675,6454.308801234833,6456.848106488981,2843.9999073028566,6456.255449766175,6458.089954763578,2877.999894332886,6456.633844790171,6457.045785065869,2881.9998928070067,6457.193893083107,6459.604402909803,2877.999894332886,6455.841843689825,6458.081977259529,2881.9998928070067,6458.616115475135,6460.966604517529,2938.9998710632326,6459.572959012135,6459.762878625791,2944.999868774414,6459.488799400922,6461.129944677079,2970.999858856201,6460.053418711985,6460.8625255983125,2977.9998561859134,0.24154913157089686,2760.547093925305,8.597402176915367,-0.3623425048818021,2769.7470685489798,-12.885658255719068,0.3580582852565432,2770.467469339118,12.733302434252472,-0.6433939071638093,2872.3930210812628,-26.296054436690866,-0.4894092361191717,2883.297938235085,-22.546754831384327,-0.46195829727604315,2883.325389173928,-21.28210851433641,-0.5427105726844118,2976.4698593688204,-19.298830969271226,0.3050572321893562,2977.3176271736943,10.84785934951661,19.041701902788056,4.114823434670997,-12.376120386509832,23.080003012879878,43.919024021702775
153,24.763460875372402,1778271338.990348,0.012851666891947389,6456.989458079899,6455.325336980774,2628.999989318848,6447.793897667878,6449.4792646025,2630.999988555908,6450.405072286579,6453.313248464102,2763.9999378204348,6455.187414799645,6458.836442827887,2770.9999351501465,6434.385233976221,6435.558439037809,2802.9999229431155,6435.378064920379,6442.957214903567,2807.999921035767,6448.157106397286,6453.417487850353,2837.999909591675,6452.790500351499,6456.5230721031885,2843.9999073028566,6457.473172968182,6457.830123483204,2877.999894332886,6454.531393465171,6456.4893006693765,2881.9998928070067,6457.120420576459,6458.463893388759,2877.999894332886,6456.372040529388,6455.66985512119,2881.9998928070067,6458.132719992664,6460.938574747073,2938.9998710632326,6461.252353516521,6462.338999602653,2944.999868774414,6460.934174893786,6461.959181770945,2970.999858856201,6461.489592566555,6462.4412690650115,2977.9998561859134,0.34880510158195693,2760.654349895316,12.41493902361525,-0.2965433046598107,2769.812867749202,-10.545700905595893,0.3682847634051623,2770.4776958172665,13.096977412504527,-0.46502322975676746,2872.57139175867,-19.005893633519317,-0.4231441434614316,2883.364203327743,-19.49396651484094,-0.5030689797306155,2883.2842784914737,-23.176050045976062,-0.5119583234467258,2976.500611618058,-18.205278549557974,0.33267686542268143,2977.3452468069277,11.830015695884985,17.398582839883815,2.1156304957299965,-14.134067999490037,22.515737950264267,38.9339963130481
154,24.91795835434459,1778271339.145519,0.014199458993971348,6466.547687746431,6467.651855304582,2628.999989318848,6465.639947122292,6465.0600452364215,2630.999988555908,6449.606019806217,6453.955585781091,2763.9999378204348,6460.114249472751,6462.858458905157,2770.9999351501465,6456.989001130909,6458.438952226671,2802.9999229431155,6459.895620014059,6462.716392089739,2807.999921035767,6462.4026759788485,6464.462921417,2837.999909591675,6462.313989668979,6464.582496867072,2843.9999073028566,6462.951163003943,6464.069000825259,2877.999894332886,6461.532528960479,6462.066823058349,2881.9998928070067,6462.36444508971,6464.311912767063,2877.999894332886,6461.515019714521,6463.55640645536,2881.9998928070067,6463.285233976219,6466.437495797291,2938.9998710632326,6465.600136014916,6466.332576336461,2944.999868774414,6464.671166366109,6467.1169254516,2970.999858856201,6465.737972613626,6467.791104013204,2977.9998561859134,-0.0755115087603106,2760.2300332849736,-2.6876636052301897,-0.3826091147184694,2769.726801939143,-13.606381341856803,-0.10245887821158084,2770.00695217565,-3.6436522685337267,-0.21769070762723275,2872.8187242807994,-8.897203772664922,-0.4710092753182725,2883.3163381958857,-21.699080994301415,-0.45617583813228524,2883.331171633072,-21.015714504957604,-0.5606445202098843,2976.451925421295,-19.936563564370555,0.32105955755776827,2977.3336294990627,11.41690330764832,16.274030204684202,2.07391191135608,-16.68525273931399,23.399633088871788,32.607642261557245
155,25.073395250365138,1778271339.301903,0.016087166965007782,6468.022720603967,6466.355700400403,2628.999989318848,6466.296711189901,6465.584339945594,2630.999988555908,6454.175300302595,6457.181355258734,2763.9999378204348,6461.478544793226,6463.330493321514,2770.9999351501465,6454.343150349971,6455.888935415839,2802.9999229431155,6459.081207017758,6462.9952822691575,2807.999921035767,6463.0904468624885,6463.801581746491,2837.999909591675,6462.096666870433,6465.227164776722,2843.9999073028566,6464.4009887825905,6464.917995231836,2877.999894332886,6460.452940367393,6462.241165143503,2881.9998928070067,6462.215122107773,6465.058373322738,2877.999894332886,6460.015884708255,6462.345132499924,2881.9998928070067,6464.500346914448,6465.716868906074,2938.9998710632326,6465.296581288016,6467.594560931627,2944.999868774414,6465.232897270532,6467.547884891647,2970.999858856201,6465.817087446893,6467.234309380445,2977.9998561859134,0.14659456004834157,2760.4521393537825,5.217706151485968,-0.3659659170133255,2769.743445136848,-13.014514378910212,-0.00963729240524697,2770.099773761456,-0.34272229940276633,0.09646962159980979,2873.1328846100264,3.9427952189632727,-0.43039342583772683,2883.3569540453664,-19.82793608545608,-0.46946730172372997,2883.3178801694803,-21.628043306356854,-0.31678091660412205,2976.6957890249005,-11.264754496295357,0.3026979434139924,2977.3152678849187,10.763962853713641,18.32739689802634,5.457393971342576,-11.357752146680964,22.241294023542512,25.337653558952006
156,25.262644875328988,1778271339.489384,0.012555832974612713,6468.605755417672,6468.870616193415,2628.999989318848,6470.273143931289,6470.176183635418,2630.999988555908,6448.171381850414,6453.133059265825,2763.9999378204348,6460.611304520586,6464.800183390898,2770.9999351501465,6462.664446617966,6464.514561237278,2802.9999229431155,6464.616642723968,6467.7670935599235,2807.999921035767,6466.911837882446,6467.9812314698775,2837.999909591675,6467.106198612342,6468.482826970688,2843.9999073028566,6466.029657364673,6467.352300027508,2877.999894332886,6457.8361799676,6459.002854784974,2881.9998928070067,6460.810453281168,6463.688695479414,2877.999894332886,6458.024858636183,6459.2216355411565,2881.9998928070067,6461.979010911758,6467.3184246721885,2938.9998710632326,6465.660430357307,6467.466416541859,2944.999868774414,6466.832021578996,6467.230644619006,2970.999858856201,6467.0013158296915,6467.500039734694,2977.9998561859134,0.03579737256399025,2760.341342166298,1.2741275731689747,-0.3522202320062109,2769.757190821855,-12.525689035192345,-0.10911529916803231,2770.0002957546935,-3.880368536968808,-0.20365870484837212,2872.8327562835784,-8.323703923163281,-0.46161710571889214,2883.3257303654855,-21.266390048435316,-0.4950341011028928,2883.292313370101,-22.80588858364706,-0.6381895825096551,2976.374380358995,-22.694072124453687,0.33898921052129566,2977.3515591520263,12.05448318778458,16.79232597791567,1.4375662431431562,-17.042281910296282,23.968483080120404,34.16892989340602
157,25.41653506248258,1778271339.643193,0.012395625002682209,6470.841235443348,6471.810078858086,2628.999989318848,6472.086474921294,6471.834757159886,2630.999988555908,6443.667801143138,6450.725388941528,2763.9999378204348,6460.359258183818,6464.205671363512,2770.9999351501465,6464.840184002201,6466.341201821683,2802.9999229431155,6468.056945930251,6468.568435369992,2807.999921035767,6468.6720940184005,6470.0931931411815,2837.999909591675,6468.367127181587,6467.387691414248,2843.9999073028566,6466.64703365223,6468.670770547421,2877.999894332886,6459.143052541493,6460.198120243299,2881.9998928070067,6460.890619555582,6465.195850780939,2877.999894332886,6457.8781535593125,6460.642412201608,2881.9998928070067,6465.380601827796,6468.663052847144,2938.9998710632326,6467.095444264449,6468.16451691781,2944.999868774414,6468.565698260843,6470.41113182749,2970.999858856201,6467.573807195035,6470.835149922059,2977.9998561859134,-0.03641647602000686,2760.269128317714,-1.2961631787862558,-0.44171146647102527,2769.6676995873904,-15.708184736523853,-0.32216728898870967,2769.787243764873,-11.456943447565404,-0.5881794323707038,2872.448235556056,-24.03939204264812,-0.47939921793834855,2883.3079482532657,-22.085600016304863,-0.49192567737045484,2883.2954217938336,-22.66268558984359,-0.5462055322948265,2976.46636440921,-19.423112009959638,0.3868177306514667,2977.399387672156,13.75526915356547,16.727282644217343,3.47235335067652,-18.524617830618613,25.19961682688771,36.9867553772965
158,25.569884416880086,1778271339.79681,0.012927833944559097,6470.745584864138,6470.501188984321,2628.999989318848,6471.5836568145,6470.316060457866,2630.999988555908,6467.986850872635,6468.54379374637,2763.9999378204348,6469.454089617018,6470.760239325122,2770.9999351501465,6446.199171684445,6446.106317816426,2802.9999229431155,6445.360862854172,6451.323946266467,2807.999921035767,6456.9984916098665,6461.640167191368,2837.999909591675,6463.010155270959,6465.982038389828,2843.9999073028566,6465.5026423571835,6466.333931900846,2877.999894332886,6460.968797567014,6462.495807989729,2881.9998928070067,6464.0700018339085,6467.326223370113,2877.999894332886,6460.981477519333,6462.637541645016,2881.9998928070067,6465.102069260629,6466.969853592933,2938.9998710632326,6467.4351529785745,6468.224423082802,2944.999868774414,6468.902064675856,6470.264104288291,2970.999858856201,6467.536584955834,6469.039150900144,2977.9998561859134,-0.019837586683382473,2760.2857072070506,-0.7060746185560236,-0.29620350924619904,2769.813207544615,-10.533617069121647,0.33498582736448496,2770.444396881226,11.912797515533338,-0.48496044851143794,2872.551454539915,-19.82074466622508,-0.44299102714257016,2883.3443564440618,-20.408299117294465,-0.4932260211681286,2883.294121450036,-22.722591555319735,-0.4672130560049205,2976.5453568855,-16.614133293693612,0.3404683387637101,2977.3530382802687,12.107081105291579,13.069747057136983,-3.8520027669859678,-22.931494369680664,26.674138176914063,34.960765507598445
159,25.734076520893723,1778271339.960741,0.01241045817732811,6469.762142005686,6472.009137451478,2628.999989318848,6472.05927499465,6470.994334749518,2630.999988555908,6468.261785921692,6468.445108047805,2763.9999378204348,6467.71633707247,6470.024102148729,2770.9999351501465,6448.441979704739,6449.767486322095,2802.9999229431155,6451.010465507228,6457.193148821714,2807.999921035767,6461.292873735367,6465.3690802946485,2837.999909591675,6464.528084787725,6465.896275636519,2843.9999073028566,6465.5171134272705,6466.680991533454,2877.999894332886,6461.895537488155,6463.888787174864,2881.9998928070067,6464.3588730629335,6467.70458018767,2877.999894332886,6461.012713573982,6463.338600727451,2881.9998928070067,6465.73022893297,6469.494545649051,2938.9998710632326,6468.294909374332,6468.890051043799,2944.999868774414,6468.498013265276,6468.581787755601,2970.999858856201,6467.662386526882,6469.713074242749,2977.9998561859134,-0.21232141103699534,2760.093223382697,-7.557106703649774,-0.2458883624802361,2769.863522691381,-8.74430508508036,0.22257991992575338,2770.3319909737875,7.915408057589484,-0.632075807537897,2872.4043391808887,-25.8334741098195,-0.4400679726773687,2883.347279498527,-20.273635961142602,-0.48051751009580257,2883.306829961108,-22.137118984978017,-0.6127378534700377,2976.3998320880346,-21.7890066229992,0.4068649019405682,2977.4194348434453,14.468148153152185,7.463578091008864,-10.760819223364935,-32.907555225862254,35.41761453319099,37.57183877461935
160,25.891690729302354,1778271340.1181839,0.012065625051036477,6466.835058226609,6468.175372130696,2628.999989318848,6467.973293700523,6467.412470581043,2630.999988555908,6459.783505517009,6462.604033071491,2763.9999378204348,6464.718427728704,6466.941635846808,2770.9999351501465,6455.179918696702,6456.0728061863865,2802.9999229431155,6457.779720023229,6463.517270837791,2807.999921035767,6463.424768468991,6466.400641868142,2837.999909591675,6465.408708011126,6466.929078155087,2843.9999073028566,6465.522347709143,6467.480711862334,2877.999894332886,6462.864231133662,6464.168612647859,2881.9998928070067,6464.842902772259,6466.593408625484,2877.999894332886,6462.373116422654,6464.293260384509,2881.9998928070067,6465.966839869182,6467.62263960632,2938.9998710632326,6467.077002781429,6468.979260017727,2944.999868774414,6467.992427484182,6469.570956994834,2970.999858856201,6466.838687838127,6468.417335024605,2977.9998561859134,-0.09375321535885432,2760.211791578375,-3.3369364343272374,-0.34552957766699033,2769.7638814761945,-12.287755355977804,0.22101799489178292,2770.3304290487536,7.8598627325513375,-0.4540763230865469,2872.58233866534,-18.558484277433816,-0.47253286456784194,2883.3148146066364,-21.76927172781959,-0.4545097402323042,2883.3328377309717,-20.938958493620685,-0.37494068720672286,2976.637629254298,-13.332920547528472,0.33536344073477775,2977.3479333822397,11.925550526868484,13.589107030411057,-1.8703698488155154,-21.73005632085647,25.697421290139594,31.38124036698272
161,26.056828708853573,1778271340.283839,0.01309600006788969,6471.9411590304735,6471.278928385854,2628.999989318848,6471.39524406272,6471.904561848581,2630.999988555908,6469.458801234833,6471.340436164685,2763.9999378204348,6471.48356053428,6472.591104013205,2770.9999351501465,6447.43448818657,6448.937540116759,2802.9999229431155,6447.424464345753,6453.259626493872,2807.999921035767,6459.067859216921,6464.987280312987,2837.999909591675,6464.513491457041,6467.865064033988,2843.9999073028566,6466.283529969129,6466.751621481187,2877.999894332886,6461.136826420516,6462.415959592873,2881.9998928070067,6464.419606015222,6466.537741846747,2877.999894332886,6461.586733196809,6462.905549102913,2881.9998928070067,6464.463500626586,6467.537116789437,2938.9998710632326,6468.6034278815305,6471.077924320689,2944.999868774414,6469.358403887886,6470.712142005685,2970.999858856201,6468.884208515451,6469.831738851362,2977.9998561859134,0.16478071165723188,2760.4703255053914,5.865001624730488,-0.35191833734002004,2769.7574927165215,-12.514953028664408,0.1739300231550363,2770.2833410770168,6.185315850582294,-0.6123771833163775,2872.4240378051104,-25.028374637957214,-0.44046936992303437,2883.346878101281,-20.292128062680735,-0.47571405707724845,2883.311633414127,-21.915827130308074,-0.4339006971723443,2976.5786692443326,-15.429543173921905,0.3205862716379891,2977.333156213143,11.4000732228376,16.832782657206618,2.6508099874960704,-14.964242555905729,22.67813750832605,36.38891060682977
162,26.243309312849306,1778271340.469573,0.011608457891270518,6473.37591619036,6474.406135953786,2628.999989318848,6476.382788764251,6475.646686737781,2630.999988555908,6474.76178744995,6474.645980682825,2763.9999378204348,6475.428741938442,6476.975437845768,2770.9999351501465,6464.838373017085,6464.357239355687,2802.9999229431155,6447.47427178531,6449.994790170249,2807.999921035767,6460.2818397163555,6466.045364795062,2837.999909591675,6467.68005929639,6471.846847204817,2843.9999073028566,6470.113147599108,6470.933526912615,2877.999894332886,6463.628280404683,6465.68045969985,2881.9998928070067,6468.057407464009,6470.185747470734,2877.999894332886,6463.114176116393,6465.190523275362,2881.9998928070067,6468.557653513463,6472.54745850781,2938.9998710632326,6471.52291927744,6474.854794143718,2944.999868774414,6474.246323012501,6473.7155591894125,2970.999858856201,6468.104699391753,6469.095539016414,2977.9998561859134,-0.08224745687093339,2760.223297336863,-2.9274146429310215,-0.26284843158215515,2769.846562622279,-9.347440658457263,0.04997101503358405,2770.159382068895,1.7770739389909844,-0.4746664006927301,2872.561748587734,-19.400018204875924,-0.43126112910595754,2883.356086342098,-19.86791059229278,-0.459339316581631,2883.3280081546227,-21.161453832595466,-0.43794964702377376,2976.574620294481,-15.573524151479221,0.3906655816360103,2977.4032355231407,13.892099039481167,9.41461587717942,-6.773274903349032,-27.80891533071925,30.13051637297789,29.594269310459932
163,26.396381625323556,1778271340.623046,0.012410166906192899,6474.039216615215,6474.324968670721,2628.999989318848,6475.155958675917,6474.329982883517,2630.999988555908,6473.016494482991,6474.599946510988,2763.9999378204348,6474.472709906166,6474.636230400098,2770.9999351501465,6458.751192040834,6460.323003331601,2802.9999229431155,6444.681764831739,6450.457898034661,2807.999921035767,6458.01499067763,6465.032542714796,2837.999909591675,6466.562822080264,6469.550631170339,2843.9999073028566,6469.847380566678,6469.850511966255,2877.999894332886,6462.2506571507165,6466.006325457713,2881.9998928070067,6467.110418131247,6470.145126386893,2877.999894332886,6463.345057615307,6465.7092230338985,2881.9998928070067,6468.437972613626,6472.542743833482,2938.9998710632326,6471.316569367607,6472.770409878657,2944.999868774414,6472.08246171715,6474.12602469664,2970.999858856201,6469.297709142035,6472.641813124675,2977.9998561859134,-0.027226530170246004,2760.278318263564,-0.9690675691244248,-0.375504682693572,2769.733906371168,-13.353732861646963,0.16249916568656597,2770.2719102195483,5.778810621623325,-0.8201892103394409,2872.2162257780874,-33.52182835946758,-0.37610623900179085,2883.4112412322024,-17.326961846021504,-0.4728683362776552,2883.3144791349264,-21.784726684195164,-0.576574012216175,2976.4359959292888,-20.503017562373884,0.3826319247994115,2977.3952018663044,13.606421565781375,12.499242840310599,0.4218614525454592,-20.30847984673728,23.850437990769347,43.854853441982385
164,26.549912270973437,1778271340.7771652,0.013587957946583629,6473.718380352721,6473.002512455298,2628.999989318848,6474.057641287405,6473.235649662256,2630.999988555908,6472.808215912218,6473.549193080051,2763.9999378204348,6473.513580095975,6474.193874744016,2770.9999351501465,6457.627250359141,6457.641962893909,2802.9999229431155,6444.0193339853895,6449.471465904577,2807.999921035767,6457.625300302595,6464.546540025063,2837.999909591675,6465.8221826573335,6467.64834948192,2843.9999073028566,6467.896920561177,6469.084909985633,2877.999894332886,6461.6827918207655,6462.58989363328,2881.9998928070067,6466.549185438764,6468.452170125622,2877.999894332886,6462.248453403428,6465.045118745607,2881.9998928070067,6467.5821744047435,6471.496061680472,2938.9998710632326,6470.860181251337,6472.2120992144755,2944.999868774414,6471.689491701562,6472.611037075525,2970.999858856201,6469.190483540667,6471.739004187426,2977.9998561859134,0.05731964178701296,2760.3628644355213,2.040164706346845,-0.32582075496312085,2769.7835902988986,-11.586868348345446,0.27741835723103814,2770.3868294110925,9.865577725440295,-0.9714511928488414,2872.064963795578,-39.7040338201983,-0.4643620383085446,2883.3229854328956,-21.392847249403424,-0.43865255482629273,2883.348694916378,-20.208428611307454,-0.5704184100827658,2976.442151531422,-20.28412386273736,0.39449136374012495,2977.407061305245,14.028144154260064,12.186648210430896,-2.5836154726375202,-23.34608995647097,26.461847625796754,46.05608895023136
165,26.703237541834824,1778271340.929845,0.012297333916649222,6469.8392135587,6472.059728887123,2628.999989318848,6472.71505027967,6473.387095393832,2630.999988555908,6474.405223584069,6475.457445670448,2763.9999378204348,6475.469491395909,6476.220677323716,2770.9999351501465,6469.205177736345,6471.290750985726,2802.9999229431155,6452.617361004981,6454.618302411591,2807.999921035767,6461.323431243696,6466.8122856618875,2837.999909591675,6467.86689488645,6470.657852186936,2843.9999073028566,6469.34970198979,6470.4665357459435,2877.999894332886,6463.4745147782505,6464.751441146805,2881.9998928070067,6467.707887336858,6469.714209738057,2877.999894332886,6463.401873643671,6465.535626738392,2881.9998928070067,6470.114924962557,6472.730493321515,2938.9998710632326,6473.0328086315985,6474.298870617722,2944.999868774414,6472.231431671608,6471.768380352721,2970.999858856201,6462.641955252621,6463.7755769172,2977.9998561859134,-0.06400259010603244,2760.241542203628,-2.27802933476629,-0.33460571491494373,2769.7748053389464,-11.899279920833456,-0.23743308217193784,2769.87197797169,-8.44361761109885,-0.6307722938906153,2872.4056426945363,-25.780198401973603,-0.45471100100763917,2883.3326364701966,-20.948230442377994,-0.45541957304416414,2883.33192789816,-20.980873880239095,-0.48601610079836344,2976.5265538407066,-17.282771056509603,0.3934361004293139,2977.4060060419342,13.990618907308114,11.946651137032315,-2.646483628552025,-24.260780184232168,27.171893642765895,31.39371357482065
166,26.857860750402324,1778271341.084359,0.012079333188012242,6474.308636183024,6474.491921630956,2628.999989318848,6477.470234129045,6475.658842497784,2630.999988555908,6477.015828162728,6477.019734388849,2763.9999378204348,6478.241819237705,6479.3477947244555,2770.9999351501465,6472.142543631751,6472.456065653942,2802.9999229431155,6453.689931839716,6453.950099336736,2807.999921035767,6462.976608490999,6469.134853440109,2837.999909591675,6470.473069046673,6473.982241648073,2843.9999073028566,6472.2896659229145,6473.576778127578,2877.999894332886,6466.085405141058,6467.339040865605,2881.9998928070067,6470.545068313109,6472.77506036617,2877.999894332886,6465.301682611485,6466.569690069382,2881.9998928070067,6471.245586392396,6474.632938533484,2938.9998710632326,6474.634101537427,6475.6886679707795,2944.999868774414,6474.13988752025,6477.236068404804,2970.999858856201,6467.49801632179,6468.205570498518,2977.9998561859134,-0.10142824054077237,2760.204116553193,-3.6101118242687047,-0.28334362575697936,2769.8260674281046,-10.07629268233875,-0.23493436765729891,2769.874476686204,-8.354758090395515,-0.6238387610806506,2872.412576227346,-25.49681903798004,-0.45894258766445206,2883.32840488354,-21.143176797815563,-0.4792432982813993,2883.308104172923,-22.078416902421466,-0.5543886174013396,2976.4581813241034,-19.71410316477834,0.24863575817111555,2977.261205699676,8.841507262566692,14.790303233026878,-3.3274807176515524,-19.326661266879626,24.563082733564478,30.881447428961376
167,27.05147252092138,1778271341.277971,0.01208279188722372,6471.038646575174,6474.783910505243,2628.999989318848,6475.811411498609,6475.515242840114,2630.999988555908,6477.448266956017,6478.218094568572,2763.9999378204348,6478.470574930465,6479.355241923158,2770.9999351501465,6476.711335085734,6477.139459608155,2802.9999229431155,6463.3020188281325,6463.546492649081,2807.999921035767,6468.102883821866,6473.915896934316,2837.999909591675,6474.8384662407925,6474.25533209035,2843.9999073028566,6474.139470305958,6475.386803496654,2877.999894332886,6468.057593911422,6470.156505792096,2881.9998928070067,6473.109216920866,6475.661009566891,2877.999894332886,6467.513523550448,6468.747160497602,2881.9998928070067,6473.738800929181,6477.282385304276,2938.9998710632326,6476.514573463338,6478.209328483664,2944.999868774414,6476.291267536754,6477.471771556071,2970.999858856201,6459.935295106519,6461.690607329523,2977.9998561859134,-0.27351284459192765,2760.032031949142,-9.735079195756771,-0.3194098117575201,2769.790001242104,-11.358881782786037,-0.24706059861673407,2769.8623504552447,-8.78599225687613,-1.1548988667902642,2871.8815161216367,-47.201695775862085,-0.43958879862635025,2883.3477586725776,-20.25156073441508,-0.48701552548729565,2883.300331945717,-22.436478190137933,-0.5206707088067221,2976.491899232698,-18.515091663332516,0.35637946964977013,2977.3689494111545,12.672882180404564,9.692160243671413,-7.2578492683810385,-29.130703569560307,31.54698458884997,39.82585210499099
168,27.203990124864504,1778271341.430464,0.012032500002533197,6472.2561328972715,6473.920102698902,2628.999989318848,6474.101621481188,6475.7098908824155,2630.999988555908,6476.8940413240825,6479.829623743008,2763.9999378204348,6480.665962649387,6481.484983341993,2770.9999351501465,6480.007124736376,6481.719864290736,2802.9999229431155,6474.998042302167,6474.848245560412,2807.999921035767,6477.558957117095,6479.896043341382,2837.999909591675,6479.446955711099,6480.435418895375,2843.9999073028566,6478.656592902772,6480.939400006113,2877.999894332886,6472.527352752391,6473.666110890363,2881.9998928070067,6476.325833664456,6477.926872879542,2877.999894332886,6470.44679065929,6473.525087874805,2881.9998928070067,6476.110800195617,6478.822000794693,2938.9998710632326,6478.826490815172,6481.544035211051,2944.999868774414,6474.269705351957,6475.278122994162,2970.999858856201,6455.5017513830735,6458.524109790017,2977.9998561859134,0.06152061956492299,2760.367065413299,2.189689133357157,-0.40091484697283264,2769.708496206889,-14.257371514890364,-0.4030170597203719,2769.7063939941413,-14.332130602440536,-0.4384872280827541,2872.5979277603437,-17.921344748641058,-0.4831910874583806,2883.304156383746,-22.260288898555427,-0.42591855159019026,2883.361428919614,-19.62178163410054,-0.3917165064414254,2976.6208534350635,-13.929470008837452,0.40879723785817274,2977.421367179363,14.536862171501312,15.03345900071117,3.2178702044794605,-18.719251688834635,24.223335071143254,28.955670139649786
