batch,sample,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_01_ref,peak_01_ref_raw,peak_01_spike_ref,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,peak_02_ref,peak_02_ref_raw,peak_02_spike_ref,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
351,0,5.431098792003468,1785874181.060364,0.019276499981060624,-5282.254059516991,2806.827483148631,-5282.254059516991,False,-5295.37610416603,-5295.37610416603,False,-5285.3057863814975,2812.827480859813,-5285.3057863814975,False,-5281.539918085399,-5281.539918085399,False,-0.9975219806127245,-1.000713024677368,-0.0031910440646434335,0.32432424722375497,324.324247223755,2810.2688212084695,11.573089038815121
352,0,5.446001374977641,1785874181.070816,0.010361749911680818,-5281.4431049673685,2806.827483148631,-5281.4431049673685,False,-5295.37610416603,-5295.37610416603,False,-5285.3057863814975,2812.827480859813,-5285.3057863814975,False,-5281.539918085399,-5281.539918085399,False,-0.9973688367125236,-1.000713024677368,-0.0033441879648442585,0.3414658751923563,341.46587519235635,2810.285962836438,12.184765743375547
353,0,5.4611316045047715,1785874181.090579,0.019647459033876657,-5293.355750434224,2806.827483148631,-5293.355750434224,False,-5288.48757792452,-5288.48757792452,False,-5286.392514993534,2812.827480859813,-5286.392514993534,False,-5275.455075210202,-5275.455075210202,False,-1.0009205226329783,-1.0020732694388257,-0.0011527468058474266,0.09617455759274209,96.17455759274209,2810.0406715188387,3.4318640305717274
354,0,5.476373062992934,1785874181.101332,0.01067829190287739,-5293.103628481935,2806.827483148631,-5293.103628481935,False,-5288.48757792452,-5288.48757792452,False,-5286.392514993534,2812.827480859813,-5286.392514993534,False,-5275.455075210202,-5275.455075210202,False,-1.0008728488985552,-1.0020732694388257,-0.0012004205402704748,0.10151075066528467,101.51075066528468,2810.0460077119114,3.6222791416387623
355,0,5.4915244380244985,1785874181.1208901,0.019491042010486126,-5289.057146862886,2806.827483148631,-5289.057146862886,False,-5288.5671297065355,-5288.5671297065355,False,-5286.204180515116,2812.827480859813,-5286.204180515116,False,-5275.334280409999,-5275.334280409999,False,-1.000092655939564,-1.0020605139934888,-0.0019678580539248536,0.1874111902581173,187.4111902581173,2810.131908151504,6.687524630963364
356,0,5.506952479481697,1785874181.1322188,0.011227540904656053,-5290.222992700245,2806.827483148631,-5290.222992700245,False,-5288.5671297065355,-5288.5671297065355,False,-5286.204180515116,2812.827480859813,-5286.204180515116,False,-5275.334280409999,-5275.334280409999,False,-1.0003131023873004,-1.0020605139934888,-0.0017474116061884093,0.16273628652938565,162.73628652938567,2810.107233247775,5.80703277652675
357,0,5.522395604464691,1785874181.151701,0.01936145906802267,-5291.226691747809,2806.827483148631,-5291.226691747809,False,-5283.314975860177,-5283.314975860177,False,-5290.68762549984,2812.827480859813,-5290.68762549984,False,-5282.2893994745455,-5282.2893994745455,False,-1.0014974908601477,-1.0015898837398287,-9.239287968099141e-05,-0.022512458302474555,-22.512458302474556,2809.9219845029434,-0.8033278012587266
358,0,5.537253750022501,1785874181.162016,0.010187749983742833,-5290.59852210857,2806.827483148631,-5290.59852210857,False,-5283.314975860177,-5283.314975860177,False,-5290.68762549984,2812.827480859813,-5290.68762549984,False,-5282.2893994745455,-5282.2893994745455,False,-1.001378593985343,-1.0015898837398287,-0.00021128975448569953,-0.009204151593170208,-9.204151593170208,2809.9352928096528,-0.3284381813149518
359,0,5.55241262546042,1785874181.181943,0.01974641706328839,-5288.871682850691,2806.827483148631,-5288.871682850691,False,-5287.986470270078,-5287.986470270078,False,-5278.424217033824,2812.827480859813,-5278.424217033824,False,-5284.540138686046,-5284.540138686046,False,-1.000167400689391,-0.9988426766583813,0.0013247240310096942,-0.1811324937019811,-181.13249370198108,2809.763364467544,-6.463477508634781
360,0,5.568157208501361,1785874181.1934872,0.011408417019993067,-5288.189013556308,2806.827483148631,-5288.189013556308,False,-5287.986470270078,-5287.986470270078,False,-5278.424217033824,2812.827480859813,-5278.424217033824,False,-5284.540138686046,-5284.540138686046,False,-1.0000383025348814,-0.9988426766583813,0.0011956258765000172,-0.16668234235324345,-166.68234235324346,2809.7778146188925,-5.947842647489418
361,0,5.58388383401325,1785874181.213481,0.01987075002398342,-5289.708358638176,2806.827483148631,-5289.708358638176,False,-5278.162987331411,-5278.162987331411,False,-5290.1195064127005,2812.827480859813,-5290.1195064127005,False,-5279.46052909603,-5279.46052909603,False,-1.0021873843862865,-1.0020189519853264,0.0001684324009600946,-0.051707025762833925,-51.70702576283392,2809.892789935483,-1.8450979789763746
362,0,5.599493708519731,1785874181.22461,0.010987582965753973,-5289.592846293178,2806.827483148631,-5289.592846293178,False,-5278.162987331411,-5278.162987331411,False,-5290.1195064127005,2812.827480859813,-5290.1195064127005,False,-5279.46052909603,-5279.46052909603,False,-1.0021654994340266,-1.0020189519853264,0.00014654744870012948,-0.04925741001412321,-49.25741001412321,2809.895239551232,-1.7576866262533262
363,0,5.615140167006757,1785874181.244877,0.020151666016317904,-5289.555197337908,2806.827483148631,-5289.555197337908,False,-5277.649282848566,-5277.649282848566,False,-5291.192991676976,2812.827480859813,-5291.192991676976,False,-5279.69416179064,-5279.69416179064,False,-1.0022559124055541,-1.0021779348450814,7.797756047267512e-05,-0.04158227889690444,-41.58227889690444,2809.902914682349,-1.483809552415945
364,0,5.631521271483507,1785874181.2572858,0.012226374936290085,-5289.523323202537,2806.827483148631,-5289.523323202537,False,-5277.649282848566,-5277.649282848566,False,-5291.192991676976,2812.827480859813,-5291.192991676976,False,-5279.69416179064,-5279.69416179064,False,-1.0022498729486553,-1.0021779348450814,7.193810357386532e-05,-0.040906273367751524,-40.906273367751524,2809.903590687878,-1.4596871741275879
365,0,5.647380520997103,1785874181.276562,0.019114541937597096,-5290.265594538672,2806.827483148631,-5290.265594538672,False,-5286.72392161501,-5286.72392161501,False,-5282.043614475122,2812.827480859813,-5282.043614475122,False,-5284.58442493,-5284.58442493,False,-1.0006699182662409,-0.9995192033562958,0.0011507149099450054,-0.16165539005944154,-161.65539005944154,2809.7828415711865,-5.768462391501625
366,0,5.662548708496615,1785874181.287743,0.011067667044699192,-5287.923090774508,2806.827483148631,-5287.923090774508,False,-5286.72392161501,-5286.72392161501,False,-5282.043614475122,2812.827480859813,-5282.043614475122,False,-5284.58442493,-5284.58442493,False,-1.000226826514355,-0.9995192033562958,0.0007076231580591674,-0.11205946128380806,-112.05946128380806,2809.832437499962,-3.9986961634244955
367,0,5.677793750481214,1785874181.306945,0.01904808299150318,-5284.939238475942,2806.827483148631,-5284.939238475942,False,-5291.996277696346,-5291.996277696346,False,-5286.574289925061,2812.827480859813,-5286.574289925061,False,-5280.567273894306,-5280.567273894306,False,-0.998666469352946,-1.0011375702115286,-0.0024711008585825978,0.2437399171875369,243.7399171875369,2810.1882368784336,8.697542006406541
368,0,5.692760875506792,1785874181.3177311,0.010702917003072798,-5284.25715589954,2806.827483148631,-5284.25715589954,False,-5291.996277696346,-5291.996277696346,False,-5286.574289925061,2812.827480859813,-5286.574289925061,False,-5280.567273894306,-5280.567273894306,False,-0.9985375798865499,-1.0011375702115286,-0.002599990324978707,0.25816670976064227,258.1667097606423,2810.2026636710066,9.21234334001721
369,0,5.708149104495533,1785874181.337771,0.019934874959290028,-5293.82188026169,2806.827483148631,-5293.82188026169,False,-5287.339814695459,-5287.339814695459,False,-5290.413244809572,2812.827480859813,-5290.413244809572,False,-5276.600233092489,-5276.600233092489,False,-1.001225959706281,-1.0026177862841406,-0.001391826577859634,0.12293511744055248,122.93511744055247,2810.0674320786866,4.38677981160978
370,0,5.724106813024264,1785874181.349589,0.011662542005069554,-5294.131523832179,2806.827483148631,-5294.131523832179,False,-5287.339814695459,-5287.339814695459,False,-5290.413244809572,2812.827480859813,-5290.413244809572,False,-5276.600233092489,-5276.600233092489,False,-1.0012845229122296,-1.0026177862841406,-0.0013332633719109754,0.11638004937904914,116.38004937904914,2810.060877010625,4.152870731481913
371,0,5.739716812968254,1785874181.368973,0.019265207927674055,-5289.706084856828,2806.827483148631,-5289.706084856828,False,-5281.140581747823,-5281.140581747823,False,-5290.570735729729,2812.827480859813,-5290.570735729729,False,-5281.449205372556,-5281.449205372556,False,-1.0016219040141838,-1.0017270885324228,-0.00010518451823893216,-0.02108067088566267,-21.08067088566267,2809.9234162903604,-0.7522363290630414
372,0,5.754241562972311,1785874181.378696,0.009638541960157454,-5289.751651514768,2806.827483148631,-5289.751651514768,False,-5281.140581747823,-5281.140581747823,False,-5290.570735729729,2812.827480859813,-5290.570735729729,False,-5281.449205372556,-5281.449205372556,False,-1.0016305321991819,-1.0017270885324228,-9.655633324090473e-05,-0.022046436659464326,-22.046436659464327,2809.9224505245866,-0.7866984249023811
373,0,5.768902375479229,1785874181.398255,0.019460583105683327,-5295.163847806817,2806.827483148631,-5295.163847806817,False,-5287.714606553434,-5287.714606553434,False,-5286.9604513542345,2812.827480859813,-5286.9604513542345,False,-5276.129036759244,-5276.129036759244,False,-1.0014087827743483,-1.002052909343105,-0.0006441265687566755,0.03924392653216206,39.243926532162064,2809.983740887778,1.4003684888724688
374,0,5.784272646007594,1785874181.409463,0.01114829198922962,-5295.490584604998,2806.827483148631,-5295.490584604998,False,-5287.714606553434,-5287.714606553434,False,-5286.9604513542345,2812.827480859813,-5286.9604513542345,False,-5276.129036759244,-5276.129036759244,False,-1.001470574459886,-1.002052909343105,-0.0005823348832190156,0.03232748987585139,32.32748987585139,2809.976824451122,1.1535644403315513
375,0,5.799707520985976,1785874181.429141,0.01962054194882512,-5281.465648758589,2806.827483148631,-5281.465648758589,False,-5294.524831526224,-5294.524831526224,False,-5287.084591709403,2812.827480859813,-5287.084591709403,False,-5281.324906211504,-5281.324906211504,False,-0.9975334551856525,-1.0010905758687796,-0.0035571206831270796,0.3652997558389944,365.2997558389944,2810.3097967170847,13.035246782721751
376,0,5.814979708462488,1785874181.4399948,0.010777166928164661,-5280.130909206887,2806.827483148631,-5280.130909206887,False,-5294.524831526224,-5294.524831526224,False,-5287.084591709403,2812.827480859813,-5287.084591709403,False,-5281.324906211504,-5281.324906211504,False,-0.9972813571042998,-1.0010905758687796,-0.003809218764479816,0.3935174747065429,393.51747470654294,2810.3380144359526,14.042159388614863
377,0,5.830349458497949,1785874181.459875,0.019802582915872335,-5296.551049115537,2806.827483148631,-5296.551049115537,False,-5287.951320348017,-5287.951320348017,False,-5288.346449326304,2812.827480859813,-5288.346449326304,False,-5276.1384681012805,-5276.1384681012805,False,-1.0016262874309052,-1.002313809862806,-0.0006875224319007334,0.04410129101364841,44.10129101364841,2809.9885982522596,1.57369722429519
378,0,5.845113791991025,1785874181.469516,0.009577665943652391,-5295.280380762029,2806.827483148631,-5295.280380762029,False,-5287.951320348017,-5287.951320348017,False,-5288.346449326304,2812.827480859813,-5288.346449326304,False,-5276.1384681012805,-5276.1384681012805,False,-1.001385992413699,-1.002313809862806,-0.0009278174491069713,0.07099787509082339,70.9978750908234,2810.0154948363365,2.5334668530839064
379,0,5.8597521459450945,1785874181.4891741,0.019613208016380668,-5294.235569594852,2806.827483148631,-5294.235569594852,False,-5286.842274525543,-5286.842274525543,False,-5286.52381290939,2812.827480859813,-5286.52381290939,False,-5273.979081477387,-5273.979081477387,False,-1.001398433069383,-1.0023786084924116,-0.0009801754230285287,0.07685838216277421,76.85838216277422,2810.0213553434087,2.742591427446982
380,0,5.874367624986917,1785874181.4987452,0.009520499967038631,-5294.125962968327,2806.827483148631,-5294.125962968327,False,-5286.842274525543,-5286.842274525543,False,-5286.52381290939,2812.827480859813,-5286.52381290939,False,-5273.979081477387,-5273.979081477387,False,-1.0013777011048506,-1.0023786084924116,-0.0010009073875609786,0.07917894225434476,79.17894225434476,2810.0236759035,2.8253975968578633
381,0,5.888998771493789,1785874181.51843,0.019631374976597726,-5291.3265181909155,2806.827483148631,-5291.3265181909155,False,-5277.034905400862,-5277.034905400862,False,-5292.199181784233,2812.827480859813,-5292.199181784233,False,-5281.112629918498,-5281.112629918498,False,-1.0027082657299513,-1.0020992833598978,0.000608982370053468,-0.10101844895288231,-101.01844895288231,2809.843478512293,-3.604711995178501
382,0,5.9035563340294175,1785874181.527887,0.009386499994434416,-5291.854124501157,2806.827483148631,-5291.854124501157,False,-5277.034905400862,-5277.034905400862,False,-5292.199181784233,2812.827480859813,-5292.199181784233,False,-5281.112629918498,-5281.112629918498,False,-1.00280824731425,-1.0020992833598978,0.0007089639543520487,-0.11220953863722608,-112.20953863722607,2809.8322874226087,-4.004051478633531
383,0,5.918125020980369,1785874181.5475242,0.01951929193455726,-5295.942066416741,2806.827483148631,-5295.942066416741,False,-5288.827255076805,-5288.827255076805,False,-5287.449558865155,2812.827480859813,-5287.449558865155,False,-5276.598631744434,-5276.598631744434,False,-1.0013452531150655,-1.0020564245791677,-0.000711171464102156,0.04674836289364273,46.74836289364273,2809.9912453241395,1.6681545423081192
384,0,5.933721333509311,1785874181.5590742,0.011421167058870196,-5296.052402620097,2806.827483148631,-5296.052402620097,False,-5288.827255076805,-5288.827255076805,False,-5287.449558865155,2812.827480859813,-5287.449558865155,False,-5276.598631744434,-5276.598631744434,False,-1.0013661152453706,-1.0020564245791677,-0.0006903093337971011,0.044413233150618146,44.41323315061815,2809.9889101943963,1.584828473830222
385,0,5.949108396016527,1785874181.578295,0.01910504198167473,-5295.4784987461635,2806.827483148631,-5295.4784987461635,False,-5283.675200766522,-5283.675200766522,False,-5284.987166623919,2812.827480859813,-5284.987166623919,False,-5272.284049244443,-5272.284049244443,False,-1.0022339181594526,-1.002409414451275,-0.00017549629182234128,-0.013210567910625363,-13.210567910625363,2809.931286393335,-0.4714019380040452
386,0,5.96372183348285,1785874181.588277,0.009886833024211228,-5296.1066710432415,2806.827483148631,-5296.1066710432415,False,-5283.675200766522,-5283.675200766522,False,-5284.987166623919,2812.827480859813,-5284.987166623919,False,-5272.284049244443,-5272.284049244443,False,-1.0023528074312584,-1.002409414451275,-5.6607020016530285e-05,-0.026518023604784023,-26.518023604784023,2809.9179789376412,-0.9462611905789332
387,0,5.978567166952416,1785874181.608052,0.019724583951756358,-5295.421255536611,2806.827483148631,-5295.421255536611,False,-5283.6161721535545,-5283.6161721535545,False,-5287.904967634165,2812.827480859813,-5287.904967634165,False,-5277.151736698514,-5277.151736698514,False,-1.0022342810299645,-1.0020376959905986,0.0001965850393659263,-0.05485819308490481,-54.85819308490481,2809.889638768161,-1.957543287357437
388,0,5.993720792001113,1785874181.618556,0.010424833977594972,-5295.699934617158,2806.827483148631,-5295.699934617158,False,-5283.6161721535545,-5283.6161721535545,False,-5287.904967634165,2812.827480859813,-5287.904967634165,False,-5277.151736698514,-5277.151736698514,False,-1.002287025035484,-1.0020376959905986,0.00024932904488550456,-0.06076190925645883,-60.76190925645883,2809.8837350519893,-2.1682097222544545
389,0,6.008687541936524,1785874181.63798,0.019353165989741683,-5289.047231794134,2806.827483148631,-5289.047231794134,False,-5279.570057980761,-5279.570057980761,False,-5288.186462030774,2812.827480859813,-5288.186462030774,False,-5281.280958177574,-5281.280958177574,False,-1.0017950654521663,-1.0013075433607652,0.0004875220914011269,-0.08742321658064406,-87.42321658064405,2809.8570737446653,-3.119583806046391
390,0,6.023758687952068,1785874181.648747,0.010686457972042263,-5289.218997968082,2806.827483148631,-5289.218997968082,False,-5279.570057980761,-5279.570057980761,False,-5288.186462030774,2812.827480859813,-5288.186462030774,False,-5281.280958177574,-5281.280958177574,False,-1.0018275995737067,-1.0013075433607652,0.0005200562129414887,-0.0910648099251966,-91.0648099251966,2809.8534321513207,-3.2495293293318794
391,0,6.039269667002372,1785874181.668939,0.020057749934494495,-5290.658757380485,2806.827483148631,-5290.658757380485,False,-5278.398544965988,-5278.398544965988,False,-5290.309807692052,2812.827480859813,-5290.309807692052,False,-5280.520594266244,-5280.520594266244,False,-1.0023227144199238,-1.0018538349109816,0.00046887950894225483,-0.08533652417915176,-85.33652417915177,2809.8591604370667,-3.045122901054516
392,0,6.054678812506609,1785874181.67952,0.010433875024318695,-5289.355707244338,2806.827483148631,-5289.355707244338,False,-5278.398544965988,-5278.398544965988,False,-5290.309807692052,2812.827480859813,-5290.309807692052,False,-5280.520594266244,-5280.520594266244,False,-1.0020758497459046,-1.0018538349109816,0.00022201483492301222,-0.057704588495923664,-57.704588495923666,2809.88679237275,-2.059113206391795
393,0,6.069818645948544,1785874181.699287,0.01968195801600814,-5294.311748579052,2806.827483148631,-5294.311748579052,False,-5284.691566410763,-5284.691566410763,False,-5286.868601086258,2812.827480859813,-5286.868601086258,False,-5273.040089516022,-5273.040089516022,False,-1.001820386686223,-1.0026224931605832,-0.0008021064743601869,0.056926855886964785,56.92685588696479,2810.001423817133,2.03136082953771
394,0,6.084935395978391,1785874181.709738,0.010362792061641812,-5293.545080273385,2806.827483148631,-5293.545080273385,False,-5284.691566410763,-5284.691566410763,False,-5286.868601086258,2812.827480859813,-5286.868601086258,False,-5273.040089516022,-5273.040089516022,False,-1.0016753132612117,-1.0026224931605832,-0.0009471798993714309,0.0731651433826631,73.1651433826631,2810.0176621046285,2.6108030039488686
395,0,6.100109063030686,1785874181.7296672,0.01981795800384134,-5294.976103368677,2806.827483148631,-5294.976103368677,False,-5288.013175572864,-5288.013175572864,False,-5287.598679585535,2812.827480859813,-5287.598679585535,False,-5274.872633692628,-5274.872633692628,False,-1.0013167379816634,-1.0024125788007885,-0.0010958408191250602,0.08980498458133383,89.80498458133383,2810.0343019458273,3.20457410010469
396,0,6.115644667006563,1785874181.740766,0.010949415969662368,-5294.906622139002,2806.827483148631,-5294.906622139002,False,-5288.013175572864,-5288.013175572864,False,-5287.598679585535,2812.827480859813,-5287.598679585535,False,-5274.872633692628,-5274.872633692628,False,-1.0013035985988048,-1.0024125788007885,-0.0011089802019836892,0.0912756955427517,91.27569554275169,2810.0357726567886,3.2570545083768088
397,0,6.130930666986387,1785874181.760224,0.019339583930559456,-5286.665875073588,2806.827483148631,-5286.665875073588,False,-5295.619587476795,-5295.619587476795,False,-5289.206106119541,2812.827480859813,-5289.206106119541,False,-5284.660761391167,-5284.660761391167,False,-0.9983092228859526,-1.0008601015152345,-0.0025508786292819385,0.2526695635116751,252.66956351167508,2810.1971665247574,9.016184824139133
398,0,6.146615083969664,1785874181.772237,0.011861750041134655,-5286.847750338542,2806.827483148631,-5286.847750338542,False,-5295.619587476795,-5295.619587476795,False,-5289.206106119541,2812.827480859813,-5289.206106119541,False,-5284.660761391167,-5284.660761391167,False,-0.9983435673591441,-1.0008601015152345,-0.002516534156090433,0.248825334773512,248.82533477351203,2810.1933222960192,8.879008520322296
399,0,6.16237589600496,1785874181.791608,0.01921379193663597,-5284.707448328285,2806.827483148631,-5284.707448328285,False,-5292.839192096651,-5292.839192096651,False,-5288.986481565892,2812.827480859813,-5288.986481565892,False,-5285.038467569712,-5285.038467569712,False,-0.9984636329438257,-1.000747017078571,-0.002283384134745381,0.2227285008707092,222.72850087070918,2810.1672254621167,7.947776936579689
400,0,6.177475499978755,1785874181.802499,0.010807250044308603,-5284.745738487237,2806.827483148631,-5284.745738487237,False,-5292.839192096651,-5292.839192096651,False,-5288.986481565892,2812.827480859813,-5288.986481565892,False,-5285.038467569712,-5285.038467569712,False,-0.9984708672763951,-1.000747017078571,-0.002276149802175942,0.22191875110370027,221.91875110370026,2810.1664157123496,7.918882069072947
401,0,6.192793041991536,1785874181.8222349,0.019646166008897126,-5291.4623882544765,2806.827483148631,-5291.4623882544765,False,-5282.8797613526285,-5282.8797613526285,False,-5293.3826690286,2812.827480859813,-5293.3826690286,False,-5283.8875348675265,-5283.8875348675265,False,-1.001624611441024,-1.0017969977783245,-0.00017238633730043418,-0.013558669815721769,-13.55866981572177,2809.9309382914303,-0.48382350184562406
402,0,6.207962166983634,1785874181.83286,0.010545915924012661,-5290.698576461379,2806.827483148631,-5290.698576461379,False,-5282.8797613526285,-5282.8797613526285,False,-5293.3826690286,2812.827480859813,-5293.3826690286,False,-5283.8875348675265,-5283.8875348675265,False,-1.001480028973203,-1.0017969977783245,-0.00031696880512144254,0.002624664100418409,2.624664100418409,2809.9471216253464,0.0936577255359124
403,0,6.223076500464231,1785874181.852447,0.01950191706418991,-5283.575034784468,2806.827483148631,-5283.575034784468,False,-5294.039353294592,-5294.039353294592,False,-5285.981704764575,2812.827480859813,-5285.981704764575,False,-5281.8810517335105,-5281.8810517335105,False,-0.9980233772717213,-1.0007763622449843,-0.0027529849732630396,0.27529163173688764,275.29163173688767,2810.2197885929827,9.823423912963447
404,0,6.23917093797354,1785874181.8660228,0.01253895799163729,-5282.792976925969,2806.827483148631,-5282.792976925969,False,-5294.039353294592,-5294.039353294592,False,-5285.981704764575,2812.827480859813,-5285.981704764575,False,-5281.8810517335105,-5281.8810517335105,False,-0.9978756530471153,-1.0007763622449843,-0.0029007091978690003,0.29182662723344244,291.8266272334424,2810.2363235884795,10.413453726571596
405,0,6.2556618335074745,1785874181.884189,0.017807833035476506,-5287.5658997914925,2806.827483148631,-5287.5658997914925,False,-5278.815275531536,-5278.815275531536,False,-5287.617132297927,2812.827480859813,-5287.617132297927,False,-5277.572067307117,-5277.572067307117,False,-1.001657687151986,-1.001903349658271,-0.00024566250628499375,-0.0053567575877418476,-5.356757587741847,2809.939140203658,-0.1911489290515932
406,0,6.269923729472794,1785874181.894818,0.01055295905098319,-5288.2872745321865,2806.827483148631,-5288.2872745321865,False,-5278.815275531536,-5278.815275531536,False,-5287.617132297927,2812.827480859813,-5287.617132297927,False,-5277.572067307117,-5277.572067307117,False,-1.0017943418184294,-1.001903349658271,-0.00010900783984157947,-0.020652720726165925,-20.652720726165924,2809.92384424052,-0.7369654840909907
407,0,6.285041479510255,1785874181.9144268,0.019523459021002054,-5281.603105552093,2806.827483148631,-5281.603105552093,False,-5289.887974075438,-5289.887974075438,False,-5284.588316006437,2812.827480859813,-5284.588316006437,False,-5282.296033440932,-5282.296033440932,False,-0.9984338291162408,-1.0004339557175503,-0.0020001266013095487,0.19102305748645793,191.02305748645793,2810.135520018732,6.816409416445116
408,0,6.3004794379812665,1785874181.925688,0.011183207971043885,-5280.325492265024,2806.827483148631,-5280.325492265024,False,-5289.887974075438,-5289.887974075438,False,-5284.588316006437,2812.827480859813,-5284.588316006437,False,-5282.296033440932,-5282.296033440932,False,-0.9981923092025241,-1.0004339557175503,-0.00224164651502623,0.21805674607941528,218.05674607941526,2810.1625537073255,7.781071441600602
409,0,6.315868896490429,1785874181.9452171,0.019459874951280653,-5292.237144364517,2806.827483148631,-5292.237144364517,False,-5289.322193222245,-5289.322193222245,False,-5288.512915769092,2812.827480859813,-5288.512915769092,False,-5276.8828710243715,-5276.8828710243715,False,-1.0005511010741617,-1.002203961131785,-0.0016528600576233288,0.15215298894304785,152.15298894304786,2810.096649950189,5.429381563768478
410,0,6.331550021481235,1785874181.957085,0.011761875008232892,-5292.191286008737,2806.827483148631,-5292.191286008737,False,-5289.322193222245,-5289.322193222245,False,-5288.512915769092,2812.827480859813,-5288.512915769092,False,-5276.8828710243715,-5276.8828710243715,False,-1.0005424310869488,-1.002203961131785,-0.001661530044836157,0.15312343370186582,153.12343370186582,2810.0976203949476,5.464010623103976
411,0,6.347234313027002,1785874181.9764879,0.019268292002379894,-5281.477559200043,2806.827483148631,-5281.477559200043,False,-5293.838151552644,-5293.838151552644,False,-5285.1504775472395,2812.827480859813,-5285.1504775472395,False,-5279.927128696556,-5279.927128696556,False,-0.9976650981766461,-1.000989284269151,-0.003324186092504955,0.33922703542226956,339.2270354222696,2810.2837239966684,12.104875657374734
412,0,6.362781250441913,1785874181.988235,0.011673166998662055,-5280.082160451088,2806.827483148631,-5280.082160451088,False,-5293.838151552644,-5293.838151552644,False,-5285.1504775472395,2812.827480859813,-5285.1504775472395,False,-5279.927128696556,-5279.927128696556,False,-0.9974015089415755,-1.000989284269151,-0.003587775327575482,0.36873097647497916,368.7309764749792,2810.313227937721,13.157685429452581
413,0,6.378526938031428,1785874182.0079958,0.019689542008563876,-5291.159578652768,2806.827483148631,-5291.159578652768,False,-5283.296558364154,-5283.296558364154,False,-5291.692016914487,2812.827480859813,-5291.692016914487,False,-5282.606437153402,-5282.606437153402,False,-1.0014882791836028,-1.001719904723014,-0.00023162553941125097,-0.006927936483158169,-6.9279364831581685,2809.937569024763,-0.24721440490858437
414,0,6.393490395974368,1785874182.018141,0.010067458031699061,-5289.510476537261,2806.827483148631,-5289.510476537261,False,-5283.296558364154,-5283.296558364154,False,-5291.692016914487,2812.827480859813,-5291.692016914487,False,-5282.606437153402,-5282.606437153402,False,-1.0011761441184424,-1.001719904723014,-0.0005437606045717303,0.02800981262679459,28.00981262679459,2809.9725067738727,0.9994937420352051
415,0,6.408451583527494,1785874182.03794,0.019742166972719133,-5286.178020733802,2806.827483148631,-5286.178020733802,False,-5286.784578154424,-5286.784578154424,False,-5277.654620453932,2812.827480859813,-5277.654620453932,False,-5289.067452633985,-5289.067452633985,False,-0.9998852691249938,-0.9978421844148783,0.0020430847101154948,-0.2615396891067974,-261.5396891067974,2809.682957272139,-9.332703722052434
416,0,6.423513604502659,1785874182.0482612,0.010267875040881336,-5284.577843455935,2806.827483148631,-5284.577843455935,False,-5286.784578154424,-5286.784578154424,False,-5277.654620453932,2812.827480859813,-5277.654620453932,False,-5289.067452633985,-5289.067452633985,False,-0.9995825941712081,-0.9978421844148783,0.0017404097563298304,-0.227660824546056,-227.66082454605598,2809.7168361367,-8.12378049336483
417,0,6.438524895987939,1785874182.067979,0.019669042085297406,-5281.537282837934,2806.827483148631,-5281.537282837934,False,-5289.830827877012,-5289.830827877012,False,-5283.059909022168,2812.827480859813,-5283.059909022168,False,-5281.669125610805,-5281.669125610805,False,-0.9984321719712904,-1.0002633227069486,-0.0018311507356582046,0.17210933372162399,172.10933372162398,2810.1166062949674,6.141497777677134
418,0,6.453769895946607,1785874182.078732,0.010691792005673051,-5279.994718209254,2806.827483148631,-5279.994718209254,False,-5289.830827877012,-5289.830827877012,False,-5283.059909022168,2812.827480859813,-5283.059909022168,False,-5281.669125610805,-5281.669125610805,False,-0.9981405625268917,-1.0002633227069486,-0.0021227601800569706,0.20474961910980594,204.74961910980593,2810.149246580356,7.306223919133812
419,0,6.469036688038614,1785874182.098551,0.01972595800179988,-5292.049655743391,2806.827483148631,-5292.049655743391,False,-5281.104395932975,-5281.104395932975,False,-5293.5681988223105,2812.827480859813,-5293.5681988223105,False,-5284.761154618461,-5284.761154618461,False,-1.0020725323700936,-1.001666498058508,0.00040603431158570125,-0.07830216635434323,-78.30216635434323,2809.8661947948917,-2.7941109889503006
420,0,6.484514291980304,1785874182.1095848,0.0109049160964787,-5291.081307284738,2806.827483148631,-5291.081307284738,False,-5281.104395932975,-5281.104395932975,False,-5293.5681988223105,2812.827480859813,-5293.5681988223105,False,-5284.761154618461,-5284.761154618461,False,-1.0018891713936664,-1.001666498058508,0.0002226733351584631,-0.057778295421491925,-57.778295421491926,2809.8867186658244,-2.06174334218855
421,0,6.499812396476045,1785874182.129209,0.019568874966353178,-5289.984423069511,2806.827483148631,-5289.984423069511,False,-5285.713618501751,-5285.713618501751,False,-5279.44507110384,2812.827480859813,-5279.44507110384,False,-5287.540249650827,-5287.540249650827,False,-1.0008079901553522,-0.9984690086193629,0.002338981535989215,-0.29465986757662854,-294.6598675766285,2809.6498370936692,-10.514554224116063
