batch,time_s,timestamp_epoch_s,acq_seconds,peak_01,peak_01_freq_mhz,peak_01_raw,peak_01_spike_sig,peak_02,peak_02_freq_mhz,peak_02_raw,peak_02_spike_sig,z_minus,z_plus,lockin_signal,delta_f_mhz,peak_shift_kHz,f_new_mhz,B_shift_uT
1115,11.621246124908794,1785872556.70908,0.00938449997920543,-5271.117171501055,2806.913354404411,-5271.117171501055,False,-5270.5626264633065,2813.913351734123,-5270.5626264633065,False,-1.0070138523364964,-1.006907909987543,0.00010594234895333621,-0.043145986579738706,-43.145986579738704,2810.4677953822766,-1.5396084277668678
1116,11.631344124441966,1785872556.719862,0.010745417093858123,-5268.280931931412,2806.913354404411,-5268.280931931412,False,-5266.448569550998,2813.913351734123,-5266.448569550998,False,-1.0064720065678958,-1.0061219452356316,0.00035006133226422875,-0.06876866313281654,-68.76866313281654,2810.442172705724,-2.4539203230379867
1117,11.641815916460473,1785872556.730017,0.010116082965396345,-5266.032733746982,2806.913354404411,-5266.032733746982,False,-5270.155674420026,2813.913351734123,-5270.155674420026,False,-1.0060425024151975,-1.0068301643538402,-0.0007876619386426587,0.05064652933597902,50.64652933597902,2810.5615878981926,1.8072555429624257
1118,11.652316999447066,1785872556.740866,0.01081233297009021,-5271.321478130634,2806.913354404411,-5271.321478130634,False,-5272.586950209372,2813.913351734123,-5272.586950209372,False,-1.0070528838357813,-1.007294644333902,-0.0002417604981206356,-0.006651169723096721,-6.651169723096721,2810.5042901991333,-0.23733834295948902
1119,11.66311877046246,1785872556.75162,0.010719540994614363,-5268.997414188343,2806.913354404411,-5268.997414188343,False,-5270.565083901336,2813.913351734123,-5270.565083901336,False,-1.0066088860062024,-1.0069083794656548,-0.0002994934594524601,-0.0005915303841404721,-0.5915303841404721,2810.5103498384724,-0.02110799258280303
1120,11.673775645438582,1785872556.7622101,0.01052120910026133,-5266.274754714674,2806.913354404411,-5266.274754714674,False,-5275.2948833939545,2813.913351734123,-5275.2948833939545,False,-1.0060887390020714,-1.00781197797293,-0.001723238970858576,0.14884449559748814,148.84449559748813,2810.659785864454,5.311322280812451
1121,11.684397853910923,1785872556.7728179,0.010486708022654057,-5269.442025552465,2806.913354404411,-5269.442025552465,False,-5270.792867622337,2813.913351734123,-5270.792867622337,False,-1.0066938262167895,-1.006951896115906,-0.0002580698991165864,-0.004939338464314617,-4.939338464314617,2810.506002030392,-0.17625387040802942
1122,11.695344186970033,1785872556.784081,0.011175042018294334,-5272.507560289758,2806.913354404411,-5272.507560289758,False,-5266.420507687135,2813.913351734123,-5266.420507687135,False,-1.0072794773880371,-1.006116584192666,0.0011628931953711064,-0.1540833225581324,-154.0833225581324,2810.3568580462984,-5.4982630087829145
1123,11.706563291430939,1785872556.795281,0.011150583042763174,-5268.709525628878,2806.913354404411,-5268.709525628878,False,-5273.770324296237,2813.913351734123,-5273.770324296237,False,-1.0065538867038006,-1.0075207205259495,-0.0009668338221489048,0.06945237211076925,69.45237211076925,2810.5803937409673,2.478317588879862
1124,11.717493874486536,1785872556.805983,0.0106348330155015,-5267.942589479475,2806.913354404411,-5267.942589479475,False,-5269.424693584375,2813.913351734123,-5269.424693584375,False,-1.0064073683660026,-1.0066905150530672,-0.0002831466870645283,-0.0023072841362743054,-2.3072841362743053,2810.50863408472,-0.08233243420904601
1125,11.727813416451681,1785872556.81584,0.009766166913323104,-5270.722680869272,2806.913354404411,-5270.722680869272,False,-5269.895143197727,2813.913351734123,-5269.895143197727,False,-1.0069384873772482,-1.0067803914990003,0.00015809587824788807,-0.0486200099190623,-48.6200099190623,2810.4623213589375,-1.734941832681355
1126,11.73804945795564,1785872556.826505,0.010627583949826658,-5274.51597946022,2806.913354404411,-5274.51597946022,False,-5269.784015955008,2813.913351734123,-5269.784015955008,False,-1.0076631732650494,-1.0067591613367504,0.0009040119282990311,-0.12691119984209137,-126.91119984209138,2810.3840301690143,-4.528661141953018
1127,11.748802895483095,1785872556.8373919,0.010811040992848575,-5272.465218387994,2806.913354404411,-5272.465218387994,False,-5270.566974355839,2813.913351734123,-5270.566974355839,False,-1.007271388233457,-1.0069087406251227,0.00036264760833426557,-0.07008971599145307,-70.08971599145308,2810.440851652865,-2.5010603765148827
1128,11.760346832918003,1785872556.849532,0.012000415939837694,-5267.994449368829,2806.913354404411,-5267.994449368829,False,-5274.363048262371,2813.913351734123,-5274.363048262371,False,-1.006417275872374,-1.0076339567195474,-0.0012166808471734125,0.09567626270349261,95.67626270349261,2810.60661763156,3.4140830253886887
1129,11.77170431194827,1785872556.8600771,0.010453792056068778,-5273.061703395788,2806.913354404411,-5273.061703395788,False,-5273.658133386313,2813.913351734123,-5273.658133386313,False,-1.0073853429504582,-1.0074992871567559,-0.00011394420629762259,-0.020066740520489682,-20.06674052048968,2810.490874628336,-0.7160555424097089
1130,11.782179957954213,1785872556.870529,0.010411916067823768,-5266.04120946297,2806.913354404411,-5266.04120946297,False,-5274.479554971423,2813.913351734123,-5274.479554971423,False,-1.0060441216475409,-1.007656214595077,-0.001612092947536059,0.13717863263538138,137.17863263538138,2810.648120001492,4.895041130294796
1131,11.792486686958,1785872556.880691,0.010125207947567105,-5272.315617263197,2806.913354404411,-5272.315617263197,False,-5269.982111746187,2813.913351734123,-5269.982111746187,False,-1.0072428078775109,-1.00679700629434,0.00044580158317075735,-0.07881753949965106,-78.81753949965106,2810.432123829357,-2.812501409493686
1132,11.802663332957309,1785872556.890887,0.010158500052057207,-5269.38109087019,2806.913354404411,-5269.38109087019,False,-5274.1051685668,2813.913351734123,-5274.1051685668,False,-1.0066821850281873,-1.0075846904222467,-0.0009025053940594496,0.06270047398408846,62.700473984088454,2810.5736418428405,2.2373848838170303
1133,11.813159062468912,1785872556.901686,0.010752624948509037,-5267.537968028853,2806.913354404411,-5267.537968028853,False,-5271.360616804719,2813.913351734123,-5271.360616804719,False,-1.0063300679773999,-1.007060361033818,-0.0007302930564181409,0.04462510366266947,44.62510366266947,2810.5555664725193,1.592388797554577
1134,11.823723665904254,1785872556.911998,0.01026224996894598,-5271.851211908183,2806.913354404411,-5271.851211908183,False,-5270.969919308004,2813.913351734123,-5270.969919308004,False,-1.0071540861491974,-1.0069857207292177,0.00016836541997977683,-0.049697898834441784,-49.69789883444179,2810.461243470022,-1.773404897032607
1135,11.83423287444748,1785872556.922713,0.0106755830347538,-5269.164533728642,2806.913354404411,-5269.164533728642,False,-5272.3196640890055,2813.913351734123,-5272.3196640890055,False,-1.006640813145479,-1.0072435809981823,-0.0006027678527034119,0.03124008541119429,31.24008541119429,2810.542181454268,1.1147618259775296
1136,11.844813811942004,1785872556.9331598,0.01040920801460743,-5266.948555796679,2806.913354404411,-5266.948555796679,False,-5271.391256838952,2813.913351734123,-5271.391256838952,False,-1.0062174644697894,-1.0070662146200513,-0.0008487501502618677,0.057058335031284504,57.05833503128451,2810.567999703888,2.0360524918385847
